Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,THE HERITAGE SCHOOL - MANHATTAN,Manhattan,Public School,M107,https://www.schools.nyc.gov/schools/M680,12.0,0.0,0.0,12.0,Yes,12,0,Yes,Yes,Complete,1680 LEXINGTON AVENUE,Manhattan,NY,10029,07/11/2025,"(40.791966, -73.946879)","(40.791966, -73.946879)",THE HERITAGE SCHOOL MANHATTAN,,232.0,256.0,0.90625,10.41,0.01171875,0.015625,0.33203125,0.61328125,0.015625,0.0078125,0.00390625
2023-2025,NYC DOE,The James J. Ambrose School,Queens,Public School,Q115,https://www.schools.nyc.gov/schools/Q115,115.0,115.0,0.0,0.0,Yes,115,0,Yes,Yes,Complete,80-51 261 STREET,Queens,NY,11004,09/20/2024,"(40.744201, -73.709404)","(40.744201, -73.709404)",The James J Ambrose School,,331.0,664.0,0.49849397590361444,16.65,0.015060240963855422,0.7033132530120482,0.05572289156626506,0.13704819277108435,0.05271084337349398,0.0015060240963855422,0.03463855421686747
2023-2025,NYC DOE,THE LT. CURTIS MEYRAN AND JOHN BELLEW ED COMPLEX,Bronx,Public School,X498,https://www.schools.nyc.gov/schools/X498,93.0,0.0,93.0,0.0,Yes,93,0,Yes,Yes,Complete,1640 BRONXDALE AVE,BRONX,NY,10462,07/11/2025,"(40.845023, -73.857989)","(40.845023, -73.857989)",THE LT CURTIS MEYRAN AND JOHN BELLEW ED COMPLEX,,232.0,345.0,0.672463768115942,13.27,0.008695652173913044,0.13043478260869565,0.3333333333333333,0.48695652173913045,0.034782608695652174,0.002898550724637681,0.002898550724637681
2023-2025,NYC DOE,THE NORWOOD EAST CAMPUS - BRONX,Bronx,Public School,X177,https://www.schools.nyc.gov/schools/X077,124.0,124.0,0.0,0.0,Yes,124,0,Yes,Yes,Complete,3177 WEBSTER AVENUE,Bronx,NY,10467,08/17/2023,"(40.872559, -73.875375)","(40.872559, -73.875375)",THE NORWOOD EAST CAMPUS BRONX,,336.0,351.0,0.9572649572649573,9.08,0.008547008547008548,0.002849002849002849,0.19943019943019943,0.7863247863247863,0.0,0.0,0.002849002849002849
2023-2025,NYC DOE,THE OZONE PARK EDUCATIONAL CAMPUS - QUEENS,Queens,Public School,Q316,https://www.schools.nyc.gov/schools/Q316,104.0,104.0,0.0,0.0,Yes,104,0,Yes,Yes,Complete,90-07 101ST AVENUE,Queens,NY,11416,03/08/2024,"(40.683112, -73.850123)","(40.683112, -73.850123)",THE OZONE PARK EDUCATIONAL CAMPUS QUEENS,,142.0,513.0,0.27680311890838205,19.21,0.007797270955165692,0.5282651072124757,0.02729044834307992,0.12085769980506822,0.23391812865497075,0.007797270955165692,0.07212475633528265
2023-2025,NYC DOE,THE PECK SLIP SCHOOL - MANHATTAN,Manhattan,Public School,M343,https://www.schools.nyc.gov/schools/M343,150.0,150.0,0.0,0.0,Yes,150,0,Yes,Yes,Complete,1 PECK SLIP,Manhattan,NY,10038,12/01/2023,"(40.708774, -74.002407)","(40.708774, -74.002407)",THE PECK SLIP SCHOOL MANHATTAN,,107.0,351.0,0.30484330484330485,13.39,0.0,0.10256410256410256,0.06267806267806268,0.3418803418803419,0.3789173789173789,0.005698005698005698,0.10826210826210826
2023-2025,NYC DOE,The School of Creativity and Innovation,Kings,Public School,K730,https://www.schools.nyc.gov/schools/K896,44.0,0.0,0.0,44.0,Yes,44,0,Yes,Yes,Complete,4513 8 Avenue,Brooklyn,NY,11220,07/11/2025,"(40.643408, -74.000915)","(40.643408, -74.000915)",The School of Creativity and Innovation,,224.0,266.0,0.8421052631578947,10.23,0.0037593984962406013,0.41729323308270677,0.0037593984962406013,0.4699248120300752,0.07894736842105263,0.0,0.02631578947368421
2023-2025,NYC DOE,THE SIXTH AVENUE EDUCATIONAL CAMPUS - MANHATTAN,Manhattan,Public School,M340,https://www.schools.nyc.gov/schools/M340,125.0,125.0,0.0,0.0,Yes,125,0,Yes,Yes,Complete,590 SIXTH AVENUE,Manhattan,NY,10011,01/12/2024,"(40.739145, -73.995534)","(40.739145, -73.995534)",THE SIXTH AVENUE EDUCATIONAL CAMPUS MANHATTAN,,137.0,177.0,0.7740112994350282,5.88,0.011299435028248588,0.07344632768361582,0.1807909604519774,0.4971751412429379,0.2033898305084746,0.0,0.03389830508474576
2023-2025,NYC DOE,THE SPRUCE STREET EDUCATIONAL CAMPUS,Manhattan,Public School,M971,https://www.schools.nyc.gov/schools/M397,110.0,0.0,0.0,110.0,Yes,109,1,Yes,Yes,Ongoing,12 SPRUCE STREET,Manhattan,NY,10038,05/02/2025,"(40.711321, -74.005473)","(40.711321, -74.005473)",THE SPRUCE STREET EDUCATIONAL CAMPUS,,137.0,177.0,0.7740112994350282,5.88,0.011299435028248588,0.07344632768361582,0.1807909604519774,0.4971751412429379,0.2033898305084746,0.0,0.03389830508474576
2023-2025,NYC DOE,THE WALTER MCCAFFREY CAMPUS - QUEENS,Queens,Public School,Q313,https://www.schools.nyc.gov/schools/Q343,116.0,116.0,0.0,0.0,Yes,116,0,Yes,Yes,Complete,45-45 42ND STREET,Queens,NY,11104,12/15/2023,"(40.74258, -73.922604)","(40.74258, -73.922604)",THE WALTER MCCAFFREY CAMPUS QUEENS,,1150.0,1297.0,0.8866615265998458,12.57,0.006168080185042405,0.3700848111025443,0.010023130300693909,0.5813415574402467,0.025443330763299923,0.002313030069390902,0.004626060138781804
2023-2025,NYC DOE,THE WILLIAM WORDSWORTH EDUCATIONAL COMPLEX,Queens,Public School,Q276,https://www.schools.nyc.gov/schools/Q048,121.0,121.0,0.0,0.0,Yes,121,0,Yes,Yes,Complete,108-29 155 STREET,Queens,NY,11433,01/12/2024,"(40.693736, -73.796358)","(40.693736, -73.796358)",THE WILLIAM WORDSWORTH EDUCATIONAL COMPLEX,,142.0,513.0,0.27680311890838205,19.21,0.007797270955165692,0.5282651072124757,0.02729044834307992,0.12085769980506822,0.23391812865497075,0.007797270955165692,0.07212475633528265
2023-2025,NYC DOE,THE WILLIE ELLA PASCHAL BOWMAN CAMPUS - X,Bronx,Public School,X169,https://www.schools.nyc.gov/schools/X169,59.0,0.0,59.0,0.0,Yes,59,0,Yes,Yes,Complete,3500 EDSON AVENUE,BRONX,NY,10466,07/11/2025,"(40.881344, -73.839386)","(40.881344, -73.839386)",THE WILLIE ELLA PASCHAL BOWMAN CAMPUS X,,336.0,351.0,0.9572649572649573,9.08,0.008547008547008548,0.002849002849002849,0.19943019943019943,0.7863247863247863,0.0,0.0,0.002849002849002849
2023-2025,NYC DOE,THEODORE ROOSEVELT EDUCATIONAL CAMPUS - X,Bronx,Public School,X435,https://www.schools.nyc.gov/schools/X438,63.0,0.0,0.0,63.0,Yes,60,3,Yes,Yes,Ongoing,500 EAST FORDHAM ROAD,Bronx,NY,10458,03/10/2025,"(40.859466, -73.888625)","(40.859466, -73.888625)",THEODORE ROOSEVELT EDUCATIONAL CAMPUS X,,279.0,289.0,0.9653979238754326,11.12,0.0,0.0,0.3044982698961938,0.6228373702422145,0.06920415224913495,0.0,0.0034602076124567475
2023-2025,NYC DOE,THOMAS A. EDISON VOC HS - Q,Queens,Public School,Q620,https://www.schools.nyc.gov/schools/Q620,79.0,0.0,0.0,79.0,Yes,75,4,Yes,Yes,Ongoing,165-65 84 AVENUE,Queens,NY,11432,02/21/2025,"(40.716071, -73.799692)","(40.716071, -73.799692)",THOMAS A EDISON VOC  Q,,672.0,817.0,0.8225214198286414,15.86,0.009791921664626682,0.47368421052631576,0.0073439412484700125,0.4638922888616891,0.03671970624235006,0.0012239902080783353,0.0073439412484700125
2023-2025,NYC DOE,THOMAS JEFFERSON HS - K,Kings,Public School,K435,https://www.schools.nyc.gov/schools/K510,83.0,0.0,0.0,83.0,Yes,74,9,Yes,Yes,Ongoing,400 PENNSYLVANIA AVENUE,Brooklyn,NY,11207,06/13/2025,"(40.666868, -73.895122)","(40.666868, -73.895122)",THOMAS JEFFERSON  K,,191.0,202.0,0.9455445544554455,11.88,0.0,0.0049504950495049506,0.31683168316831684,0.6386138613861386,0.0297029702970297,0.0,0.009900990099009901
2023-2025,NYC DOE,THURGOOD MARSHALL ACAD. - M,Manhattan,Public School,M970,https://www.schools.nyc.gov/schools/M670,33.0,0.0,0.0,33.0,Yes,33,0,Yes,,,200-214 WEST 135TH STREET,Manhattan,NY,10030,03/21/2025,"(40.815237, -73.944299)","(40.815237, -73.944299)",THURGOOD MARSHALL ACAD M,,413.0,458.0,0.9017467248908297,9.36,0.026200873362445413,0.006550218340611353,0.631004366812227,0.30131004366812225,0.019650655021834062,0.006550218340611353,0.008733624454148471
2023-2025,NYC DOE,TILDEN AF - BROOKLYN,Kings,Public School,K416,https://www.schools.nyc.gov/schools/K569,2.0,0.0,0.0,2.0,Yes,2,0,Yes,Yes,,5800 Tilden Avenue,Brooklyn,NY,11203,04/18/2025,"(40.647728, -73.922212)","(40.647728, -73.922212)",TILDEN AF BROOKLYN,,,,,,,,,,,,
2023-2025,NYC DOE,Tommie Agee Educational Campus,Queens,Public School,Q419,https://www.schools.nyc.gov/schools/Q419,49.0,49.0,0.0,0.0,Yes,49,0,Yes,,,111-10 Astoria Boulevard,Queens,NY,11369,11/17/2023,"(40.759436, -73.858714)","(40.759436, -73.858714)",Tommie Agee Educational Campus,,,,,,,,,,,,
2023-2025,NYC DOE,TOTTENVILLE HS - S. I.,Richmond,Public School,R455,https://www.schools.nyc.gov/schools/R721,114.0,0.0,114.0,0.0,Yes,100,14,Yes,Yes,Ongoing,100 LUTEN AVENUE,STATEN ISLAND,NY,10312,03/22/2024,"(40.528152, -74.193431)","(40.528152, -74.193431)",TOTTENVILLE  S I,,460.0,1108.0,0.4151624548736462,13.65,0.0009025270758122744,0.10108303249097472,0.009025270758122744,0.17779783393501805,0.6904332129963899,0.002707581227436823,0.018050541516245487
2023-2025,NYC DOE,TOWNSEND HARRIS HS - Q,Queens,Public School,Q515,https://www.schools.nyc.gov/schools/Q255,44.0,0.0,44.0,0.0,Yes,36,8,Yes,Yes,Ongoing,149-11 MELBOURNE AVENUE,QUEENS,NY,11367,03/22/2024,"(40.737038, -73.821532)","(40.737038, -73.821532)",TOWNSEND HARRIS  Q,,817.0,1333.0,0.6129032258064516,14.65,0.00900225056264066,0.5701425356339085,0.05701425356339085,0.15078769692423105,0.16354088522130533,0.012003000750187547,0.03600900225056264
2023-2025,NYC DOE,Trinity Place Learning Center,Manhattan,Public School,M464,https://www.schools.nyc.gov/schools/M150,71.0,71.0,0.0,0.0,Yes,71,0,Yes,Yes,Complete,28-42 Trinity Place - Manhattan,Manhattan,NY,10006,05/31/2024,"(40.707355, -74.01358)","(40.707355, -74.01358)",Trinity Place Learning Center,,,,,,,,,,,,
2023-2025,NYC DOE,UNIVERSITY NEIGHBORHOOD - M,Manhattan,Public School,M446,https://www.schools.nyc.gov/schools/M448,18.0,0.0,0.0,18.0,Yes,18,0,Yes,Yes,Complete,200 Monroe Street,Manhattan,NY,10002,07/11/2025,"(40.712269, -73.984128)","(40.712269, -73.984128)",UNIVERSITY NEIGHBORHOOD M,,151.0,164.0,0.9207317073170732,8.2,0.006097560975609756,0.024390243902439025,0.22560975609756098,0.6707317073170732,0.04878048780487805,0.006097560975609756,0.018292682926829267
2023-2025,NYC DOE,VAN BUREN AF - QUEENS,Queens,Public School,Q436,https://www.schools.nyc.gov/schools/Q435,4.0,4.0,0.0,0.0,Yes,4,0,Yes,Yes,Complete,230-17 Hillside Avenue,Queens,NY,11427,10/10/2023,"(40.733888, -73.739726)","(40.733888, -73.739726)",VAN BUREN AF QUEENS,,831.0,1129.0,0.7360496014171833,13.12,0.049601417183348095,0.30823737821080605,0.3534100974313552,0.224977856510186,0.03277236492471213,0.008857395925597875,0.022143489813994686
2023-2025,NYC DOE,WALTON AF - BRONX,Bronx,Public School,X431,https://www.schools.nyc.gov/schools/X342,1.0,0.0,0.0,1.0,Yes,0,1,Yes,Yes,Ongoing,2800 Reservoir Ave,Bronx,NY,10468,05/02/2025,"(40.8699, -73.8987)","(40.8699, -73.8987)",WALTON AF BRONX,,335.0,345.0,0.9710144927536232,10.73,0.017391304347826087,0.011594202898550725,0.1536231884057971,0.7942028985507247,0.020289855072463767,0.0,0.002898550724637681
2023-2025,NYC DOE,WALTON HS - X,Bronx,Public School,X430,https://www.schools.nyc.gov/schools/X549,84.0,0.0,0.0,84.0,Yes,74,10,Yes,Yes,Ongoing,2780 RESERVOIR AVENUE,Bronx,NY,10468,05/02/2025,"(40.869061, -73.897066)","(40.869061, -73.897066)",WALTON  X,,335.0,345.0,0.9710144927536232,10.73,0.017391304347826087,0.011594202898550725,0.1536231884057971,0.7942028985507247,0.020289855072463767,0.0,0.002898550724637681
2023-2025,NYC DOE,WASHINGTON IRVING HS - MANHATTAN,Manhattan,Public School,M460,https://www.schools.nyc.gov/schools/M374,82.0,82.0,0.0,0.0,Yes,82,0,Yes,Yes,Complete,40 IRVING PLACE,Manhattan,NY,10003,09/06/2024,"(40.735361, -73.987064)","(40.735361, -73.987064)",WASHINGTON IRVING  MANHATTAN,,190.0,710.0,0.2676056338028169,13.73,0.0014084507042253522,0.11267605633802817,0.08591549295774648,0.2352112676056338,0.4394366197183099,0.005633802816901409,0.11549295774647887
2023-2025,NYC DOE,WATER'S EDGE EDUCATIONAL CAMPUS - K,Kings,Public School,K805,https://www.schools.nyc.gov/schools/K419,76.0,0.0,0.0,76.0,Yes,65,11,Yes,Yes,Ongoing,49 FLATBUSH AVENUE EXTENSION,Brooklyn,NY,11201,02/07/2025,"(40.69733, -73.984528)","(40.69733, -73.984528)",WATER'S EDGE EDUCATIONAL CAMPUS K,,,,,,,,,,,,
2023-2025,NYC DOE,Waterside Children's Studio School,Queens,Public School,Q593,https://www.schools.nyc.gov/schools/Q317,20.0,0.0,0.0,20.0,Yes,20,0,Yes,Yes,,140 Beach 112 Street,Queens,NY,11694,04/04/2025,"(40.579977, -73.83277)","(40.579977, -73.83277)",Waterside Children's Studio School,,299.0,419.0,0.7136038186157518,10.02,0.007159904534606206,0.026252983293556086,0.24343675417661098,0.4821002386634845,0.2052505966587112,0.002386634844868735,0.03341288782816229
2023-2025,NYC DOE,WEST BROOKLYN COMMUNITY HS - K,Kings,Public School,K781,https://www.schools.nyc.gov/schools/K529,11.0,0.0,0.0,11.0,Yes,9,2,Yes,Yes,Ongoing,1053 41st Street,Brooklyn,NY,11219,05/16/2025,"(40.642619, -73.992151)","(40.642619, -73.992151)",WEST BROOKLYN COMMUNITY  K,,160.0,188.0,0.851063829787234,11.06,0.010638297872340425,0.005319148936170213,0.8031914893617021,0.15425531914893617,0.015957446808510637,0.0,0.010638297872340425
2023-2025,NYC DOE,WILLIAM C. BRYANT HS - Q,Queens,Public School,Q445,https://www.schools.nyc.gov/schools/Q445,75.0,0.0,0.0,75.0,Yes,74,1,Yes,Yes,Ongoing,48-10 31 AVENUE,Queens,NY,11103,04/04/2025,"(40.757072, -73.911165)","(40.757072, -73.911165)",WILLIAM C BRYANT  Q,,686.0,984.0,0.6971544715447154,16.16,0.00508130081300813,0.44410569105691056,0.007113821138211382,0.3384146341463415,0.19004065040650406,0.003048780487804878,0.012195121951219513
2023-2025,NYC DOE,WILLIAM E. GRADY VOC HS - K,Kings,Public School,K620,https://www.schools.nyc.gov/schools/K620,48.0,48.0,0.0,0.0,Yes,48,0,Yes,Yes,Complete,25 Brighton  4th Road,Brooklyn,NY,11235,06/28/2024,"(40.583263, -73.963764)","(40.583263, -73.963764)",WILLIAM E GRADY VOC  K,,444.0,492.0,0.9024390243902439,11.79,0.0,0.008130081300813009,0.13211382113821138,0.7479674796747967,0.03048780487804878,0.006097560975609756,0.07520325203252033
2023-2025,NYC DOE,WILLIAM H. TAFT HS - X,Bronx,Public School,X410,https://www.schools.nyc.gov/schools/X413,102.0,0.0,0.0,102.0,Yes,97,5,Yes,Yes,Ongoing,240 EAST 172 STREET,Bronx,NY,10457,07/11/2025,"(40.839307, -73.911366)","(40.839307, -73.911366)",WILLIAM H TAFT  X,,481.0,506.0,0.950592885375494,9.24,0.03359683794466403,0.17588932806324112,0.17588932806324112,0.5691699604743083,0.03359683794466403,0.003952569169960474,0.007905138339920948
2023-2025,NYC DOE,WILLIAM MAXWELL CTE HS - K,Kings,Public School,K660,https://www.schools.nyc.gov/schools/K660,55.0,55.0,0.0,0.0,Yes,55,0,Yes,Yes,Complete,145 PENNSYLVANIA AVENUE,Brooklyn,NY,11207,05/31/2024,"(40.673766, -73.895976)","(40.673766, -73.895976)",WILLIAM MAXWELL CTE  K,,444.0,492.0,0.9024390243902439,11.79,0.0,0.008130081300813009,0.13211382113821138,0.7479674796747967,0.03048780487804878,0.006097560975609756,0.07520325203252033
2023-2025,NYC DOE,WINGS ACADEMY - X,Bronx,Public School,X879,https://www.schools.nyc.gov/schools/X684,21.0,0.0,0.0,21.0,Yes,17,4,Yes,Yes,Ongoing,1122 East 180 Street,Bronx,NY,10460,04/04/2025,"(40.841376, -73.875262)","(40.841376, -73.875262)",WINGS ACADEMY X,,219.0,237.0,0.9240506329113924,7.64,0.008438818565400843,0.008438818565400843,0.4008438818565401,0.5611814345991561,0.016877637130801686,0.0,0.004219409282700422
2023-2025,NYC DOE,YOUNG WOMEN'S LEADERSHIP ACADEMY- QUEENS,Queens,Public School,Q739,https://www.schools.nyc.gov/schools/Q286,26.0,0.0,0.0,26.0,Yes,20,6,Yes,Yes,Ongoing,23-15 Newtown Avenue,Queens,NY,11102,05/16/2025,"(40.770769, -73.92383)","(40.770769, -73.92383)",YOUNG WOMEN'S LEADERSHIP ACADEMY QUEENS,,406.0,536.0,0.7574626865671642,14.14,0.027985074626865673,0.4253731343283582,0.2966417910447761,0.20149253731343283,0.016791044776119403,0.018656716417910446,0.013059701492537313
2023-2025,NYC DOE,YOUNG WOMEN'S LEADERSHIP HS - M,Manhattan,Public School,M895,https://www.schools.nyc.gov/schools/M505,19.0,0.0,0.0,19.0,Yes,17,2,Yes,Yes,Ongoing,105 East 106 Street,Manhattan,NY,10029,05/02/2025,"(40.792932, -73.947171)","(40.792932, -73.947171)",YOUNG WOMEN'S LEADERSHIP  M,,70.0,76.0,0.9210526315789473,6.97,0.013157894736842105,0.039473684210526314,0.39473684210526316,0.4868421052631579,0.06578947368421052,0.0,0.0
