Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,CORNWALL CENTRAL SCHOOL DISTRICT,CORNWALL ELEM SCHOOL,Orange,Public School,440301060004,https://www.cornwallschools.com/Page/1452,58.0,0.0,53.0,0.0,No,52,1,Yes,Yes,Ongoing,LEE RD,CORNWALL,NY,12518,03/13/2024,,,CORNWALL  SCHOOL,,129.0,1022.0,0.12622309197651663,13.41,0.0009784735812133072,0.06164383561643835,0.07729941291585127,0.26125244618395305,0.5616438356164384,0.0009784735812133072,0.03522504892367906
2023-2025,CORNWALL CENTRAL SCHOOL DISTRICT,CORNWALL J S H S,Orange,Public School,440301060003,https://www.cornwallschools.com/Page/1452,45.0,0.0,40.0,0.0,No,39,1,Yes,Yes,Ongoing,122 MAIN ST,CORNWALL,NY,12553,03/13/2024,,,CORNWALL S,,75.0,903.0,0.08305647840531562,10.87,0.0011074197120708748,0.06312292358803986,0.058693244739756366,0.2558139534883721,0.5681063122923588,0.0,0.053156146179401995
2023-2025,CORNWALL CENTRAL SCHOOL DISTRICT,CORNWALL MIDDLE SCHOOL,Orange,Public School,440301060005,https://www.cornwallschools.com/Page/1452,34.0,0.0,31.0,0.0,No,30,1,Yes,Yes,Ongoing,122 MAIN ST,CORNWALL,NY,12518,03/13/2024,,,CORNWALL MIDDLE SCHOOL,,75.0,903.0,0.08305647840531562,10.87,0.0011074197120708748,0.06312292358803986,0.058693244739756366,0.2558139534883721,0.5681063122923588,0.0,0.053156146179401995
2023-2025,CORNWALL CENTRAL SCHOOL DISTRICT,CORNWALL ON HUDSON ELEM SCHOOL,Orange,Public School,440301060002,https://www.cornwallschools.com/Page/1452,16.0,0.0,16.0,0.0,Yes,14,2,Yes,Yes,Ongoing,234 HUDSON ST,CORNWALL-ON-HUDSON,NY,12520,03/13/2024,,,CORNWALL ON HUDSON  SCHOOL,,3.0,248.0,0.012096774193548387,13.7,0.0,0.036290322580645164,0.03225806451612903,0.14516129032258066,0.7258064516129032,0.0,0.06048387096774194
2023-2025,CORNWALL CENTRAL SCHOOL DISTRICT,WILLOW AVENUE SCHOOL,Orange,Public School,440301060001,https://www.cornwallschools.com/Page/1452,21.0,0.0,19.0,0.0,No,17,2,Yes,Yes,Ongoing,67 WILLOW AVE,CORNWALL,NY,12518,03/13/2024,,,WILLOW AVENUE SCHOOL,,3.0,239.0,0.012552301255230125,15.46,0.0,0.03765690376569038,0.03765690376569038,0.19246861924686193,0.694560669456067,0.0041841004184100415,0.03347280334728033
2023-2025,CROTON HARMON U F S,CARRIE E TOMPKINS SCHOOL,Westchester,Public School,660202030001,https://www.chufsd.org/departments/buildings-grounds,46.0,0.0,46.0,0.0,Yes,46,0,Yes,,,8 GERSTEIN ST,CROTON,NY,10520,06/13/2024,,,CARRIE TOMPKINS SCHOOL,,75.0,588.0,0.12755102040816327,12.53,0.0,0.0391156462585034,0.013605442176870748,0.18197278911564627,0.6972789115646258,0.00510204081632653,0.06292517006802721
2023-2025,CROTON HARMON U F S,CROTON HARMON S H S,Westchester,Public School,660202030003,https://www.chufsd.org/departments/buildings-grounds,37.0,0.0,37.0,0.0,Yes,35,2,Yes,Yes,Ongoing,OLD POST RD,CROTON,NY,10520,06/13/2024,,,CROTON HARMON S,,80.0,508.0,0.15748031496062992,10.77,0.0,0.0688976377952756,0.015748031496062992,0.19094488188976377,0.65748031496063,0.0,0.05511811023622047
2023-2025,CROTON HARMON U F S,PIERRE VAN CORTLANDT SCHOOL,Westchester,Public School,660202030002,https://www.chufsd.org/departments/buildings-grounds,43.0,0.0,43.0,0.0,Yes,41,2,Yes,Yes,Ongoing,3 GLEN PLACE,CROTON,NY,10520,06/13/2024,,,PIERRE VAN CORTLANDT SCHOOL,,64.0,473.0,0.13530655391120508,10.03,0.0,0.05708245243128964,0.014799154334038054,0.1839323467230444,0.693446088794926,0.0,0.048625792811839326
2023-2025,DE RUYTER CENTRAL SCHOOL,(NO IMMS) DERUYTER H S,Madison,Public School,250301040001,https://www.deruytercentral.org/districtpage.cfm?pageid=627,38.0,0.0,0.0,38.0,Yes,33,5,Yes,Yes,Ongoing,711 RAILROAD ST,DERUYTER,NY,13052,07/22/2025,,,DERUYTER S,,61.0,155.0,0.3935483870967742,8.57,0.0,0.0,0.0064516129032258064,0.025806451612903226,0.9354838709677419,0.0,0.03225806451612903
2023-2025,DE RUYTER CENTRAL SCHOOL,DERUYTER CENTRAL SCHOOL,Madison,Public School,250301040002,https://www.deruytercentral.org/districtpage.cfm?pageid=627,38.0,0.0,0.0,38.0,Yes,33,5,Yes,Yes,Ongoing,711 RAILROAD ST,DERUYTER,NY,13052,07/22/2025,,,DERUYTER CENTRAL SCHOOL,,61.0,155.0,0.3935483870967742,8.57,0.0,0.0,0.0064516129032258064,0.025806451612903226,0.9354838709677419,0.0,0.03225806451612903
