Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,I.S. 301 - BRONX,Bronx,Public School,X120,https://www.schools.nyc.gov/schools/X188,37.0,0.0,0.0,37.0,Yes,32,5,Yes,Yes,Ongoing,890 CAULDWELL AVENUE,Bronx,NY,10456,04/04/2025,"(40.822291, -73.906739)","(40.822291, -73.906739)",IS 301 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 302 - BRONX,Bronx,Public School,X052,https://www.schools.nyc.gov/schools/X302,58.0,0.0,58.0,0.0,Yes,58,0,Yes,Yes,Complete,681 KELLY STREET,BRONX,NY,10455,02/07/2025,"(40.816078, -73.901599)","(40.816078, -73.901599)",IS 302 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 302 - BROOKLYN,Kings,Public School,K302,https://www.schools.nyc.gov/schools/K662,81.0,0.0,81.0,0.0,Yes,81,0,Yes,Yes,Complete,350 LINWOOD STREET,BROOKLYN,NY,11208,02/07/2025,"(40.677112, -73.884211)","(40.677112, -73.884211)",IS 302 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 303 - BROOKLYN,Kings,Public School,K303,https://www.schools.nyc.gov/schools/K344,72.0,0.0,72.0,0.0,Yes,65,7,Yes,Yes,Ongoing,501 WEST AVENUE,BROOKLYN,NY,11224,06/28/2024,"(40.582518, -73.972009)","(40.582518, -73.972009)",IS 303 BROOKLYN,,349.0,386.0,0.9041450777202072,11.4,0.007772020725388601,0.19689119170984457,0.11917098445595854,0.26424870466321243,0.4015544041450777,0.0,0.010362694300518135
2023-2025,NYC DOE,I.S. 318 - BROOKLYN,Kings,Public School,K318,https://www.schools.nyc.gov/schools/K318,58.0,0.0,0.0,58.0,Yes,54,4,Yes,Yes,Ongoing,101 WALTON STREET,Brooklyn,NY,11206,03/10/2025,"(40.703034, -73.948771)","(40.703034, -73.948771)",IS 318 BROOKLYN,,640.0,999.0,0.6406406406406406,12.97,0.007007007007007007,0.06006006006006006,0.16716716716716717,0.47047047047047047,0.2602602602602603,0.002002002002002002,0.03303303303303303
2023-2025,NYC DOE,I.S. 323 - MANHATTAN,Manhattan,Public School,M323,https://www.schools.nyc.gov/schools/M751,84.0,0.0,84.0,0.0,Yes,84,0,Yes,Yes,Complete,75 MORTON STREET,MANHATTAN,NY,10014,09/20/2024,"(40.731006, -74.007192)","(40.731006, -74.007192)",IS 323 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 323 (OLD IS 180) - QUEENS,Queens,Public School,Q180,https://www.schools.nyc.gov/schools/Q323,40.0,0.0,0.0,40.0,Yes,36,4,Yes,Yes,Ongoing,320 Beach 104 Street,Queens,NY,11694,04/04/2025,"(40.584543, -73.825162)","(40.584543, -73.825162)",IS 323 QUEENS,,560.0,647.0,0.865533230293663,12.5,0.0061823802163833074,0.16692426584234932,0.0633693972179289,0.5826893353941267,0.15919629057187018,0.017001545595054096,0.00463678516228748
2023-2025,NYC DOE,I.S. 324 - BROOKLYN,Kings,Public School,K324,https://www.schools.nyc.gov/schools/K267,77.0,77.0,0.0,0.0,Yes,77,0,Yes,Yes,Complete,800 GATES AVENUE,Brooklyn,NY,11221,04/05/2024,"(40.68797, -73.932066)","(40.68797, -73.932066)",IS 324 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 33 - BROOKLYN,Kings,Public School,K033,https://www.schools.nyc.gov/schools/K368,71.0,0.0,71.0,0.0,Yes,66,5,Yes,Yes,Ongoing,70 TOMPKINS AVENUE,BROOKLYN,NY,11206,05/03/2024,"(40.696698, -73.947557)","(40.696698, -73.947557)",IS 33 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 339 (OLD 147) - BRONX,Bronx,Public School,X147,https://www.schools.nyc.gov/schools/X339,51.0,0.0,51.0,0.0,Yes,51,0,Yes,,,1600 WEBSTER AVENUE,BRONX,NY,10457,06/28/2024,"(40.840536, -73.904353)","(40.840536, -73.904353)",IS 339 BRONX,,167.0,175.0,0.9542857142857143,6.48,0.0,0.0,0.24571428571428572,0.7485714285714286,0.005714285714285714,0.0,0.0
2023-2025,NYC DOE,I.S. 34 (OLD TOTTENVILLE) - S.I,Richmond,Public School,R034,https://www.schools.nyc.gov/schools/R034,69.0,0.0,0.0,69.0,Yes,63,6,Yes,Yes,Ongoing,528 ACADEMY AVENUE,Staten Island,NY,10307,04/18/2025,"(40.5083, -74.2434)","(40.5083, -74.2434)",IS 34 SI,,460.0,1108.0,0.4151624548736462,13.65,0.0009025270758122744,0.10108303249097472,0.009025270758122744,0.17779783393501805,0.6904332129963899,0.002707581227436823,0.018050541516245487
2023-2025,NYC DOE,I.S. 340 (OLD 249 AX) - BROOKLYN,Kings,Public School,K874,https://www.schools.nyc.gov/schools/K340,19.0,19.0,0.0,0.0,Yes,19,0,Yes,Yes,Complete,227 Sterling Place,Brooklyn,NY,11238,03/08/2024,"(40.676357, -73.970315)","(40.676357, -73.970315)",IS 340 BROOKLYN,,117.0,140.0,0.8357142857142857,9.93,0.02142857142857143,0.014285714285714285,0.5428571428571428,0.37857142857142856,0.02857142857142857,0.007142857142857143,0.007142857142857143
2023-2025,NYC DOE,I.S. 349 - MANHATTAN,Manhattan,Public School,M965,https://www.schools.nyc.gov/schools/M430,53.0,0.0,0.0,53.0,Yes,52,1,Yes,Yes,Ongoing,549 AUDUBON AVENUE,Manhattan,NY,10040,05/16/2025,"(40.856532, -73.92606)","(40.856532, -73.92606)",IS 349 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 35 - BROOKLYN,Kings,Public School,K035,https://www.schools.nyc.gov/schools/K628,50.0,0.0,0.0,50.0,Yes,48,2,Yes,Yes,Ongoing,272 Macdonough Street,Brooklyn,NY,11233,02/21/2025,"(40.681528, -73.935891)","(40.681528, -73.935891)",IS 35 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 383 - BROOKLYN,Kings,Public School,K383,https://www.schools.nyc.gov/schools/K383,49.0,49.0,0.0,0.0,Yes,49,0,Yes,Yes,Complete,1300 GREENE AVENUE,Brooklyn,NY,11237,05/17/2024,"(40.697898, -73.919088)","(40.697898, -73.919088)",IS 383 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 390 - BROOKLYN,Kings,Public School,K390,https://www.schools.nyc.gov/schools/K354,64.0,0.0,64.0,0.0,Yes,64,0,Yes,,,1224 PARK PLACE,BROOKLYN,NY,11213,06/28/2024,"(40.67229, -73.937601)","(40.67229, -73.937601)",IS 390 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 391 - BROOKLYN,Kings,Public School,K391,https://www.schools.nyc.gov/schools/K356,73.0,0.0,73.0,0.0,Yes,73,0,Yes,Yes,Complete,790 EAST NEW YORK AVENUE,BROOKLYN,NY,11203,07/25/2025,"(40.662092, -73.936313)","(40.662092, -73.936313)",IS 391 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 391 (UDC) - BRONX,Bronx,Public School,X137,https://www.schools.nyc.gov/schools/X225,50.0,0.0,0.0,50.0,Yes,27,23,Yes,Yes,Ongoing,2225 WEBSTER AVENUE,Bronx,NY,10457,04/04/2025,"(40.854257, -73.897404)","(40.854257, -73.897404)",IS 391 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 394 - BROOKLYN,Kings,Public School,K210,https://www.schools.nyc.gov/schools/K742,60.0,0.0,60.0,0.0,Yes,60,0,Yes,Yes,Complete,188 ROCHESTER AVENUE,BROOKLYN,NY,11213,12/27/2024,"(40.67271, -73.928917)","(40.67271, -73.928917)",IS 394 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 399 (OLD X HS/X115) - BRONX,Bronx,Public School,X115,https://www.schools.nyc.gov/schools/X363,24.0,0.0,0.0,24.0,Yes,19,5,Yes,Yes,Ongoing,120 EAST 184 STREET,Bronx,NY,10468,03/21/2025,"(40.859496, -73.90049)","(40.859496, -73.90049)",IS 399 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 44 - MANHATTAN,Manhattan,Public School,M044,https://www.schools.nyc.gov/schools/M245,73.0,0.0,73.0,0.0,Yes,73,0,Yes,Yes,Complete,100 WEST  77 STREET,MANHATTAN,NY,10024,11/01/2024,"(40.780536, -73.977602)","(40.780536, -73.977602)",IS 44 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 45 - BRONX,Bronx,Public School,X045,https://www.schools.nyc.gov/schools/X045,49.0,0.0,0.0,49.0,Yes,48,1,Yes,Yes,Ongoing,2502 LORILLARD PLACE,Bronx,NY,10458,03/21/2025,"(40.858389, -73.887026)","(40.858389, -73.887026)",IS 45 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 45 - MANHATTAN,Manhattan,Public School,M045,https://www.schools.nyc.gov/schools/M335,69.0,0.0,69.0,0.0,Yes,64,5,Yes,Yes,Ongoing,2351 FIRST AVENUE,MANHATTAN,NY,10035,03/22/2024,"(40.799265, -73.93374)","(40.799265, -73.93374)",IS 45 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 49 - BROOKLYN,Kings,Public School,K049,https://www.schools.nyc.gov/schools/K449,68.0,0.0,0.0,68.0,Yes,60,8,Yes,Yes,Ongoing,223 GRAHAM AVENUE,Brooklyn,NY,11206,02/07/2025,"(40.709765, -73.944463)","(40.709765, -73.944463)",IS 49 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 49 - STATEN ISLAND,Richmond,Public School,R049,https://www.schools.nyc.gov/schools/R028,46.0,46.0,0.0,0.0,Yes,46,0,Yes,Yes,Complete,101 WARREN STREET,Staten Island,NY,10304,11/01/2024,"(40.620443, -74.080695)","(40.620443, -74.080695)",IS 49 STATEN ISLAND,,375.0,392.0,0.9566326530612245,7.47,0.015306122448979591,0.09693877551020408,0.3163265306122449,0.4846938775510204,0.06377551020408163,0.007653061224489796,0.015306122448979591
2023-2025,NYC DOE,I.S. 5 - QUEENS,Queens,Public School,Q005,https://www.schools.nyc.gov/schools/Q005,90.0,0.0,90.0,0.0,Yes,84,6,Yes,Yes,Ongoing,50-40 JACOBUS STREET,QUEENS,NY,11373,03/22/2024,"(40.737405, -73.888133)","(40.737405, -73.888133)",IS 5 QUEENS,,1150.0,1297.0,0.8866615265998458,12.57,0.006168080185042405,0.3700848111025443,0.010023130300693909,0.5813415574402467,0.025443330763299923,0.002313030069390902,0.004626060138781804
2023-2025,NYC DOE,I.S. 51 - BROOKLYN,Kings,Public School,K051,https://www.schools.nyc.gov/schools/K051,33.0,0.0,0.0,33.0,Yes,28,5,Yes,Yes,Ongoing,288 4 Street,Brooklyn,NY,11215,04/04/2025,"(40.672358, -73.98505)","(40.672358, -73.98505)",IS 51 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 51 - STATEN ISLAND,Richmond,Public School,R051,https://www.schools.nyc.gov/schools/R051,66.0,0.0,0.0,66.0,Yes,60,6,Yes,Yes,Ongoing,80 WILLOWBROOK ROAD,Staten Island,NY,10302,03/21/2025,"(40.623077, -74.145522)","(40.623077, -74.145522)",IS 51 STATEN ISLAND,,885.0,1104.0,0.8016304347826086,11.79,0.004528985507246377,0.06793478260869565,0.20018115942028986,0.5307971014492754,0.16485507246376813,0.0018115942028985507,0.029891304347826088
2023-2025,NYC DOE,I.S. 52 - MANHATTAN,Manhattan,Public School,M052,https://www.schools.nyc.gov/schools/M052,30.0,0.0,0.0,30.0,Yes,28,2,Yes,Yes,Ongoing,650 ACADEMY STREET,Manhattan,NY,10034,04/04/2025,"(40.865556, -73.925464)","(40.865556, -73.925464)",IS 52 MANHATTAN,,217.0,233.0,0.9313304721030042,11.6,0.0,0.0,0.017167381974248927,0.9828326180257511,0.0,0.0,0.0
2023-2025,NYC DOE,I.S. 528 - MANHATTAN,Manhattan,Public School,M528,https://www.schools.nyc.gov/schools/M528,13.0,0.0,0.0,13.0,Yes,13,0,Yes,Yes,,180 WADSWORTH AVENUE,Manhattan,NY,10033,05/02/2025,"(40.850683, -73.934676)","(40.850683, -73.934676)",IS 528 MANHATTAN,,217.0,233.0,0.9313304721030042,11.6,0.0,0.0,0.017167381974248927,0.9828326180257511,0.0,0.0,0.0
2023-2025,NYC DOE,I.S. 53 - QUEENS,Queens,Public School,Q053,https://www.schools.nyc.gov/schools/Q053,72.0,72.0,0.0,0.0,Yes,72,0,Yes,Yes,Complete,10-45 NAMEOKE STREET,Queens,NY,11691,10/10/2023,"(40.604019, -73.749891)","(40.604019, -73.749891)",IS 53 QUEENS,,560.0,647.0,0.865533230293663,12.5,0.0061823802163833074,0.16692426584234932,0.0633693972179289,0.5826893353941267,0.15919629057187018,0.017001545595054096,0.00463678516228748
2023-2025,NYC DOE,I.S. 54 - MANHATTAN,Manhattan,Public School,M054,https://www.schools.nyc.gov/schools/M054,57.0,0.0,0.0,57.0,Yes,51,6,Yes,Yes,Ongoing,103 WEST 107 STREET,Manhattan,NY,10025,03/21/2025,"(40.8007, -73.96327)","(40.8007, -73.96327)",IS 54 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 55 - BROOKLYN,Kings,Public School,K055,https://www.schools.nyc.gov/schools/K493,85.0,0.0,85.0,0.0,Yes,79,6,Yes,Yes,Ongoing,2021 BERGEN STREET,BROOKLYN,NY,11233,06/28/2024,"(40.674456, -73.912685)","(40.674456, -73.912685)",IS 55 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 59 - QUEENS,Queens,Public School,Q059,https://www.schools.nyc.gov/schools/Q059,74.0,74.0,0.0,0.0,Yes,74,0,Yes,Yes,Complete,132-55 RIDGEDALE STREET,Queens,NY,11413,12/15/2023,"(40.681881, -73.752772)","(40.681881, -73.752772)",IS 59 QUEENS,,289.0,400.0,0.7225,13.15,0.03,0.0325,0.7775,0.1325,0.0125,0.0025,0.0125
2023-2025,NYC DOE,I.S. 61 - BROOKLYN,Kings,Public School,K061,https://www.schools.nyc.gov/schools/K061,43.0,0.0,0.0,43.0,Yes,38,5,Yes,Yes,Ongoing,400 EMPIRE BOULEVARD,Brooklyn,NY,11225,02/21/2025,"(40.663605, -73.949198)","(40.663605, -73.949198)",IS 61 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 61 - QUEENS,Queens,Public School,Q061,https://www.schools.nyc.gov/schools/Q061,48.0,0.0,0.0,48.0,Yes,46,2,Yes,Yes,Ongoing,98-50 50 AVENUE,Queens,NY,11368,05/02/2025,"(40.741898, -73.862886)","(40.741898, -73.862886)",IS 61 QUEENS,,2073.0,2170.0,0.9552995391705069,12.5,0.002304147465437788,0.030414746543778803,0.012903225806451613,0.9419354838709677,0.010599078341013824,0.0004608294930875576,0.0013824884792626728
2023-2025,NYC DOE,I.S. 61 - STATEN ISLAND,Richmond,Public School,R061,https://www.schools.nyc.gov/schools/R061,73.0,0.0,73.0,0.0,Yes,73,0,Yes,Yes,Complete,445 CASTLETON AVENUE,STATEN ISLAND,NY,10301,07/11/2025,"(40.634497, -74.097941)","(40.634497, -74.097941)",IS 61 STATEN ISLAND,,775.0,926.0,0.8369330453563715,11.28,0.011879049676025918,0.04103671706263499,0.3099352051835853,0.5075593952483801,0.10475161987041037,0.0021598272138228943,0.02267818574514039
2023-2025,NYC DOE,I.S. 62 - BROOKLYN,Kings,Public School,K062,https://www.schools.nyc.gov/schools/K062,44.0,44.0,0.0,0.0,Yes,44,0,Yes,Yes,Complete,700 Cortelyou Road,Brooklyn,NY,11218,05/31/2024,"(40.638087, -73.971153)","(40.638087, -73.971153)",IS 62 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 68 - BROOKLYN,Kings,Public School,K068,https://www.schools.nyc.gov/schools/K068,48.0,0.0,48.0,0.0,Yes,48,0,Yes,Yes,Complete,956 EAST  82 STREET,BROOKLYN,NY,11236,09/20/2024,"(40.635388, -73.911215)","(40.635388, -73.911215)",IS 68 BROOKLYN,,196.0,225.0,0.8711111111111111,8.75,0.02666666666666667,0.057777777777777775,0.7244444444444444,0.04888888888888889,0.1288888888888889,0.0044444444444444444,0.008888888888888889
2023-2025,NYC DOE,I.S. 7 - STATEN ISLAND,Richmond,Public School,R007,https://www.schools.nyc.gov/schools/R007,61.0,61.0,0.0,0.0,Yes,61,0,Yes,Yes,Complete,1270 Huguenot Avenue,Staten Island,NY,10312,06/13/2024,"(40.522971, -74.186096)","(40.522971, -74.186096)",IS 7 STATEN ISLAND,,567.0,1197.0,0.47368421052631576,15.35,0.000835421888053467,0.16040100250626566,0.015037593984962405,0.12447786131996658,0.6825396825396826,0.0,0.01670843776106934
2023-2025,NYC DOE,I.S. 70 - MANHATTAN,Manhattan,Public School,M070,https://www.schools.nyc.gov/schools/M414,64.0,0.0,0.0,64.0,Yes,64,0,Yes,Yes,Complete,333 WEST  17 STREET,Manhattan,NY,10011,08/08/2025,"(40.742512, -74.002222)","(40.742512, -74.002222)",IS 70 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 71 - BROOKLYN,Kings,Public School,K071,https://www.schools.nyc.gov/schools/K037,82.0,0.0,82.0,0.0,Yes,82,0,Yes,Yes,Complete,215 HEYWARD STREET,BROOKLYN,NY,11206,02/21/2025,"(40.703996, -73.953304)","(40.703996, -73.953304)",IS 71 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 72 - STATEN ISLAND,Richmond,Public School,R072,https://www.schools.nyc.gov/schools/R072,57.0,0.0,0.0,57.0,Yes,57,0,Yes,Yes,,33 FERNDALE AVENUE,Staten Island,NY,10314,05/02/2025,"(40.592132, -74.158618)","(40.592132, -74.158618)",IS 72 STATEN ISLAND,,990.0,1458.0,0.6790123456790124,11.98,0.0054869684499314125,0.3045267489711934,0.0541838134430727,0.2448559670781893,0.3662551440329218,0.0,0.024691358024691357
