Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,P.S. 32 - STATEN ISLAND,Richmond,Public School,R032,https://www.schools.nyc.gov/schools/R032,103.0,103.0,0.0,0.0,Yes,103,0,Yes,Yes,Complete,232 Barlow Avenue,Staten Island,NY,10308,12/13/2024,"(40.5579, -74.1554)","(40.5579, -74.1554)",PS 32 STATEN ISLAND,,329.0,656.0,0.5015243902439024,18.13,0.001524390243902439,0.2225609756097561,0.022865853658536585,0.1722560975609756,0.5594512195121951,0.0,0.021341463414634148
2023-2025,NYC DOE,P.S. 32 MINISCHOOL - BRONX,Bronx,Public School,X832,https://www.schools.nyc.gov/schools/X032,6.0,6.0,0.0,0.0,Yes,6,0,Yes,Yes,Complete,690 EAST 183 STREET,Bronx,NY,10458,12/15/2023,"(40.851724, -73.88622)","(40.851724, -73.88622)",PS 32 MINISCHOOL BRONX,,517.0,541.0,0.955637707948244,10.29,0.022181146025878003,0.0036968576709796672,0.19038817005545286,0.756007393715342,0.02033271719038817,0.005545286506469501,0.0018484288354898336
2023-2025,NYC DOE,P.S. 320 - QUEENS,Queens,Public School,Q320,https://www.schools.nyc.gov/schools/Q305,122.0,122.0,0.0,0.0,Yes,114,8,Yes,Yes,Ongoing,360 SENECA AVENUE,Queens,NY,11385,08/17/2023,"(40.707343, -73.915359)","(40.707343, -73.915359)",PS 320 QUEENS,,546.0,686.0,0.7959183673469388,14.32,0.38629737609329445,0.2696793002915452,0.0597667638483965,0.21428571428571427,0.02478134110787172,0.02040816326530612,0.02478134110787172
2023-2025,NYC DOE,P.S. 321 - BROOKLYN,Kings,Public School,K321,https://www.schools.nyc.gov/schools/K321,121.0,121.0,0.0,0.0,Yes,121,0,Yes,Yes,Complete,180 7 AVENUE,Brooklyn,NY,11215,08/17/2023,"(40.671816, -73.978633)","(40.671816, -73.978633)",PS 321 BROOKLYN,,82.0,1234.0,0.06645056726094004,15.23,0.004862236628849271,0.08670988654781199,0.02593192868719611,0.09967585089141005,0.6523500810372771,0.0,0.13047001620745544
2023-2025,NYC DOE,P.S. 321 MINISCHOOL - BROOKLYN,Kings,Public School,K896,https://www.schools.nyc.gov/schools/K321,16.0,16.0,0.0,0.0,Yes,16,0,Yes,Yes,Complete,180 7 Avenue,Brooklyn,NY,11215,06/28/2024,"(40.671816, -73.978633)","(40.671816, -73.978633)",PS 321 MINISCHOOL BROOKLYN,,82.0,1234.0,0.06645056726094004,15.23,0.004862236628849271,0.08670988654781199,0.02593192868719611,0.09967585089141005,0.6523500810372771,0.0,0.13047001620745544
2023-2025,NYC DOE,P.S. 326 - BROOKLYN,Kings,Public School,K852,https://www.schools.nyc.gov/schools/K326,29.0,29.0,0.0,0.0,Yes,29,0,Yes,,,1800 Utica Avenue,Brooklyn,NY,11234,12/01/2023,"(40.628417, -73.92825)","(40.628417, -73.92825)",PS 326 BROOKLYN,,129.0,186.0,0.6935483870967742,17.22,0.14516129032258066,0.16129032258064516,0.6075268817204301,0.043010752688172046,0.010752688172043012,0.0,0.03225806451612903
2023-2025,NYC DOE,P.S. 327 (TANDEM K396-D75)-K,Kings,Public School,K327,https://www.schools.nyc.gov/schools/K327,80.0,0.0,80.0,0.0,Yes,80,0,Yes,Yes,Complete,111 BRISTOL STREET,BROOKLYN,NY,11212,02/21/2025,"(40.668232, -73.911788)","(40.668232, -73.911788)",PS 327K,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 328 - BROOKLYN,Kings,Public School,K328,https://www.schools.nyc.gov/schools/K328,123.0,0.0,123.0,0.0,Yes,119,4,Yes,Yes,Ongoing,330 ALABAMA AVENUE,BROOKLYN,NY,11207,05/31/2024,"(40.667985, -73.898249)","(40.667985, -73.898249)",PS 328 BROOKLYN,,260.0,263.0,0.9885931558935361,11.67,0.0076045627376425855,0.0,0.49049429657794674,0.44866920152091255,0.045627376425855515,0.0038022813688212928,0.0038022813688212928
2023-2025,NYC DOE,P.S. 329 - BROOKLYN,Kings,Public School,K329,https://www.schools.nyc.gov/schools/K329,145.0,0.0,145.0,0.0,Yes,145,0,Yes,Yes,Complete,2929 WEST  30 STREET,BROOKLYN,NY,11224,07/11/2025,"(40.574666, -73.99577)","(40.574666, -73.99577)",PS 329 BROOKLYN,,327.0,338.0,0.9674556213017751,12.69,0.05325443786982249,0.03550295857988166,0.5680473372781065,0.3165680473372781,0.011834319526627219,0.0,0.014792899408284023
2023-2025,NYC DOE,P.S. 33 - BRONX,Bronx,Public School,X033,https://www.schools.nyc.gov/schools/X033,26.0,0.0,26.0,0.0,Yes,26,0,Yes,,,2424 JEROME AVENUE,BRONX,NY,10468,05/31/2024,"(40.861698, -73.901268)","(40.861698, -73.901268)",PS 33 BRONX,,732.0,795.0,0.9207547169811321,15.0,0.013836477987421384,0.012578616352201259,0.10314465408805032,0.8515723270440252,0.012578616352201259,0.0025157232704402514,0.0037735849056603774
2023-2025,NYC DOE,P.S. 33 - MANHATTAN,Manhattan,Public School,M033,https://www.schools.nyc.gov/schools/M033,71.0,71.0,0.0,0.0,Yes,71,0,Yes,Yes,Complete,281 9 AVENUE,Manhattan,NY,10001,01/26/2024,"(40.749014, -74.000238)","(40.749014, -74.000238)",PS 33 MANHATTAN,,235.0,473.0,0.49682875264270615,8.42,0.004228329809725159,0.042283298097251586,0.16279069767441862,0.3572938689217759,0.34460887949260044,0.0,0.08879492600422834
2023-2025,NYC DOE,P.S. 33 - QUEENS,Queens,Public School,Q033,https://www.schools.nyc.gov/schools/Q033,87.0,0.0,87.0,0.0,Yes,87,0,Yes,Yes,Complete,91-37 222 STREET,QUEENS,NY,11428,07/11/2025,"(40.727172, -73.734102)","(40.727172, -73.734102)",PS 33 QUEENS,,534.0,726.0,0.7355371900826446,14.85,0.0674931129476584,0.4820936639118457,0.11983471074380166,0.2548209366391185,0.01928374655647383,0.009641873278236915,0.046831955922865015
2023-2025,NYC DOE,P.S. 33 ANNEX - BRONX,Bronx,Public School,X347,https://www.schools.nyc.gov/schools/X033,58.0,0.0,58.0,0.0,Yes,58,0,Yes,Yes,Complete,2400 Jerome Avenue,BRONX,NY,10468,07/11/2025,"(40.961359, -73.901674)","(40.961359, -73.901674)",PS 33 ANNEX BRONX,,732.0,795.0,0.9207547169811321,15.0,0.013836477987421384,0.012578616352201259,0.10314465408805032,0.8515723270440252,0.012578616352201259,0.0025157232704402514,0.0037735849056603774
2023-2025,NYC DOE,P.S. 330 - QUEENS,Queens,Public School,Q287,https://www.schools.nyc.gov/schools/Q330,95.0,95.0,0.0,0.0,Yes,95,0,Yes,Yes,Complete,110-08 NORTHERN BOULEVARD,Queens,NY,11368,08/17/2023,"(40.757888, -73.859202)","(40.757888, -73.859202)",PS 330 QUEENS,,546.0,686.0,0.7959183673469388,14.32,0.38629737609329445,0.2696793002915452,0.0597667638483965,0.21428571428571427,0.02478134110787172,0.02040816326530612,0.02478134110787172
2023-2025,NYC DOE,P.S. 332 - BROOKLYN,Kings,Public School,K332,https://www.schools.nyc.gov/schools/K401,112.0,112.0,0.0,0.0,Yes,112,0,Yes,Yes,Complete,51 CHRISTOPHER AVENUE,Brooklyn,NY,11212,08/17/2023,"(40.672216, -73.906018)","(40.672216, -73.906018)",PS 332 BROOKLYN,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 333 - BRONX,Bronx,Public School,X060,https://www.schools.nyc.gov/schools/X333,60.0,0.0,60.0,0.0,Yes,60,0,Yes,,,888 REV J A POLITE AVE,BRONX,NY,10459,07/12/2024,"(40.820108, -73.898399)","(40.820108, -73.898399)",PS 333 BRONX,,485.0,493.0,0.9837728194726166,10.76,0.004056795131845842,0.004056795131845842,0.23732251521298176,0.7322515212981744,0.012170385395537525,0.0,0.010141987829614604
2023-2025,NYC DOE,P.S. 335 - BROOKLYN,Kings,Public School,K335,https://www.schools.nyc.gov/schools/K335,94.0,0.0,94.0,0.0,Yes,94,0,Yes,Yes,Complete,130 ROCHESTER AVENUE,BROOKLYN,NY,11213,07/25/2025,"(40.674491, -73.928673)","(40.674491, -73.928673)",PS 335 BROOKLYN,,144.0,151.0,0.9536423841059603,10.3,0.006622516556291391,0.006622516556291391,0.7814569536423841,0.17880794701986755,0.006622516556291391,0.0,0.019867549668874173
2023-2025,NYC DOE,P.S. 338 - Brooklyn,Kings,Public School,K338,https://www.schools.nyc.gov/schools/K889,135.0,0.0,135.0,0.0,Yes,135,0,Yes,Yes,Complete,21 HINCKLEY PLACE,BROOKLYN,NY,11218,04/04/2025,"(40.644861, -73.97101)","(40.644861, -73.97101)",PS 338 Brooklyn,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 339 - Queens,Queens,Public School,Q339,https://www.schools.nyc.gov/schools/Q361,122.0,122.0,0.0,0.0,Yes,122,0,Yes,Yes,Complete,39-07 57th Street,Queens,NY,11377,01/12/2024,"(40.747701, -73.90643)","(40.747701, -73.90643)",PS 339 Queens,,546.0,686.0,0.7959183673469388,14.32,0.38629737609329445,0.2696793002915452,0.0597667638483965,0.21428571428571427,0.02478134110787172,0.02040816326530612,0.02478134110787172
2023-2025,NYC DOE,P.S. 34 - BRONX,Bronx,Public School,X034,https://www.schools.nyc.gov/schools/X188,49.0,0.0,49.0,0.0,Yes,49,0,Yes,Yes,Complete,770 GROTE STREET,BRONX,NY,10460,07/11/2025,"(40.850168, -73.883877)","(40.850168, -73.883877)",PS 34 BRONX,,570.0,610.0,0.9344262295081968,10.42,0.001639344262295082,0.02459016393442623,0.08524590163934426,0.840983606557377,0.03278688524590164,0.003278688524590164,0.011475409836065573
2023-2025,NYC DOE,P.S. 34 - BROOKLYN,Kings,Public School,K034,https://www.schools.nyc.gov/schools/K034,25.0,0.0,0.0,25.0,Yes,25,0,Yes,Yes,,131 NORMAN AVENUE,Brooklyn,NY,11222,04/18/2025,"(40.726378, -73.949756)","(40.726378, -73.949756)",PS 34 BROOKLYN,,103.0,413.0,0.24939467312348668,13.77,0.0,0.05084745762711865,0.007263922518159807,0.15738498789346247,0.6949152542372882,0.002421307506053269,0.08716707021791767
2023-2025,NYC DOE,P.S. 34 - MANHATTAN,Manhattan,Public School,M034,https://www.schools.nyc.gov/schools/M034,59.0,0.0,59.0,0.0,Yes,59,0,Yes,Yes,Complete,730 EAST  12 STREET,MANHATTAN,NY,10009,11/15/2024,"(40.726008, -73.975058)","(40.726008, -73.975058)",PS 34 MANHATTAN,,210.0,217.0,0.967741935483871,7.61,0.009216589861751152,0.02304147465437788,0.3686635944700461,0.5622119815668203,0.03686635944700461,0.0,0.0
2023-2025,NYC DOE,P.S. 34 - QUEENS,Queens,Public School,Q034,https://www.schools.nyc.gov/schools/Q034,55.0,55.0,0.0,0.0,Yes,55,0,Yes,Yes,Complete,104-12 SPRINGFIELD BOULEVARD,Queens,NY,11429,10/10/2023,"(40.710986, -73.737702)","(40.710986, -73.737702)",PS 34 QUEENS,,408.0,475.0,0.8589473684210527,13.19,0.04631578947368421,0.2168421052631579,0.4842105263157895,0.21894736842105264,0.014736842105263158,0.010526315789473684,0.008421052631578947
2023-2025,NYC DOE,P.S. 34 MINISCHOOL - QUEENS,Queens,Public School,Q834,https://www.schools.nyc.gov/schools/Q034,13.0,13.0,0.0,0.0,Yes,13,0,Yes,,,104-12 SPRINGFIELD BOULEVARD,Queens,NY,11429,08/17/2023,"(40.710986, -73.737702)","(40.710986, -73.737702)",PS 34 MINISCHOOL QUEENS,,408.0,475.0,0.8589473684210527,13.19,0.04631578947368421,0.2168421052631579,0.4842105263157895,0.21894736842105264,0.014736842105263158,0.010526315789473684,0.008421052631578947
2023-2025,NYC DOE,P.S. 340 - BRONX,Bronx,Public School,X340,https://www.schools.nyc.gov/schools/X340,79.0,0.0,79.0,0.0,Yes,79,0,Yes,,,25 WEST 195 STREET,BRONX,NY,10468,06/28/2024,"(40.869407, -73.897171)","(40.869407, -73.897171)",PS 340 BRONX,,570.0,610.0,0.9344262295081968,10.42,0.001639344262295082,0.02459016393442623,0.08524590163934426,0.840983606557377,0.03278688524590164,0.003278688524590164,0.011475409836065573
2023-2025,NYC DOE,P.S. 340 GYM ANNEX - BRONX,Bronx,Public School,X448,https://www.schools.nyc.gov/schools/X340,40.0,0.0,40.0,0.0,Yes,40,0,Yes,Yes,Complete,2751 Jerome Avenue,BRONX,NY,10468,07/11/2025,"(40.869405, -73.897171)","(40.869405, -73.897171)",PS 340 GYM ANNEX BRONX,,570.0,610.0,0.9344262295081968,10.42,0.001639344262295082,0.02459016393442623,0.08524590163934426,0.840983606557377,0.03278688524590164,0.003278688524590164,0.011475409836065573
2023-2025,NYC DOE,P.S. 345 - BROOKLYN,Kings,Public School,K345,https://www.schools.nyc.gov/schools/K345,108.0,108.0,0.0,0.0,Yes,108,0,Yes,Yes,Complete,111 BERRIMAN STREET,Brooklyn,NY,11208,07/26/2024,"(40.676207, -73.879886)","(40.676207, -73.879886)",PS 345 BROOKLYN,,498.0,527.0,0.9449715370018975,14.42,0.028462998102466792,0.0967741935483871,0.286527514231499,0.5616698292220114,0.009487666034155597,0.0056925996204933585,0.011385199240986717
2023-2025,NYC DOE,P.S. 346 - BROOKLYN,Kings,Public School,K346,https://www.schools.nyc.gov/schools/K346,124.0,0.0,124.0,0.0,Yes,124,0,Yes,Yes,Complete,1400 PENNSYLVANIA AVENUE,BROOKLYN,NY,11239,01/27/2025,"(40.64664, -73.881997)","(40.64664, -73.881997)",PS 346 BROOKLYN,,352.0,406.0,0.8669950738916257,10.53,0.007389162561576354,0.0049261083743842365,0.6674876847290641,0.26354679802955666,0.027093596059113302,0.007389162561576354,0.022167487684729065
2023-2025,NYC DOE,P.S. 35 - BRONX,Bronx,Public School,X035,https://www.schools.nyc.gov/schools/X035,34.0,34.0,0.0,0.0,Yes,34,0,Yes,Yes,Complete,261 EAST 163 STREET,Bronx,NY,10451,08/17/2023,"(40.828009, -73.917705)","(40.828009, -73.917705)",PS 35 BRONX,,373.0,380.0,0.9815789473684211,11.9,0.005263157894736842,0.002631578947368421,0.2394736842105263,0.7263157894736842,0.013157894736842105,0.0,0.013157894736842105
2023-2025,NYC DOE,P.S. 35 - QUEENS,Queens,Public School,Q035,https://www.schools.nyc.gov/schools/Q095,114.0,0.0,114.0,0.0,Yes,103,11,Yes,Yes,Ongoing,191-02 90 AVENUE,QUEENS,NY,11423,05/17/2024,"(40.713438, -73.768894)","(40.713438, -73.768894)",PS 35 QUEENS,,474.0,584.0,0.8116438356164384,13.09,0.06678082191780822,0.3715753424657534,0.2756849315068493,0.24315068493150685,0.017123287671232876,0.0136986301369863,0.011986301369863013
2023-2025,NYC DOE,P.S. 35 - STATEN ISLAND,Richmond,Public School,R035,https://www.schools.nyc.gov/schools/R035,20.0,0.0,0.0,20.0,Yes,16,4,Yes,Yes,Ongoing,60 FOOTE AVENUE,Staten Island,NY,10301,02/07/2025,"(40.613548, -74.098994)","(40.613548, -74.098994)",PS 35 STATEN ISLAND,,153.0,394.0,0.3883248730964467,15.76,0.005076142131979695,0.1598984771573604,0.0583756345177665,0.22081218274111675,0.4796954314720812,0.0,0.07614213197969544
2023-2025,NYC DOE,P.S. 35 (OLD 58/MNHT HS) - M,Manhattan,Public School,M058,https://www.schools.nyc.gov/schools/M035,49.0,0.0,49.0,0.0,Yes,49,0,Yes,Yes,Complete,317 WEST  52ND STREET,MANHATTAN,NY,10019,07/26/2024,"(40.764129, -73.985899)","(40.764129, -73.985899)",PS 35 M,,200.0,230.0,0.8695652173913043,4.69,0.021739130434782608,0.034782608695652174,0.41304347826086957,0.391304347826087,0.1,0.013043478260869565,0.013043478260869565
2023-2025,NYC DOE,P.S. 36 - BRONX,Bronx,Public School,X036,https://www.schools.nyc.gov/schools/X036,35.0,0.0,35.0,0.0,Yes,35,0,Yes,Yes,Complete,1070 CASTLE HILL AVENUE,BRONX,NY,10472,07/25/2025,"(40.82948, -73.849791)","(40.82948, -73.849791)",PS 36 BRONX,,602.0,694.0,0.8674351585014409,14.05,0.020172910662824207,0.329971181556196,0.09077809798270893,0.47406340057636887,0.06772334293948126,0.001440922190201729,0.01585014409221902
2023-2025,NYC DOE,P.S. 36 - MANHATTAN,Manhattan,Public School,M036,https://www.schools.nyc.gov/schools/M036,72.0,0.0,72.0,0.0,Yes,72,0,Yes,,,123 MORNINGSIDE DRIVE,MANHATTAN,NY,10027,06/28/2024,"(40.810705, -73.957409)","(40.810705, -73.957409)",PS 36 MANHATTAN,,252.0,277.0,0.9097472924187726,9.55,0.0036101083032490976,0.018050541516245487,0.3249097472924188,0.592057761732852,0.036101083032490974,0.007220216606498195,0.01444043321299639
2023-2025,NYC DOE,P.S. 36 - QUEENS,Queens,Public School,Q036,https://www.schools.nyc.gov/schools/Q036,44.0,44.0,0.0,0.0,Yes,44,0,Yes,Yes,Complete,187-01 FOCH BOULEVARD,Queens,NY,11412,11/03/2023,"(40.691306, -73.764081)","(40.691306, -73.764081)",PS 36 QUEENS,,245.0,293.0,0.8361774744027304,10.58,0.051194539249146756,0.08532423208191127,0.6621160409556314,0.16382252559726962,0.020477815699658702,0.010238907849829351,0.006825938566552901
2023-2025,NYC DOE,P.S. 36 - STATEN ISLAND,Richmond,Public School,R036,https://www.schools.nyc.gov/schools/R036,114.0,114.0,0.0,0.0,Yes,114,0,Yes,Yes,Complete,255 IONIA AVENUE,Staten Island,NY,10312,03/22/2024,"(40.543433, -74.182548)","(40.543433, -74.182548)",PS 36 STATEN ISLAND,,367.0,864.0,0.42476851851851855,14.59,0.005787037037037037,0.1840277777777778,0.01273148148148148,0.1412037037037037,0.6296296296296297,0.0,0.02662037037037037
2023-2025,NYC DOE,P.S. 36 ANNEX - BROOKLYN,Kings,Public School,K857,https://www.schools.nyc.gov/schools/K036,33.0,0.0,33.0,0.0,Yes,33,0,Yes,Yes,Complete,2045 LINDEN BOULEVARD,BROOKLYN,NY,11207,07/25/2025,"(40.660465, -73.887195)","(40.660465, -73.887195)",PS 36 ANNEX BROOKLYN,,396.0,434.0,0.9124423963133641,5.11,0.0069124423963133645,0.059907834101382486,0.6082949308755761,0.25806451612903225,0.059907834101382486,0.002304147465437788,0.004608294930875576
2023-2025,NYC DOE,P.S. 36 ANNEX - STATEN ISLAND,Richmond,Public School,R844,https://www.schools.nyc.gov/schools/R036,27.0,27.0,0.0,0.0,Yes,27,0,Yes,Yes,Complete,200 Jefferson Blvd,Staten Island,NY,10312,07/26/2024,"(40.543433, -74.182548)","(40.543433, -74.182548)",PS 36 ANNEX STATEN ISLAND,,367.0,864.0,0.42476851851851855,14.59,0.005787037037037037,0.1840277777777778,0.01273148148148148,0.1412037037037037,0.6296296296296297,0.0,0.02662037037037037
2023-2025,NYC DOE,P.S. 36 GYM ANNEX - QUEENS,Queens,Public School,Q357,https://www.schools.nyc.gov/schools/Q036,6.0,0.0,0.0,6.0,Yes,6,0,Yes,Yes,,187-01 Foch Boulevard,Queens,NY,11412,04/18/2025,"(40.691334, -73.764049)","(40.691334, -73.764049)",PS 36 GYM ANNEX QUEENS,,245.0,293.0,0.8361774744027304,10.58,0.051194539249146756,0.08532423208191127,0.6621160409556314,0.16382252559726962,0.020477815699658702,0.010238907849829351,0.006825938566552901
2023-2025,NYC DOE,P.S. 36 MINISCHOOL - QUEENS,Queens,Public School,Q836,https://www.schools.nyc.gov/schools/Q036,6.0,6.0,0.0,0.0,Yes,6,0,Yes,,,187-01 FOCH BOULEVARD,Queens,NY,11412,08/17/2023,"(40.691306, -73.764081)","(40.691306, -73.764081)",PS 36 MINISCHOOL QUEENS,,245.0,293.0,0.8361774744027304,10.58,0.051194539249146756,0.08532423208191127,0.6621160409556314,0.16382252559726962,0.020477815699658702,0.010238907849829351,0.006825938566552901
2023-2025,NYC DOE,P.S. 360 - BRONX,Bronx,Public School,X360,https://www.schools.nyc.gov/schools/X360,87.0,87.0,0.0,0.0,Yes,87,0,Yes,Yes,Complete,2880 KINGSBRIDGE TERRACE,Bronx,NY,10463,01/12/2024,"(40.874717, -73.902214)","(40.874717, -73.902214)",PS 360 BRONX,,293.0,310.0,0.9451612903225807,11.92,0.0,0.012903225806451613,0.0935483870967742,0.8774193548387097,0.012903225806451613,0.0,0.0032258064516129032
2023-2025,NYC DOE,P.S. 361  (OLD 89) - BROOKLYN,Kings,Public School,K864,https://www.schools.nyc.gov/schools/K781,24.0,0.0,24.0,0.0,Yes,24,0,Yes,Yes,Complete,3109 NEWKIRK AVENUE,BROOKLYN,NY,11226,07/11/2025,"(40.640551, -73.947025)","(40.640551, -73.947025)",PS 361 BROOKLYN,,328.0,364.0,0.9010989010989011,9.35,0.01098901098901099,0.08791208791208792,0.6593406593406593,0.21153846153846154,0.013736263736263736,0.0027472527472527475,0.013736263736263736
2023-2025,NYC DOE,P.S. 369 (COY COX SCHOOL)-K,Kings,Public School,K369,https://www.schools.nyc.gov/schools/K369,8.0,0.0,8.0,0.0,Yes,8,0,Yes,,,383 STATE STREET,BROOKLYN,NY,11217,06/28/2024,"(40.687432, -73.983312)","(40.687432, -73.983312)",PS 369K,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
