Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,WHITESVILLE CENTRAL SCHOOL DISTRICT,WHITESVILLE CENTRAL SCHOOL,Allegany,Public School,022101040001,whitesvillesd.org,63.0,0.0,63.0,0.0,Yes,57,6,Yes,Yes,Complete,RD 1 692 MAIN ST,WHITESVILLE,NY,14897,04/02/2025,,,WHITESVILLE CENTRAL SCHOOL,,65.0,129.0,0.5038759689922481,6.14,0.0,0.0,0.0,0.06976744186046512,0.9302325581395349,0.0,0.0
2023-2025,WILLIAM FLOYD U F SCHOOL,JOHN S HOBART ELEM SCHOOL,Suffolk,Public School,580232030008,https://www.wfsd.k12.ny.us,35.0,0.0,35.0,0.0,,29,6,Yes,Yes,Ongoing,VAN BUREN ST,SHIRLEY,NY,11967,11/15/2024,,,JOHN HOBART  SCHOOL,,475.0,784.0,0.6058673469387755,12.61,0.0012755102040816326,0.02806122448979592,0.20153061224489796,0.48341836734693877,0.22831632653061223,0.002551020408163265,0.0548469387755102
2023-2025,WILLIAM FLOYD U F SCHOOL,MORICHES ELEM SCHOOL,Suffolk,Public School,580232030006,https://www.wfsd.k12.ny.us,25.0,0.0,25.0,0.0,No,18,7,Yes,Yes,Ongoing,16 LOUIS AVE,MORICHES,NY,11955,11/15/2024,,,MORICHES  SCHOOL,,175.0,541.0,0.3234750462107209,14.66,0.038817005545286505,0.02033271719038817,0.04436229205175601,0.21626617375231053,0.6802218114602587,0.0,0.0
2023-2025,WILLIAM FLOYD U F SCHOOL,NATHANIEL WOODHULL ELEMENTARY SCHOOL,Suffolk,Public School,580232030011,https://www.wfsd.k12.ny.us,43.0,0.0,43.0,0.0,No,42,1,Yes,Yes,Ongoing,6 FRANCIS LANDAU PLACE,SHIRLEY,NY,11967,11/15/2024,,,NATHANIEL WOODHULL ELEMENTARY SCHOOL,,407.0,786.0,0.5178117048346056,14.83,0.002544529262086514,0.039440203562340966,0.11450381679389313,0.49745547073791346,0.2951653944020356,0.003816793893129771,0.047073791348600506
2023-2025,WILLIAM FLOYD U F SCHOOL,TANGIER SMITH SCHOOL,Suffolk,Public School,580232030005,https://www.wfsd.k12.ny.us,20.0,0.0,20.0,0.0,,15,5,Yes,Yes,Ongoing,BLANCO DR,MASTIC BEACH,NY,11951,11/15/2024,,,TANGIER SMITH SCHOOL,,434.0,764.0,0.5680628272251309,14.79,0.0013089005235602095,0.015706806282722512,0.14528795811518325,0.45549738219895286,0.32591623036649214,0.0,0.056282722513089
2023-2025,WILLIAM FLOYD U F SCHOOL,WILLIAM FLOYD ELEM SCHOOL,Suffolk,Public School,580232030004,https://www.wfsd.k12.ny.us,26.0,0.0,26.0,0.0,No,25,1,Yes,Yes,Ongoing,LEXINGTON RD,SHIRLEY,NY,11967,11/15/2024,,,WILLIAM FLOYD  SCHOOL,,392.0,744.0,0.5268817204301075,13.25,0.0,0.033602150537634407,0.12231182795698925,0.5080645161290323,0.3010752688172043,0.0,0.03494623655913978
2023-2025,WILLIAM FLOYD U F SCHOOL,WILLIAM FLOYD HS,Suffolk,Public School,580232030002,https://www.wfsd.k12.ny.us,61.0,0.0,61.0,0.0,No,58,3,Yes,Yes,Ongoing,240 MASTIC BEACH RD,MASTIC BEACH,NY,11951,11/15/2024,,,WILLIAM FLOYD,,392.0,744.0,0.5268817204301075,13.25,0.0,0.033602150537634407,0.12231182795698925,0.5080645161290323,0.3010752688172043,0.0,0.03494623655913978
2023-2025,WILLIAM FLOYD U F SCHOOL,WILLIAM FLOYD MIDDLE SCHOOL,Suffolk,Public School,580232030010,https://www.wfsd.k12.ny.us,35.0,0.0,35.0,0.0,No,33,2,Yes,Yes,Ongoing,630 MORICHES-MIDDLE ISLAND RD,MORICHES,NY,11955,11/15/2024,,,WILLIAM FLOYD MIDDLE SCHOOL,,628.0,1107.0,0.5672990063233966,12.23,0.0009033423667570009,0.02077687443541102,0.10659439927732611,0.5356820234869015,0.28184281842818426,0.0027100271002710027,0.051490514905149054
2023-2025,WILLIAM FLOYD U F SCHOOL,WILLIAM PACA MIDDLE SCHOOL,Suffolk,Public School,580232030012,https://www.wfsd.k12.ny.us,29.0,0.0,29.0,0.0,No,22,7,Yes,Yes,Ongoing,338 BLANCO DR,MASTIC BEACH,NY,11951,11/15/2024,,,WILLIAM PACA MIDDLE SCHOOL,,587.0,987.0,0.5947315096251267,10.18,0.0060790273556231,0.016210739614994935,0.19655521783181357,0.43059777102330293,0.2847011144883485,0.00303951367781155,0.06281661600810537
2023-2025,WILLSBORO CENTRAL SCHOOL,WILLSBORO CENTRAL SCHOOL,Essex,Public School,151701040001,www.endynelabs.com,12.0,0.0,12.0,0.0,Yes,12,0,Yes,,,"2 SCHOOL STREET, PO BOX 180",WILLSBORO,NY,12996-0180,01/12/2024,,,WILLSBORO CENTRAL SCHOOL,,100.0,261.0,0.3831417624521073,10.88,0.0,0.0,0.0,0.03065134099616858,0.89272030651341,0.0,0.07279693486590039
2023-2025,WORCESTER CENTRAL SCHOOL,WORCESTER SCHOOL,Otsego,Public School,472506040001,www.worcestercs.org,25.0,0.0,0.0,25.0,,24,1,Yes,Yes,Ongoing,198 MAIN ST,WORCESTER,NY,12197,05/27/2025,,,WORCESTER SCHOOL,,153.0,328.0,0.46646341463414637,9.79,0.0,0.0,0.012195121951219513,0.039634146341463415,0.948170731707317,0.0,0.0
2023-2025,WYNANTSKILL UNION FREE SCHOOL,GARDNER DICKINSON SCHOOL,Rensselaer,Public School,490804020002,https://www.wynantskillufsd.org/district/facilities/,28.0,0.0,0.0,28.0,No,21,7,Yes,Yes,Ongoing,25 EAST AVE,Troy,NY,12180,04/28/2025,,,GARDNER DICKINSON SCHOOL,,,,,14.81,,,,,,,
2023-2025,WYOMING CENTRAL SCHOOL,WYOMING CENTRAL SCHOOL,Wyoming,Public School,671002040001,https://www.wyomingcsd.org/district/lead-testing,17.0,,,17.0,Yes,17,0,Yes,Yes,Complete,PO BOX 244,WYOMING,NY,14591,05/29/2025,,,WYOMING CENTRAL SCHOOL,,46.0,142.0,0.323943661971831,8.88,0.0,0.0,0.007042253521126761,0.007042253521126761,0.971830985915493,0.0,0.014084507042253521
2023-2025,YORK CENTRAL SCHOOL,YORK CENTRAL ELEM SCHOOL,Livingston,Public School,241701040003,www.yorkcsd.org,116.0,0.0,0.0,116.0,Yes,88,28,Yes,Yes,Ongoing,RTE 63,RETSOF,NY,14539,04/15/2025,,,YORK CENTRAL  SCHOOL,,140.0,274.0,0.5109489051094891,8.59,0.0,0.0072992700729927005,0.010948905109489052,0.06204379562043796,0.9051094890510949,0.0,0.014598540145985401
2023-2025,YORK CENTRAL SCHOOL,YORK J S H S,Livingston,Public School,241701040004,www.yorkcsd.org,116.0,0.0,0.0,116.0,Yes,88,28,Yes,Yes,Ongoing,2578 GENESEE ST RTE 63,RETSOF,NY,14539,04/15/2025,,,YORK S,,140.0,274.0,0.5109489051094891,8.59,0.0,0.0072992700729927005,0.010948905109489052,0.06204379562043796,0.9051094890510949,0.0,0.014598540145985401
2023-2025,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,ARCADE ES,Cattaraugus,Public School,043501060005,www.pioneerschools.org,85.0,,85.0,,Yes,55,0,Yes,Yes,Complete,MAIN & CHURCH ST,ARCADE,NY,14009,12/31/2024,,,ARCADE,,,,,,,,,,,,
2023-2025,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,DELEVAN ES,Cattaraugus,Public School,043501060001,www.pioneerschools.org,66.0,,66.0,,Yes,55,0,Yes,Yes,Complete,30 SCHOOL ST,DELEVAN,NY,14042,12/31/2024,,,DELEVAN,,197.0,357.0,0.5518207282913166,10.72,0.0,0.0056022408963585435,0.0028011204481792717,0.03081232492997199,0.9355742296918768,0.0,0.025210084033613446
2023-2025,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,PIONEER MS,Cattaraugus,Public School,043501060004,www.pioneerschools.org,79.0,,79.0,,Yes,49,0,Yes,Yes,Complete,"12132 OLD OLEAN RD, PO BOX 619",YORKSHIRE,NY,14173,12/12/2024,,,PIONEER,,346.0,649.0,0.5331278890600925,8.91,0.0030816640986132513,0.009244992295839754,0.009244992295839754,0.02157164869029276,0.9399075500770416,0.0,0.01694915254237288
2023-2025,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,PIONEER SHS,Cattaraugus,Public School,043501060006,www.pioneerschools.org,53.0,,53.0,,Yes,47,0,Yes,Yes,Complete,"12145 COUNTY LINE RD, PO BOX 639",YORKSHIRE,NY,14173,12/12/2024,,,PIONEER,,346.0,649.0,0.5331278890600925,8.91,0.0030816640986132513,0.009244992295839754,0.009244992295839754,0.02157164869029276,0.9399075500770416,0.0,0.01694915254237288
