Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,SYRACUSE CITY SCHOOLS,LEMOYNE ELEMENTARY SCHOOL,Onondaga,Public School,421800010012,www.syracusecityschools.com,45.0,32.0,1.0,12.0,Yes,45,0,Yes,,,1528 LEMOYNE AVE,SYRACUSE,NY,13208,07/07/2025,,,LEMOYNE ELEMENTARY SCHOOL,,206.0,323.0,0.6377708978328174,10.1,0.006191950464396285,0.06191950464396285,0.3591331269349845,0.14551083591331268,0.3219814241486068,0.0030959752321981426,0.1021671826625387
2023-2025,SYRACUSE CITY SCHOOLS,LINCOLN MIDDLE SCHOOL,Onondaga,Public School,421800010048,www.syracusecityschools.com,35.0,33.0,2.0,0.0,Yes,33,2,Yes,Yes,Complete,1613 JAMES ST,SYRACUSE,NY,13203,05/17/2024,,,LINCOLN MIDDLE SCHOOL,,435.0,482.0,0.9024896265560166,10.22,0.012448132780082987,0.11410788381742738,0.48132780082987553,0.0995850622406639,0.1887966804979253,0.0,0.1037344398340249
2023-2025,SYRACUSE CITY SCHOOLS,MCCARTHY AT BEARD,Onondaga,Public School,421800010053,www.syracusecityschools.com,11.0,10.0,1.0,0.0,Yes,11,0,Yes,,,220 W KENNEDY ST,SYRACUSE,NY,13202,04/15/2024,,,MCCARTHY AT BEARD,,,,,,,,,,,,
2023-2025,SYRACUSE CITY SCHOOLS,MCKINLEY-BRGHTON MAGNET SCH,Onondaga,Public School,421800010042,www.syracusecityschools.cm,115.0,95.0,20.0,0.0,Yes,115,0,Yes,Yes,Complete,141 W. NEWELL ST,SYRACUSE,NY,13205,05/11/2024,,,MCKINLEYBRGHTON MAGNET SCH,,,,,,,,,,,,
2023-2025,SYRACUSE CITY SCHOOLS,MEACHEM SCHOOL,Onondaga,Public School,421800010011,www.syracusecityschools.com,53.0,52.0,1.0,0.0,Yes,53,0,Yes,Yes,Complete,171 SPAULDING AVE,SYRACUSE,NY,13205,02/09/2024,,,MEACHEM SCHOOL,,300.0,340.0,0.8823529411764706,12.67,0.01764705882352941,0.011764705882352941,0.5794117647058824,0.15,0.15588235294117647,0.0,0.08529411764705883
2023-2025,SYRACUSE CITY SCHOOLS,NOTTINGHAM H S,Onondaga,Public School,421800010039,www.syracusecityschools.com,65.0,0.0,65.0,0.0,Yes,65,0,Yes,Yes,Ongoing,3100 E GENESEE ST,SYRACUSE,NY,13224,05/22/2025,,,NOTTINGHAM S,,1035.0,1297.0,0.7979953739398612,13.9,0.004626060138781804,0.1117964533538936,0.5034695451040864,0.12413261372397841,0.20431765612952968,0.0015420200462606013,0.04934464148033924
2023-2025,SYRACUSE CITY SCHOOLS,OASIS ACADEMY (LEAD & SCHOOL SURVEY),Onondaga,Public School,421800010029,www.syracusecityschools.com,40.0,37.0,3.0,0.0,Yes,39,1,Yes,Yes,Ongoing,1728 SOUTH AVE,SYRACUSE,NY,13207,12/12/2024,,,OASIS ACADEMY,,,,,,,,,,,,
2023-2025,SYRACUSE CITY SCHOOLS,PORTER MAGNET SCHOOL,Onondaga,Public School,421800010027,www.syracusecityschools.com,47.0,37.0,2.0,8.0,Yes,45,2,Yes,Yes,Ongoing,512 EMERSON AVE,SYRACUSE,NY,13204,07/07/2025,,,PORTER MAGNET SCHOOL,,272.0,301.0,0.9036544850498339,11.23,0.019933554817275746,0.04318936877076412,0.3853820598006645,0.11627906976744186,0.2857142857142857,0.0,0.14950166112956811
2023-2025,SYRACUSE CITY SCHOOLS,PROMISING FUTURES LEADERSHIP ACADEMY,Onondaga,Public School,421800010067,www.syracusecityschools.com,25.0,24.0,1.0,0.0,Yes,15,10,Yes,Yes,Ongoing,573 E. GENESEE ST.,SYRACUSE,NY,13202,12/12/2024,,,PROMISING FUTURES LEADERSHIP ACADEMY,,,,,,,,,,,,
2023-2025,SYRACUSE CITY SCHOOLS,PUBLIC SERVICE LEADERSHIP ACAD,Onondaga,Public School,42180001007x,www.syracusecityschools.com,64.0,0.0,64.0,0.0,Yes,63,1,Yes,Yes,Complete,227 MAGNOLIA STREET,SYRACUSE,NY,13204,07/09/2024,,,PUBLIC SERVICE LEADERSHIP ACAD,,961.0,1077.0,0.8922934076137419,11.78,0.012999071494893221,0.051996285979572884,0.5236768802228412,0.1764159702878366,0.16248839368616527,0.0009285051067780873,0.07149489322191271
2023-2025,SYRACUSE CITY SCHOOLS,ROBERTS SCHOOL,Onondaga,Public School,421800010010,www.syracusecityschools.com,51.0,51.0,0.0,0.0,Yes,51,0,Yes,Yes,Complete,715 GLENWOOD AVE,SYRACUSE,NY,13207,02/01/2024,,,ROBERTS SCHOOL,,521.0,621.0,0.8389694041867954,9.89,0.017713365539452495,0.03864734299516908,0.5410628019323671,0.12077294685990338,0.18840579710144928,0.001610305958132045,0.09178743961352658
2023-2025,SYRACUSE CITY SCHOOLS,SALEM HYDE SCHOOL,Onondaga,Public School,421800010013,www.syracusecityschools.com,40.0,39.0,1.0,0.0,Yes,38,2,Yes,Yes,Complete,450 DURSTON AVE,SYRACUSE,NY,13203,06/25/2024,,,SALEM HYDE SCHOOL,,384.0,463.0,0.8293736501079914,12.26,0.01511879049676026,0.0755939524838013,0.3693304535637149,0.1490280777537797,0.28725701943844495,0.0,0.10367170626349892
2023-2025,SYRACUSE CITY SCHOOLS,SEYMOUR SCHOOL,Onondaga,Public School,421800010028,www.syracusecityschools.com,31.0,20.0,3.0,8.0,Yes,31,0,Yes,,,108 SHONNARD ST,SYRACUSE,NY,13204,07/02/2025,,,SEYMOUR SCHOOL,,385.0,419.0,0.918854415274463,7.91,0.0,0.00477326968973747,0.20286396181384247,0.7159904534606205,0.06682577565632458,0.0,0.00954653937947494
2023-2025,SYRACUSE CITY SCHOOLS,STEAM AT DR KING ELEMENTARY,Onondaga,Public School,421800010074,www.syracusecityschools.com,99.0,97.0,2.0,0.0,Yes,99,0,Yes,Yes,Complete,416 E RAYNOR AVE,SYRACUSE,NY,13202,04/18/2024,,,STEAM AT DR KING ELEMENTARY,,421.0,436.0,0.9655963302752294,10.56,0.009174311926605505,0.009174311926605505,0.75,0.14220183486238533,0.045871559633027525,0.0,0.04357798165137615
2023-2025,SYRACUSE CITY SCHOOLS,SYRACUSE STEM AT BLODGETT,Onondaga,Public School,421800010060,www.syracusecityschools.com,40.0,39.0,1.0,0.0,Yes,39,1,Yes,Yes,Complete,312 OSWEGO ST,SYRACUSE,NY,13204,06/13/2024,,,SYRACUSE STEM AT BLODGETT,,349.0,363.0,0.9614325068870524,9.71,0.005509641873278237,0.008264462809917356,0.3774104683195592,0.4297520661157025,0.08264462809917356,0.0,0.09641873278236915
2023-2025,SYRACUSE CITY SCHOOLS,THE EXPEDITIONARY LEARNING SCHOOL,Onondaga,Public School,421800010058,www.syracusecityschools.com,14.0,13.0,1.0,0.0,Yes,14,0,Yes,Yes,Complete,4942 SOUTH SALINA STREET,SYRACUSE,NY,13205,05/08/2024,,,THE EXPEDITIONARY LEARNING SCHOOL,,132.0,174.0,0.7586206896551724,7.68,0.028735632183908046,0.028735632183908046,0.3275862068965517,0.1724137931034483,0.2988505747126437,0.0,0.14367816091954022
2023-2025,SYRACUSE CITY SCHOOLS,VAN DUYN SCHOOL,Onondaga,Public School,421800010006,www.syracusecityschools.com,56.0,54.0,2.0,0.0,Yes,55,1,Yes,Yes,Complete,401 LOOMIS AVE,SYRACUSE,NY,13207,05/02/2024,,,VAN DUYN SCHOOL,,295.0,334.0,0.8832335329341318,10.93,0.023952095808383235,0.0029940119760479044,0.7305389221556886,0.07784431137724551,0.059880239520958084,0.0,0.10479041916167664
2023-2025,SYRACUSE CITY SCHOOLS,WEBSTER SCHOOL,Onondaga,Public School,421800010043,www.syracusecityschools.com,33.0,31.0,2.0,0.0,Yes,33,0,Yes,Yes,Complete,500 WADSWORTH ST,SYRACUSE,NY,13208,06/07/2024,,,WEBSTER SCHOOL,,556.0,625.0,0.8896,13.04,0.0336,0.0944,0.4032,0.1216,0.2416,0.0,0.1056
2023-2025,TACONIC HILLS CENTRAL SCHOOL,TACONIC HILLS ELEMENTARY SCHOOL,Columbia,Public School,100501040006,https://www.taconichills.k12.ny.us/page/buildings-grounds,117.0,0.0,117.0,0.0,Yes,116,1,Yes,Yes,Complete,73 COUNTY ROUTE 11A,CRARYVILLE,NY,12521,01/16/2025,,,TACONIC HILLS ELEMENTARY SCHOOL,,305.0,538.0,0.5669144981412639,11.22,0.0,0.0,0.022304832713754646,0.1412639405204461,0.7732342007434945,0.0,0.06319702602230483
2023-2025,TACONIC HILLS CENTRAL SCHOOL,TACONIC HILLS JUNIOR/SENIOR HIGH,Columbia,Public School,100501040003,https://www.taconichills.k12.ny.us/page/buildings-grounds,117.0,0.0,117.0,0.0,Yes,111,4,Yes,Yes,Complete,73 COUNTY ROUTE 11A,CRARYVILLE,NY,12521,01/16/2025,,,TACONIC HILLS JUNIOR/SENIOR HIGH,,305.0,538.0,0.5669144981412639,11.22,0.0,0.0,0.022304832713754646,0.1412639405204461,0.7732342007434945,0.0,0.06319702602230483
2023-2025,THREE VILLAGE CENTRAL SCHOOL,ARROWHEAD SCHOOL,Suffolk,Public School,580201060003,http://www.threevillagecsd.org/,33.0,0.0,33.0,0.0,Yes,24,9,Yes,Yes,Ongoing,62 ARROWHEAD LN,EAST SETAUKET,NY,11733,06/17/2024,,,ARROWHEAD SCHOOL,,105.0,565.0,0.18584070796460178,10.99,0.0,0.1415929203539823,0.021238938053097345,0.16106194690265488,0.6230088495575221,0.0,0.05309734513274336
2023-2025,THREE VILLAGE CENTRAL SCHOOL,MINNESAUKE SCHOOL,Suffolk,Public School,580201060008,https://www.threevillagecsd.org/,39.0,0.0,39.0,0.0,Yes,29,10,Yes,Yes,Ongoing,BENNETTS RD,SETAUKET,NY,11733,06/17/2024,,,MINNESAUKE SCHOOL,,74.0,633.0,0.11690363349131122,13.76,0.00315955766192733,0.0947867298578199,0.018957345971563982,0.11058451816745656,0.707740916271722,0.0,0.06477093206951026
2023-2025,THREE VILLAGE CENTRAL SCHOOL,NASSAKEAG SCHOOL,Suffolk,Public School,580201060004,http://www.threevillagecsd.org/,35.0,0.0,35.0,0.0,Yes,25,10,Yes,Yes,Ongoing,490 POND PATH,SETAUKET,NY,11733,06/17/2024,,,NASSAKEAG SCHOOL,,55.0,537.0,0.10242085661080075,12.99,0.0,0.24394785847299813,0.024208566108007448,0.11359404096834265,0.5791433891992551,0.0,0.03910614525139665
2023-2025,THREE VILLAGE CENTRAL SCHOOL,PAUL J GELINAS J H S,Suffolk,Public School,580201060009,http://www.threevillagecsd.org/,53.0,0.0,53.0,0.0,Yes,48,5,Yes,Yes,Ongoing,25 MUD RD,SETAUKET,NY,11733,06/17/2024,,,PAUL GELINAS S,,76.0,651.0,0.11674347158218126,10.58,0.004608294930875576,0.1259600614439324,0.018433179723502304,0.07987711213517665,0.7250384024577573,0.0,0.04608294930875576
2023-2025,THREE VILLAGE CENTRAL SCHOOL,ROBERT CUSHMAN MURPHY J H S,Suffolk,Public School,580201060010,http://www.threevillagecsd.org/,56.0,0.0,56.0,0.0,Yes,48,8,Yes,Yes,Ongoing,351 OXHEAD RD,STONY BROOK,NY,11790,06/17/2024,,,ROBERT CUSHMAN MURPHY S,,117.0,672.0,0.17410714285714285,9.96,0.0,0.18154761904761904,0.017857142857142856,0.14136904761904762,0.6205357142857143,0.0,0.03869047619047619
2023-2025,THREE VILLAGE CENTRAL SCHOOL,SETAUKET SCHOOL,Suffolk,Public School,580201060007,http://www.threevillagecsd.org/,37.0,0.0,37.0,0.0,Yes,27,10,Yes,Yes,Ongoing,MAIN ST,SETAUKET,NY,11733,06/17/2024,,,SETAUKET SCHOOL,,54.0,604.0,0.08940397350993377,12.77,0.0,0.0728476821192053,0.004966887417218543,0.08774834437086093,0.7698675496688742,0.0,0.06456953642384106
2023-2025,THREE VILLAGE CENTRAL SCHOOL,WARD MELVILLE S H S,Suffolk,Public School,580201060005,http://www.threevillagecsd.org/,76.0,0.0,76.0,0.0,,60,16,,Yes,Ongoing,OLD TOWN RD,EAST SETAUKET,NY,11733,06/17/2024,,,WARD MELVILLE S,,217.0,1492.0,0.14544235924932977,10.72,0.0013404825737265416,0.12935656836461126,0.022788203753351208,0.09450402144772117,0.7319034852546917,0.0,0.01943699731903485
2023-2025,THREE VILLAGE CENTRAL SCHOOL,WILLIAM SIDNEY MOUNT SCHOOL,Suffolk,Public School,580201060006,http://www.threevillagecsd.org/,25.0,0.0,25.0,0.0,Yes,19,6,Yes,Yes,Ongoing,50 DEAN LANE,STONY BROOK,NY,11790,06/17/2024,,,WILLIAM SIDNEY MOUNT SCHOOL,,103.0,514.0,0.20038910505836577,13.58,0.0,0.23735408560311283,0.01556420233463035,0.12840466926070038,0.5680933852140078,0.0,0.05058365758754864
2023-2025,TOWN OF WEBB UNION FREE SCHOOL,TOWN OF WEBB SCHOOL,Herkimer,Public School,211901020001,https://www.towschool.org/,49.0,0.0,49.0,0.0,Yes,47,2,Yes,Yes,Ongoing,3002 State Route 28,OLD FORGE,NY,13420,03/26/2024,,,TOWN OF WEBB SCHOOL,,111.0,233.0,0.47639484978540775,8.32,0.0,0.004291845493562232,0.008583690987124463,0.02575107296137339,0.9527896995708155,0.0,0.008583690987124463
2023-2025,TROY CITY SCHOOLS,CARROLL HILL SCHOOL,Rensselaer,Public School,491700010020,https://www.troycsd.org/district-services/facilities/watertesting/,28.0,0.0,0.0,28.0,Yes,28,0,Yes,,,112 DELAWARE AVE,TROY,NY,12180,07/21/2025,,,CARROLL HILL SCHOOL,,260.0,321.0,0.8099688473520249,7.3,0.0,0.0,0.2523364485981308,0.205607476635514,0.3395638629283489,0.003115264797507788,0.19937694704049844
2023-2025,TROY CITY SCHOOLS,P S  2,Rensselaer,Public School,491700010002,https://www.troycsd.org/district-services/facilities/watertesting/,18.0,0.0,0.0,18.0,Yes,18,0,Yes,,,470-10TH ST,TROY,NY,12180,07/23/2025,,,P 2,,256.0,272.0,0.9411764705882353,8.31,0.0,0.011029411764705883,0.4522058823529412,0.2536764705882353,0.125,0.0,0.15808823529411764
2023-2025,TROY CITY SCHOOLS,P S 14,Rensselaer,Public School,491700010014,https://www.troycsd.org/district-services/facilities/watertesting/,33.0,0.0,0.0,33.0,Yes,33,0,Yes,,,1700 Tibbits Ave.,TROY,NY,12180,07/23/2025,,,P 14,,338.0,457.0,0.7396061269146609,10.52,0.002188183807439825,0.010940919037199124,0.28665207877461707,0.21663019693654267,0.3413566739606127,0.0,0.1400437636761488
2023-2025,TROY CITY SCHOOLS,P S 16,Rensselaer,Public School,491700010016,https://www.troycsd.org/district-services/facilities/watertesting/,15.0,0.0,0.0,15.0,Yes,15,0,Yes,,,40 Collins Ave,TROY,NY,12180,07/23/2025,,,P 16,,150.0,242.0,0.6198347107438017,8.2,0.0,0.012396694214876033,0.2190082644628099,0.14049586776859505,0.5,0.0,0.128099173553719
2023-2025,TROY CITY SCHOOLS,P S 18,Rensselaer,Public School,491700010018,https://www.troycsd.org/district-services/facilities/watertesting/,9.0,0.0,0.0,9.0,Yes,9,0,Yes,,,412 Hoosick Street,TROY,NY,12180,07/23/2025,,,P 18,,143.0,297.0,0.48148148148148145,8.39,0.0,0.037037037037037035,0.12457912457912458,0.15488215488215487,0.5959595959595959,0.0,0.08754208754208755
2023-2025,TROY CITY SCHOOLS,PS 12,Rensselaer,Public School,491700010012,https://www.troycsd.org/district-services/facilities/watertesting/,28.0,0.0,0.0,28.0,Yes,27,1,Yes,Yes,Complete,475 1ST STREET,TROY,NY,12180,07/23/2025,,,,12.0,171.0,615.0,0.2780487804878049,11.93,0.0016260162601626016,0.0016260162601626016,0.008130081300813009,0.04227642276422764,0.9008130081300812,0.0,0.04227642276422764
2023-2025,TROY CITY SCHOOLS,TROY H S,Rensselaer,Public School,491700010019,https://www.troycsd.org/district-services/facilities/watertesting/,40.0,0.0,0.0,40.0,Yes,38,2,Yes,Yes,Complete,1950 BURDETT AVE,TROY,NY,12180,07/23/2025,,,TROY S,,786.0,1190.0,0.6605042016806723,12.46,0.0025210084033613447,0.010924369747899159,0.29411764705882354,0.20504201680672268,0.38823529411764707,0.005042016806722689,0.09243697478991597
2023-2025,TROY CITY SCHOOLS,W KENNETH DOYLE MIDDLE SCHOOL,Rensselaer,Public School,491700010021,https://www.troycsd.org/district-services/facilities/watertesting/,38.0,0.0,0.0,38.0,Yes,38,0,Yes,,,1976 BURDETT AVE,TROY,NY,12180,07/23/2025,,,W KENNETH DOYLE MIDDLE SCHOOL,,553.0,761.0,0.7266754270696452,8.99,0.0,0.01445466491458607,0.28383705650459923,0.20630749014454666,0.3469119579500657,0.002628120893561104,0.14586070959264127
