Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,MALVERNE UNION FREE SCHOOL,DAVISON AVENUE ELEM SCHOOL,Nassau,Public School,280212030001,https://www.malverneschools.org/,12.0,0.0,0.0,12.0,Yes,10,2,Yes,Yes,Ongoing,49 DAVISON AVE,LYNBROOK,NY,11563,07/22/2025,,,DAVISON AVENUE  SCHOOL,,109.0,371.0,0.29380053908355797,10.76,0.013477088948787063,0.07816711590296496,0.3935309973045822,0.2991913746630728,0.20215633423180593,0.008086253369272238,0.005390835579514825
2023-2025,MALVERNE UNION FREE SCHOOL,HOWARD T HERBER MIDDLE SCHOOL,Nassau,Public School,280212030006,https://www.malverneschools.org/,23.0,0.0,0.0,23.0,Yes,12,11,Yes,Yes,Ongoing,75 OCEAN AVE,MALVERNE,NY,11565,07/22/2025,,,HOWARD HERBER MIDDLE SCHOOL,,142.0,414.0,0.34299516908212563,9.88,0.007246376811594203,0.08454106280193237,0.4227053140096618,0.30676328502415456,0.16666666666666666,0.0024154589371980675,0.00966183574879227
2023-2025,MALVERNE UNION FREE SCHOOL,MALVERNE S H S,Nassau,Public School,280212030005,https://www.malverneschools.org/,35.0,0.0,0.0,35.0,Yes,29,6,Yes,Yes,Ongoing,80 OCEAN AVE,MALVERNE,NY,11565,07/22/2025,,,MALVERNE S,,236.0,638.0,0.36990595611285265,11.34,0.003134796238244514,0.06583072100313479,0.48589341692789967,0.2774294670846395,0.15203761755485892,0.004702194357366771,0.0109717868338558
2023-2025,MALVERNE UNION FREE SCHOOL,MAURICE W. DOWNING SCHOOL,Nassau,Public School,280212030002,https://www.malverneschools.org/,16.0,0.0,0.0,16.0,Yes,16,0,Yes,Yes,Ongoing,55 LINDNER PL,MALVERNE,NY,11565,07/22/2025,,,MAURICE W DOWNING SCHOOL,,56.0,393.0,0.14249363867684478,11.22,0.005089058524173028,0.12468193384223919,0.2951653944020356,0.30025445292620867,0.21119592875318066,0.005089058524173028,0.058524173027989825
2023-2025,MANHASSET UNION FREE SCHOOL,MANHASSET SECONDARY SCHOOL,Nassau,Public School,280406030002,https://www.manhassetschools.org/,55.0,0.0,0.0,55.0,Yes,52,3,Yes,Yes,Ongoing,200 MEMORIAL PL,MANHASSET,NY,11036,07/11/2025,,,MANHASSET SECONDARY SCHOOL,,106.0,1010.0,0.10495049504950495,11.7,0.0009900990099009901,0.2900990099009901,0.02574257425742574,0.06930693069306931,0.595049504950495,0.0,0.01881188118811881
2023-2025,MANHASSET UNION FREE SCHOOL,MUNSEY PARK ELEM SCHOOL,Nassau,Public School,280406030003,https://www.manhassetschools.org/,31.0,0.0,0.0,31.0,Yes,31,0,Yes,,,1 HUNT LN,MANHASSET,NY,11030,07/11/2025,,,MUNSEY PARK  SCHOOL,,67.0,833.0,0.08043217286914765,16.35,0.0,0.3025210084033613,0.02040816326530612,0.07563025210084033,0.5558223289315727,0.0,0.04561824729891957
2023-2025,MANHASSET UNION FREE SCHOOL,SHELTER ROCK ELEM SCHOOL,Nassau,Public School,280406030004,https://www.manhassetschools.org/,23.0,0.0,0.0,23.0,Yes,22,1,Yes,Yes,Ongoing,SHELTER ROCK RD,MANHASSET,NY,11030,07/11/2025,,,SHELTER ROCK  SCHOOL,,,,,14.42,,,,,,,
2023-2025,MARCELLUS CENTRAL SCHOOL,C S DRIVER MIDDLE SCHOOL,Onondaga,Public School,421101060004,https://www.marcellusschools.org/about/required-information,116.0,0.0,116.0,0.0,Yes,116,0,Yes,No,Ongoing,REED PKY,MARCELLUS,NY,13108,02/26/2025,,,C DRIVER MIDDLE SCHOOL,,111.0,486.0,0.22839506172839505,9.13,0.0,0.00411522633744856,0.00205761316872428,0.02880658436213992,0.9465020576131687,0.0,0.018518518518518517
2023-2025,MARCELLUS CENTRAL SCHOOL,K C HEFFERNAN ELEM SCHOOL,Onondaga,Public School,421101060001,https://www.marcellusschinformationools.org/about/required-,63.0,0.0,63.0,0.0,Yes,60,3,Yes,Yes,Ongoing,2 LEARNERS LANDING,MARCELLUS,NY,13108,11/05/2024,,,K HEFFERNAN  SCHOOL,,71.0,458.0,0.15502183406113537,13.42,0.002183406113537118,0.004366812227074236,0.002183406113537118,0.03056768558951965,0.9170305676855895,0.002183406113537118,0.04148471615720524
2023-2025,MARCELLUS CENTRAL SCHOOL,MARCELLUS H S,Onondaga,Public School,421101060003,https://www.marcellusschinformationools.org/about/required-,83.0,0.0,83.0,0.0,Yes,79,4,Yes,Yes,Ongoing,REED PKY,MARCELLUS,NY,13108,11/05/2024,,,MARCELLUS S,,98.0,453.0,0.2163355408388521,10.67,0.002207505518763797,0.01545253863134658,0.008830022075055188,0.013245033112582781,0.9205298013245033,0.002207505518763797,0.026490066225165563
