Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,P.S. 20 - QUEENS,Queens,Public School,Q020,https://www.schools.nyc.gov/schools/Q020,137.0,137.0,0.0,0.0,Yes,137,0,Yes,Yes,Complete,142-30 BARCLAY AVENUE,Queens,NY,11355,05/31/2024,"(40.758347, -73.824388)","(40.758347, -73.824388)",PS 20 QUEENS,,904.0,1016.0,0.889763779527559,15.62,0.004921259842519685,0.6604330708661418,0.03740157480314961,0.25393700787401574,0.027559055118110236,0.000984251968503937,0.014763779527559055
2023-2025,NYC DOE,P.S. 20 - STATEN ISLAND,Richmond,Public School,R020,https://www.schools.nyc.gov/schools/R020,39.0,39.0,0.0,0.0,Yes,39,0,Yes,Yes,Complete,161 PARK AVENUE,Staten Island,NY,10302,03/08/2024,"(40.636729, -74.132382)","(40.636729, -74.132382)",PS 20 STATEN ISLAND,,284.0,298.0,0.9530201342281879,9.13,0.010067114093959731,0.006711409395973154,0.12416107382550336,0.7953020134228188,0.040268456375838924,0.006711409395973154,0.016778523489932886
2023-2025,NYC DOE,P.S. 20 TEMP. C.R. BLDG. - X,Bronx,Public School,X931,https://www.schools.nyc.gov/schools/X020,14.0,0.0,14.0,0.0,Yes,14,0,Yes,,,3020 WEBSTER AVENUE,BRONX,NY,10467,05/31/2024,"(40.869482, -73.878731)","(40.869482, -73.878731)",PS 20 TEMP CR BLDG X,,502.0,550.0,0.9127272727272727,10.84,0.01090909090909091,0.007272727272727273,0.24,0.7181818181818181,0.02,0.0018181818181818182,0.0018181818181818182
2023-2025,NYC DOE,P.S. 200 - BROOKLYN,Kings,Public School,K200,https://www.schools.nyc.gov/schools/K200,69.0,0.0,69.0,0.0,Yes,69,0,Yes,Yes,Complete,1940 BENSON AVENUE,BROOKLYN,NY,11214,03/21/2025,"(40.602809, -74.001915)","(40.602809, -74.001915)",PS 200 BROOKLYN,,1076.0,1236.0,0.8705501618122977,14.4,0.0024271844660194173,0.3794498381877023,0.014563106796116505,0.18770226537216828,0.406957928802589,0.0,0.00889967637540453
2023-2025,NYC DOE,P.S. 200 - QUEENS,Queens,Public School,Q200,https://www.schools.nyc.gov/schools/Q200,36.0,0.0,36.0,0.0,Yes,36,0,Yes,,,70-10 164 STREET,QUEENS,NY,11365,06/28/2024,"(40.73107, -73.805759)","(40.73107, -73.805759)",PS 200 QUEENS,,382.0,534.0,0.7153558052434457,13.64,0.0149812734082397,0.11610486891385768,0.19288389513108614,0.548689138576779,0.09363295880149813,0.0,0.033707865168539325
2023-2025,NYC DOE,P.S. 200 (TANDEM M010) - MANHATTAN,Manhattan,Public School,M200,https://www.schools.nyc.gov/schools/M200,77.0,0.0,77.0,0.0,Yes,77,0,Yes,Yes,Complete,2589 7 AVENUE,MANHATTAN,NY,10039,07/25/2025,"(40.823988, -73.935746)","(40.823988, -73.935746)",PS 200 MANHATTAN,,270.0,282.0,0.9574468085106383,10.44,0.06028368794326241,0.0035460992907801418,0.599290780141844,0.2872340425531915,0.028368794326241134,0.0035460992907801418,0.01773049645390071
2023-2025,NYC DOE,P.S. 201 - QUEENS,Queens,Public School,Q201,https://www.schools.nyc.gov/schools/Q201,115.0,0.0,115.0,0.0,Yes,103,12,Yes,Yes,Ongoing,65-11 155 STREET,QUEENS,NY,11367,06/28/2024,"(40.736541, -73.813011)","(40.736541, -73.813011)",PS 201 QUEENS,,333.0,369.0,0.9024390243902439,11.71,0.013550135501355014,0.12466124661246612,0.3956639566395664,0.4146341463414634,0.032520325203252036,0.0,0.018970189701897018
2023-2025,NYC DOE,P.S. 202 - BROOKLYN,Kings,Public School,K202,https://www.schools.nyc.gov/schools/K202,64.0,64.0,0.0,0.0,Yes,64,0,Yes,Yes,Complete,982 HEGEMAN AVENUE,Brooklyn,NY,11208,03/22/2024,"(40.665817, -73.876084)","(40.665817, -73.876084)",PS 202 BROOKLYN,,225.0,239.0,0.9414225941422594,12.58,0.0041841004184100415,0.03347280334728033,0.5230125523012552,0.401673640167364,0.012552301255230125,0.016736401673640166,0.008368200836820083
2023-2025,NYC DOE,P.S. 203 - BROOKLYN,Kings,Public School,K203,https://www.schools.nyc.gov/schools/K203,58.0,58.0,0.0,0.0,Yes,58,0,Yes,,,5101 AVENUE M,Brooklyn,NY,11234,11/17/2023,"(40.622108, -73.925732)","(40.622108, -73.925732)",PS 203 BROOKLYN,,385.0,490.0,0.7857142857142857,13.95,0.02040816326530612,0.10408163265306122,0.6530612244897959,0.10612244897959183,0.07959183673469387,0.018367346938775512,0.018367346938775512
2023-2025,NYC DOE,P.S. 203 - QUEENS,Queens,Public School,Q203,https://www.schools.nyc.gov/schools/Q203,97.0,97.0,0.0,0.0,Yes,97,0,Yes,Yes,Complete,53-11 SPRINGFIELD BOULEVARD,Queens,NY,11364,10/04/2024,"(40.753606, -73.759822)","(40.753606, -73.759822)",PS 203 QUEENS,,340.0,813.0,0.4182041820418204,15.63,0.0024600246002460025,0.7699876998769988,0.008610086100861008,0.12177121771217712,0.06642066420664207,0.0,0.03075030750307503
