Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,JAMESVILLE-DEWITT CENTRAL SCHOOL,TECUMSEH ELEMENTARY SCHOOL,Onondaga,Public School,420411060004,https://www.jamesvilledewitt.org/departments-and-services/facilities/#lead,60.0,0.0,0.0,60.0,Yes,45,15,Yes,Yes,Not Started,NOTTINGHAM RD,JAMESVILLE,NY,13078,07/07/2025,,,TECUMSEH ELEMENTARY SCHOOL,,66.0,333.0,0.1981981981981982,16.74,0.003003003003003003,0.12012012012012012,0.057057057057057055,0.06006006006006006,0.6876876876876877,0.0,0.06906906906906907
2023-2025,JASPER-TROUPSBURG CENT SCHOOL,JASPER-TROUPSBURG ELEM SCHOOL,Steuben,Public School,572702040001,https://www.jtcsd.org/Page/1249,33.0,,33.0,,Yes,32,1,Yes,Yes,Complete,MAIN ST,TROUPSBURG,NY,14885,01/16/2025,,,JASPERTROUPSBURG  SCHOOL,,101.0,204.0,0.4950980392156863,9.4,0.0,0.0,0.0,0.0196078431372549,0.9509803921568627,0.0,0.029411764705882353
2023-2025,JOHNSTOWN CITY SCHOOLS,GLEBE STREET ELEMENTARY SCHOOL,Fulton,Public School,170600010010,https://www.johnstownschools.org/departments-services/facilities/lead-testing/,23.0,0.0,0.0,21.0,No,17,4,Yes,Yes,Ongoing,502 GLEBE STREET,JOHNSTOWN,NY,12095,06/26/2025,,,GLEBE STREET ELEMENTARY SCHOOL,,,,,,,,,,,,
2023-2025,JOHNSTOWN CITY SCHOOLS,JOHNSTOWN S H S,Fulton,Public School,170600010006,https://www.johnstownschools.org/departments-services/facilities/lead-testing/,63.0,0.0,0.0,63.0,No,58,5,Yes,Yes,Ongoing,1 SIR BILLS CIRCLE,JOHNSTOWN,NY,12095,06/26/2025,,,JOHNSTOWN S,,290.0,557.0,0.5206463195691203,11.85,0.0,0.005385996409335727,0.012567324955116697,0.05565529622980251,0.8976660682226212,0.0017953321364452424,0.026929982046678635
2023-2025,JOHNSTOWN CITY SCHOOLS,KNOX MIDDLE SCHOOL,Fulton,Public School,170600010007,https://www.johnstownschools.org/wp-content/uploads/2025/04/Knox-Building-3-27-25-Results.pdf,32.0,0.0,0.0,32.0,Yes,27,5,Yes,Yes,Ongoing,400 S PERRY ST,JOHNSTOWN,NY,12095,06/26/2025,,,KNOX MIDDLE SCHOOL,,3.0,365.0,0.00821917808219178,10.44,0.0027397260273972603,0.010958904109589041,0.00821917808219178,0.08767123287671233,0.8547945205479452,0.0,0.03561643835616438
2023-2025,JOHNSTOWN CITY SCHOOLS,PLEASANT AVENUE SCHOOL,Fulton,Public School,170600010004,https://drive.google.com/file/d/1XHFLoY847TAJIIcq2kJKxeObMzs5oH_L/view,73.0,0.0,0.0,69.0,No,47,22,No,Yes,Ongoing,235 PLEASANT AVE,JOHNSTOWN,NY,12095,04/02/2025,,,PLEASANT AVENUE SCHOOL,,153.0,269.0,0.5687732342007435,13.44,0.0,0.007434944237918215,0.007434944237918215,0.10408921933085502,0.862453531598513,0.0,0.01858736059479554
2023-2025,JOHNSTOWN CITY SCHOOLS,WARREN STREET SCHOOL,Fulton,Public School,170600010005,https://www.johnstownschools.org/departments-services/facilities/lead-testing/,68.0,0.0,0.0,68.0,No,61,7,Yes,Yes,Ongoing,110 WARREN ST,JOHNSTOWN,NY,12095,06/26/2025,,,WARREN STREET SCHOOL,,168.0,297.0,0.5656565656565656,11.87,0.010101010101010102,0.003367003367003367,0.006734006734006734,0.08417508417508418,0.8720538720538721,0.0,0.02356902356902357
2023-2025,JORDAN ELBRIDGE CENTRAL SCHOOL,ELBRIDGE ELEM SCHOOL,Onondaga,Public School,420501060001,www.jecsd.org,54.0,0.0,0.0,54.0,Yes,46,8,Yes,Yes,Ongoing,130 E  MAIN ST,ELBRIDGE,NY,13060,07/15/2025,,,ELBRIDGE  SCHOOL,,160.0,406.0,0.39408866995073893,14.0,0.0024630541871921183,0.009852216748768473,0.012315270935960592,0.0,0.9753694581280788,0.0,0.0
2023-2025,JORDAN ELBRIDGE CENTRAL SCHOOL,JORDAN ELBRIDGE HIGH SCHOOL,Onondaga,Public School,420501060003,www.jecsd.org,36.0,0.0,0.0,36.0,Yes,32,4,Yes,Yes,Ongoing,5721 Hamilton Rd,Jordan,NY,13080,07/15/2025,,,JORDAN ELBRIDGE HIGH SCHOOL,,112.0,326.0,0.34355828220858897,9.04,0.006134969325153374,0.006134969325153374,0.009202453987730062,0.02147239263803681,0.950920245398773,0.0,0.006134969325153374
2023-2025,JORDAN ELBRIDGE CENTRAL SCHOOL,JORDAN ELBRIDGE MS,Onondaga,Public School,420501060004,www.jecsd.org,49.0,0.0,0.0,49.0,Yes,42,7,Yes,Yes,Ongoing,9 CHAPPELL ST,JORDAN,NY,13080,07/15/2025,,,JORDAN ELBRIDGE,,112.0,326.0,0.34355828220858897,9.04,0.006134969325153374,0.006134969325153374,0.009202453987730062,0.02147239263803681,0.950920245398773,0.0,0.006134969325153374
2023-2025,KATONAH LEWISBORO U F S,INCREASE MILLER ELEM SCHOOL,Westchester,Public School,660101030001,www.klschools.org,19.0,0.0,19.0,0.0,Yes,18,1,Yes,Yes,Ongoing,186 WACCABUC RD,GOLDEN BRDG,NY,10526,02/28/2024,,,INCREASE MILLER  SCHOOL,,34.0,497.0,0.06841046277665996,11.59,0.0,0.030181086519114688,0.008048289738430584,0.10261569416498995,0.7746478873239436,0.0,0.08450704225352113
2023-2025,KATONAH LEWISBORO U F S,JOHN JAY MIDDLE SCHOOL,Westchester,Public School,660101030005,www.klschools.org,1.0,0.0,1.0,0.0,Yes,0,1,Yes,Yes,Ongoing,40 NORTH SALEM RD,KATONAH,NY,10536,02/28/2024,,,JOHN JAY MIDDLE SCHOOL,,42.0,671.0,0.06259314456035768,10.04,0.0029806259314456036,0.043219076005961254,0.01788375558867362,0.09985096870342772,0.7540983606557377,0.0,0.07898658718330849
2023-2025,KATONAH LEWISBORO U F S,JOHN JAY S H S,Westchester,Public School,660101030004,www.klschools.org,22.0,0.0,22.0,0.0,Yes,13,9,Yes,Yes,Ongoing,60 NORTH SALEM RD,CROSS RIVER,NY,10518,02/28/2024,,,JOHN JAY S,,64.0,888.0,0.07207207207207207,10.72,0.0011261261261261261,0.03265765765765766,0.013513513513513514,0.1373873873873874,0.7601351351351351,0.0,0.05292792792792793
2023-2025,KATONAH LEWISBORO U F S,KATONAH ELEM SCHOOL,Westchester,Public School,660101030002,www.klschools.org,20.0,0.0,20.0,0.0,Yes,20,0,Yes,,,106 HUNTVILLE RD,KATONAH,NY,10536,02/28/2024,,,KATONAH  SCHOOL,,23.0,401.0,0.057356608478802994,11.52,0.0,0.0199501246882793,0.00997506234413965,0.10224438902743142,0.773067331670823,0.0,0.09476309226932668
2023-2025,KINGS PARK CENTRAL SCHOOL,FORT SALONGA ES,Suffolk,Public School,580805060006,https://www.kpcsd.k12.ny.us/water-quality,14.0,,,14.0,Yes,12,2,Yes,Yes,Ongoing,39 SUNKEN MEADOW RD,NORTHPORT,NY,11768,04/24/2025,,,FORT SALONGA,,39.0,390.0,0.1,12.28,0.0,0.05128205128205128,0.005128205128205128,0.11025641025641025,0.7948717948717948,0.010256410256410256,0.028205128205128206
2023-2025,KINGS PARK CENTRAL SCHOOL,KINGS PARK H S,Suffolk,Public School,580805060004,https://www.kpcsd.k12.ny.us/water-quality,40.0,,,40.0,Yes,33,7,Yes,Yes,Ongoing,RT 25A,KINGS PARK,NY,11754,04/24/2025,,,KINGS PARK S,,125.0,832.0,0.1502403846153846,9.96,0.0,0.025240384615384616,0.006009615384615385,0.12259615384615384,0.8269230769230769,0.001201923076923077,0.018028846153846152
2023-2025,KINGS PARK CENTRAL SCHOOL,PARKVIEW ES,Suffolk,Public School,580805060005,https://www.kpcsd.k12.ny.us/water-quality,29.0,,,29.0,Yes,26,3,Yes,Yes,Ongoing,23 ROUNDTREE DR,KINGS PARK,NY,11754,04/24/2025,,,PARKVIEW,,74.0,463.0,0.15982721382289417,11.76,0.0,0.02591792656587473,0.0064794816414686825,0.1879049676025918,0.7451403887688985,0.01511879049676026,0.019438444924406047
2023-2025,KINGS PARK CENTRAL SCHOOL,R.J.O. IS,Suffolk,Public School,580805060001,https://www.kpcsd.k12.ny.us/water-quality,29.0,,,29.0,Yes,12,17,Yes,Yes,Ongoing,99 OLD DOCK RD,KINGS PARK,NY,11754,04/24/2025,,,RJO IS,,66.0,396.0,0.16666666666666666,10.82,0.0,0.03787878787878788,0.012626262626262626,0.13131313131313133,0.7803030303030303,0.007575757575757576,0.030303030303030304
2023-2025,KINGS PARK CENTRAL SCHOOL,WILLIAM T ROGERS J H S,Suffolk,Public School,580805060007,https://www.kpcsd.k12.ny.us/water-quality,56.0,,,56.0,Yes,36,20,Yes,Yes,Ongoing,97 OLD DOCK RD,KINGS PARK,NY,11754,04/24/2025,,,WILLIAM ROGERS S,,98.0,643.0,0.15241057542768274,9.06,0.0015552099533437014,0.038880248833592534,0.015552099533437015,0.15085536547433903,0.7713841368584758,0.003110419906687403,0.01866251944012442
2023-2025,KINGSTON CITY SCHOOLS,CHAMBERS SCHOOL,Ulster,Public School,620600010011,kingstoncityschools.org,50.0,,50.0,,Yes,41,9,Yes,Yes,Ongoing,945 MORTON BLVD,KINGSTON,NY,12401,12/10/2024,,,CHAMBERS SCHOOL,,167.0,312.0,0.5352564102564102,8.37,0.003205128205128205,0.060897435897435896,0.0641025641025641,0.41346153846153844,0.3942307692307692,0.003205128205128205,0.060897435897435896
2023-2025,KINGSTON CITY SCHOOLS,ER CROSBY ES,Ulster,Public School,620600010015,www.kingstoncityschools.org,28.0,,28.0,,Yes,8,20,Yes,Yes,Ongoing,767 NEIGHBORHOOD RD,LAKE KATRINE,NY,12449,12/10/2024,,,ER CROSBY,,155.0,291.0,0.5326460481099656,9.35,0.0,0.030927835051546393,0.08934707903780069,0.15120274914089346,0.5876288659793815,0.0,0.140893470790378
2023-2025,KINGSTON CITY SCHOOLS,ERNEST C MYER SCHOOL,Ulster,Public School,620600010013,www.kingstoncityschools.org,11.0,0.0,11.0,,Yes,7,4,Yes,Yes,Ongoing,MILLBROOK AVE,HURLEY,NY,12443,12/10/2024,,,ERNEST MYER SCHOOL,,64.0,202.0,0.31683168316831684,9.61,0.0,0.01485148514851485,0.04455445544554455,0.10396039603960396,0.7673267326732673,0.0,0.06930693069306931
2023-2025,KINGSTON CITY SCHOOLS,GEORGE WASHINGTON SCHOOL,Ulster,Public School,620600010012,https://www.kingstoncityschools.org/plans-policies-and-procedures/lead-test-results,37.0,,37.0,,Yes,30,7,Yes,Yes,Ongoing,67 WALL ST,KINGSTON,NY,12401,03/20/2025,,,GEORGE WASHINGTON SCHOOL,,229.0,514.0,0.4455252918287938,11.9,0.0019455252918287938,0.027237354085603113,0.10116731517509728,0.3852140077821012,0.4163424124513619,0.0,0.06809338521400778
2023-2025,KINGSTON CITY SCHOOLS,HARRY L EDSON SCHOOL,Ulster,Public School,620600010024,www.kingstoncityschools.org,27.0,0.0,27.0,,Yes,15,12,Yes,Yes,Ongoing,116 MERILINA AVE,KINGSTON,NY,12401,12/10/2024,,,HARRY EDSON SCHOOL,,212.0,413.0,0.513317191283293,10.08,0.002421307506053269,0.05084745762711865,0.09200968523002422,0.3220338983050847,0.423728813559322,0.0,0.1089588377723971
2023-2025,KINGSTON CITY SCHOOLS,J WATSON BAILEY SCHOOL,Ulster,Public School,620600010020,www.kingstoncityschools.org,70.0,0.0,70.0,,Yes,50,20,,Yes,Ongoing,MERILINA AVE EXT,KINGSTON,NY,12401,12/10/2024,,,J WATSON BAILEY SCHOOL,,456.0,943.0,0.4835630965005302,9.17,0.0,0.021208907741251327,0.0689289501590668,0.25874867444326616,0.5662778366914104,0.0,0.08483563096500531
2023-2025,KINGSTON CITY SCHOOLS,JOHN F KENNEDY SCHOOL,Ulster,Public School,620600010014,www.kingstoncityschools.org,30.0,0.0,30.0,,Yes,20,10,Yes,,Ongoing,107 GROSS ST,KINGSTON,NY,12401,12/10/2024,,,JOHN KENNEDY SCHOOL,,268.0,375.0,0.7146666666666667,9.52,0.0026666666666666666,0.008,0.176,0.264,0.3333333333333333,0.0,0.21333333333333335
2023-2025,KINGSTON CITY SCHOOLS,KINGSTON S H S,Ulster,Public School,620600010022,https://www.kingstoncityschools.org/plans-policies-and-procedures/lead-test-results,97.0,,97.0,,Yes,95,2,Yes,Yes,Complete,403 BROADWAY,KINGSTON,NY,12401,03/20/2025,,,KINGSTON S,,1138.0,1815.0,0.6269972451790634,12.09,0.0022038567493112946,0.020385674931129475,0.1024793388429752,0.2815426997245179,0.5079889807162534,0.0,0.0837465564738292
2023-2025,KINGSTON CITY SCHOOLS,M CLIFFORD MILLER J H S,Ulster,Public School,620600010025,www.kingstoncityschools.org,31.0,,31.0,,Yes,10,21,Yes,Yes,Ongoing,65 FORDING PLACE RD,LAKE KATRINE,NY,12449,12/10/2024,,,M CLIFFORD MILLER S,,474.0,792.0,0.5984848484848485,8.91,0.0012626262626262627,0.026515151515151516,0.12373737373737374,0.31313131313131315,0.4053030303030303,0.0,0.13005050505050506
2023-2025,KINGSTON CITY SCHOOLS,ROBERT R  GRAVES SCHOOL,Ulster,Public School,620600010017,www.kingstoncityschools.org,28.0,0.0,28.0,,Yes,20,8,Yes,Yes,Ongoing,345 MOUNTAINVIEW AVE,PORT EWEN,NY,12466,12/10/2024,,,ROBERT GRAVES SCHOOL,,145.0,318.0,0.4559748427672956,10.57,0.0,0.025157232704402517,0.04716981132075472,0.1289308176100629,0.7138364779874213,0.0,0.08490566037735849
2023-2025,LA FAYETTE CENTRAL SCHOOL,C GRANT GRIMSHAW SCHOOL,Onondaga,Public School,420807040004,https://www.lafayetteschools.org/,55.0,5.0,0.0,55.0,Yes,49,0,Yes,Yes,Complete,5957 US Route 20,LAFAYETTE,NY,13084,05/30/2025,,,C GRANT GRIMSHAW SCHOOL,,153.0,324.0,0.4722222222222222,11.9,0.23765432098765432,0.0030864197530864196,0.006172839506172839,0.009259259259259259,0.7314814814814815,0.0030864197530864196,0.009259259259259259
2023-2025,LA FAYETTE CENTRAL SCHOOL,LA FAYETTE J S H S,Onondaga,Public School,420807040003,https://www.lafayetteschools.org/,35.0,0.0,0.0,35.0,Yes,35,0,Yes,Yes,Complete,3122 US Route 11N,LAFAYETTE,NY,13084,05/30/2025,,,LA FAYETTE S,,142.0,330.0,0.4303030303030303,9.68,0.2878787878787879,0.00909090909090909,0.012121212121212121,0.02727272727272727,0.6393939393939394,0.0030303030303030303,0.021212121212121213
2023-2025,LA FAYETTE CENTRAL SCHOOL,ONONDAGA NATION SCHOOL,Onondaga,Public School,420807040002,https://www.lafayetteschools.org/,24.0,0.0,0.0,24.0,,24,0,Yes,,Complete,3285 State Route 11A,NEDROW,NY,13120,04/02/2025,,,ONONDAGA NATION SCHOOL,,89.0,121.0,0.7355371900826446,6.03,0.9917355371900827,0.0,0.0,0.0,0.0,0.008264462809917356,0.0
2023-2025,LAKE GEORGE CENTRAL SCHOOL,LAKE GEORGE ELEMENTARY,Warren,Public School,630701040003,lkgeorge.org,19.0,0.0,0.0,19.0,Yes,17,2,Yes,Yes,Ongoing,RT.9L,LAKE GEORGE,NY,12845,05/30/2025,,,LAKE GEORGE ELEMENTARY,,87.0,295.0,0.29491525423728815,8.87,0.003389830508474576,0.02711864406779661,0.023728813559322035,0.04745762711864407,0.8813559322033898,0.0,0.01694915254237288
2023-2025,LAKE GEORGE CENTRAL SCHOOL,LAKE GEORGE JS HS,Warren,Public School,630701040002,lkgeorge.org,44.0,0.0,0.0,44.0,Yes,41,3,Yes,Yes,Ongoing,381 CANADA ST,LAKE GEORGE,NY,12845,05/30/2025,,,LAKE GEORGE JS,,87.0,295.0,0.29491525423728815,8.87,0.003389830508474576,0.02711864406779661,0.023728813559322035,0.04745762711864407,0.8813559322033898,0.0,0.01694915254237288
2023-2025,LANCASTER CENTRAL SCHOOL,(LEAD ONLY) CENTRAL AVENUE ELEMENTARY,Erie,Public School,141901060009,https://www.lancasterschools.org/departments/facilities/2024-water-testing,48.0,0.0,48.0,0.0,Yes,32,16,Yes,Yes,Ongoing,149 CENTRAL AVENUE,LANCASTER,NY,14086,06/06/2025,,,CENTRAL AVENUE ELEMENTARY,,267.0,886.0,0.3013544018058691,10.96,0.0056433408577878106,0.1275395033860045,0.13769751693002258,0.055304740406320545,0.6275395033860045,0.0,0.045146726862302484
2023-2025,LANCASTER CENTRAL SCHOOL,COMO PARK ELEM SCHOOL,Erie,Public School,141901060004,https://www.lancasterschools.org/departments/facilities/2024-water-testing,100.0,0.0,100.0,0.0,Yes,73,27,Yes,Yes,Ongoing,1985 COMO PARK BLVD,LANCASTER,NY,14086,06/06/2025,,,COMO PARK  SCHOOL,,134.0,365.0,0.36712328767123287,11.36,0.0027397260273972603,0.0136986301369863,0.024657534246575342,0.038356164383561646,0.873972602739726,0.0,0.04657534246575343
2023-2025,LANCASTER CENTRAL SCHOOL,COURT STREET ELEM SCHOOL,Erie,Public School,141901060005,https://www.lancasterschools.org/departments/facilities/2024-water-testing,87.0,0.0,87.0,0.0,Yes,73,14,Yes,Yes,Ongoing,91 COURT ST,LANCASTER,NY,14086,06/06/2025,,,COURT STREET  SCHOOL,,77.0,291.0,0.2646048109965636,10.08,0.0,0.003436426116838488,0.013745704467353952,0.030927835051546393,0.9243986254295533,0.0,0.027491408934707903
2023-2025,LANCASTER CENTRAL SCHOOL,HILLVIEW ELEM SCHOOL,Erie,Public School,141901060006,https://www.lancasterschools.org/departments/facilities/2024-water-testing,88.0,0.0,88.0,0.0,Yes,72,16,Yes,Yes,Ongoing,11 PLEASANTVIEW DR,LANCASTER,NY,14086,06/06/2025,,,HILLVIEW  SCHOOL,,78.0,454.0,0.17180616740088106,13.31,0.0,0.028634361233480177,0.00881057268722467,0.03524229074889868,0.9030837004405287,0.0,0.024229074889867842
2023-2025,LANCASTER CENTRAL SCHOOL,JOHN A SCIOLE ELEM SCHOOL,Erie,Public School,141901060001,https://www.lancasterschools.org/departments/facilities/2024-water-testing,66.0,0.0,66.0,0.0,Yes,52,14,Yes,Yes,Ongoing,86 ALYS DR E,DEPEW,NY,14043,06/06/2025,,,JOHN SCIOLE  SCHOOL,,133.0,394.0,0.33756345177664976,11.88,0.005076142131979695,0.05583756345177665,0.015228426395939087,0.04060913705583756,0.8477157360406091,0.0,0.03553299492385787
2023-2025,LANCASTER CENTRAL SCHOOL,LANCASTER H S,Erie,Public School,141901060008,https://www.lancasterschools.org/departments/facilities/2024-water-testing,213.0,0.0,213.0,0.0,Yes,170,43,Yes,Yes,Ongoing,1 FORTON DR,LANCASTER,NY,14086,06/06/2025,,,LANCASTER S,,431.0,1646.0,0.2618469015795869,12.08,0.001215066828675577,0.02187120291616039,0.007897934386391251,0.046172539489671933,0.8906439854191981,0.0,0.030984204131227218
