Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,FREEPORT UNION FREE SCHOOL,CAROLINE G ATKINSON SCHOOL,Nassau,Public School,280209030003,https://www.freeportschools.org/,39.0,0.0,0.0,39.0,Yes,36,3,Yes,Yes,Ongoing,BOX 50,FREEPORT,NY,11520,07/16/2025,,,CAROLINE ATKINSON SCHOOL,,546.0,893.0,0.6114221724524076,13.53,0.0033594624860022394,0.008958566629339306,0.2284434490481523,0.7088465845464725,0.036954087346024636,0.0011198208286674132,0.012318029115341545
2023-2025,FREEPORT UNION FREE SCHOOL,COLUMBUS AVENUE SCHOOL,Nassau,Public School,280209030004,https://www.freeportschools.org/,13.0,0.0,0.0,13.0,Yes,12,1,Yes,Yes,Ongoing,BOX 50,FREEPORT,NY,11520,07/16/2025,,,COLUMBUS AVENUE SCHOOL,,104.0,171.0,0.6081871345029239,11.1,0.011695906432748537,0.023391812865497075,0.2046783625730994,0.7251461988304093,0.023391812865497075,0.0,0.011695906432748537
2023-2025,FREEPORT UNION FREE SCHOOL,FREEPORT H S,Nassau,Public School,280209030007,https://www.freeportschools.org/,56.0,0.0,0.0,56.0,Yes,51,5,Yes,Yes,Ongoing,50 S BROOKSIDE AVE,FREEPORT,NY,11520,07/16/2025,,,FREEPORT S,,1323.0,2289.0,0.5779816513761468,13.86,0.005679335954565312,0.008300567933595456,0.22804718217562253,0.6933158584534731,0.04849279161205767,0.0030581039755351682,0.01310615989515072
2023-2025,FREEPORT UNION FREE SCHOOL,JOHN W DODD MIDDLE SCHOOL,Nassau,Public School,280209030006,https://www.freeportschools.org/,43.0,0.0,0.0,43.0,Yes,36,7,Yes,Yes,Ongoing,BOX 50,FREEPORT,NY,11520,07/16/2025,,,JOHN DODD MIDDLE SCHOOL,,603.0,932.0,0.6469957081545065,10.24,0.006437768240343348,0.01072961373390558,0.20815450643776823,0.6952789699570815,0.060085836909871244,0.002145922746781116,0.017167381974248927
2023-2025,FREEPORT UNION FREE SCHOOL,LEO F GIBLYN SCHOOL,Nassau,Public School,280209030005,https://www.freeportschools.org/,29.0,0.0,0.0,29.0,Yes,27,2,Yes,Yes,Ongoing,BOX 50,FREEPORT,NY,11520,07/16/2025,,,LEO GIBLYN SCHOOL,,309.0,526.0,0.5874524714828897,11.11,0.0038022813688212928,0.015209125475285171,0.19391634980988592,0.6958174904942965,0.07224334600760456,0.0,0.019011406844106463
2023-2025,FREEPORT UNION FREE SCHOOL,NEW VISIONS ES,Nassau,Public School,280209030009,https://www.freeportschools.org/,41.0,0.0,0.0,41.0,Yes,26,15,Yes,Yes,Ongoing,80 RAYNOR ST,FREEPORT,NY,11520,07/16/2025,,,NEW VISIONS,,303.0,441.0,0.6870748299319728,10.1,0.009070294784580499,0.011337868480725623,0.20408163265306123,0.7256235827664399,0.022675736961451247,0.0,0.027210884353741496
2023-2025,FULTON CITY SCHOOLS,FAIRGRIEVE SCHOOL,Oswego,Public School,460500010001,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,50.0,,50.0,,Yes,30,20,Yes,Yes,Ongoing,716 ACADEMY ST,FULTON,NY,13069,05/21/2025,,,FAIRGRIEVE SCHOOL,,289.0,425.0,0.68,12.8,0.0,0.002352941176470588,0.03294117647058824,0.08470588235294117,0.8164705882352942,0.0,0.06352941176470588
2023-2025,FULTON CITY SCHOOLS,FULTON J H S,Oswego,Public School,460500010006,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,37.0,,37.0,,Yes,27,10,Yes,Yes,Ongoing,129 CURTIS ST,FULTON,NY,13069,05/21/2025,,,FULTON S,,297.0,490.0,0.6061224489795919,10.69,0.0020408163265306124,0.0,0.014285714285714285,0.08163265306122448,0.8775510204081632,0.0,0.024489795918367346
2023-2025,FULTON CITY SCHOOLS,G RAY BODLEY H S,Oswego,Public School,460500010005,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,65.0,,65.0,,Yes,51,14,Yes,Yes,Ongoing,WILLIAM GILLARD DR,FULTON,NY,13069,05/21/2025,,,G RAY BODLEY S,,523.0,978.0,0.5347648261758691,12.43,0.002044989775051125,0.003067484662576687,0.012269938650306749,0.07566462167689161,0.8721881390593047,0.0010224948875255625,0.03067484662576687
2023-2025,FULTON CITY SCHOOLS,GRANBY ELEM SCHOOL,Oswego,Public School,460500010007,https://docs.google.com/document/d/1CSIrfy4s67ipPvcR61rpOt1iF0KeOsNfzNgDHYejuA0/edit?usp=sharing,83.0,,83.0,,Yes,67,16,Yes,Yes,Ongoing,400 WEST SEVENTH ST NORTH,FULTON,NY,13069,05/21/2025,,,GRANBY  SCHOOL,,274.0,449.0,0.6102449888641426,14.69,0.008908685968819599,0.0022271714922048997,0.0066815144766146995,0.1514476614699332,0.8173719376391982,0.0,0.013363028953229399
