Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,I.S. 109 - QUEENS,Queens,Public School,Q109,https://www.schools.nyc.gov/schools/Q109,53.0,0.0,0.0,53.0,Yes,53,0,Yes,Yes,,213-10 92 AVENUE,Queens,NY,11428,04/18/2025,"(40.720074, -73.746375)","(40.720074, -73.746375)",IS 109 QUEENS,,560.0,647.0,0.865533230293663,12.5,0.0061823802163833074,0.16692426584234932,0.0633693972179289,0.5826893353941267,0.15919629057187018,0.017001545595054096,0.00463678516228748
2023-2025,NYC DOE,I.S. 111 - BROOKLYN,Kings,Public School,K111,https://www.schools.nyc.gov/schools/K358,88.0,0.0,88.0,0.0,Yes,88,0,Yes,Yes,Complete,35 STARR STREET,BROOKLYN,NY,11221,08/23/2024,"(40.70081, -73.927938)","(40.70081, -73.927938)",IS 111 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 113 - BRONX,Bronx,Public School,X113,https://www.schools.nyc.gov/schools/X370,46.0,0.0,0.0,46.0,Yes,39,7,Yes,Yes,Ongoing,3710 BARNES AVENUE,Bronx,NY,10467,05/02/2025,"(40.880649, -73.860126)","(40.880649, -73.860126)",IS 113 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 113 - BROOKLYN,Kings,Public School,K113,https://www.schools.nyc.gov/schools/K372,69.0,0.0,69.0,0.0,Yes,68,1,Yes,Yes,Ongoing,300 ADELPHI STREET,BROOKLYN,NY,11205,05/03/2024,"(40.688769, -73.971474)","(40.688769, -73.971474)",IS 113 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 117 - BRONX,Bronx,Public School,X117,https://www.schools.nyc.gov/schools/X117,38.0,0.0,0.0,38.0,Yes,33,5,Yes,Yes,Ongoing,1865 MORRIS AVENUE,Bronx,NY,10453,04/04/2025,"(40.848552, -73.909022)","(40.848552, -73.909022)",IS 117 BRONX,,326.0,334.0,0.9760479041916168,9.82,0.008982035928143712,0.0,0.15568862275449102,0.8203592814371258,0.011976047904191617,0.0029940119760479044,0.0
2023-2025,NYC DOE,I.S. 117 - BROOKLYN,Kings,Public School,K117,https://www.schools.nyc.gov/schools/K412,70.0,0.0,70.0,0.0,Yes,70,0,Yes,Yes,Complete,300 WILLOUGHBY AVENUE,BROOKLYN,NY,11205,08/23/2024,"(40.692015, -73.95818)","(40.692015, -73.95818)",IS 117 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 118 - BRONX,Bronx,Public School,X118,https://www.schools.nyc.gov/schools/X118,30.0,0.0,0.0,30.0,Yes,21,9,Yes,Yes,Ongoing,577 EAST 179 STREET,Bronx,NY,10457,05/02/2025,"(40.848702, -73.892482)","(40.848702, -73.892482)",IS 118 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 118 - MANHATTAN,Manhattan,Public School,M118,https://www.schools.nyc.gov/schools/M333,74.0,0.0,74.0,0.0,Yes,74,0,Yes,Yes,Complete,154 WEST  93 STREET,MANHATTAN,NY,10025,07/25/2025,"(40.791395, -73.971011)","(40.791395, -73.971011)",IS 118 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 118 TEMP. C.R. BLDG. - X,Bronx,Public School,X932,https://www.schools.nyc.gov/schools/X118,3.0,0.0,0.0,3.0,Yes,3,0,Yes,Yes,,577 East 179 Street,Bronx,NY,10457,05/02/2025,"(40.848702, -73.892482)","(40.848702, -73.892482)",IS 118 TEMP CR BLDG X,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 119 - QUEENS,Queens,Public School,Q119,https://www.schools.nyc.gov/schools/Q119,58.0,0.0,58.0,0.0,Yes,58,0,Yes,,,74-01 78 AVENUE,QUEENS,NY,11385,06/28/2024,"(40.705187, -73.875073)","(40.705187, -73.875073)",IS 119 QUEENS,,869.0,1199.0,0.7247706422018348,15.65,0.005838198498748957,0.3127606338615513,0.014178482068390326,0.31859883236030023,0.32360300250208507,0.0008340283569641367,0.02418682235195997
2023-2025,NYC DOE,I.S. 123 - BRONX,Bronx,Public School,X123,https://www.schools.nyc.gov/schools/X123,32.0,0.0,0.0,32.0,Yes,29,3,Yes,Yes,Ongoing,1025 MORRISON AVENUE,Bronx,NY,10472,05/02/2025,"(40.824989, -73.874162)","(40.824989, -73.874162)",IS 123 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 123 MINISCHOOL - BRONX,Bronx,Public School,X823,https://www.schools.nyc.gov/schools/X196,12.0,0.0,0.0,12.0,Yes,11,1,Yes,Yes,Ongoing,1025 Morrison Avenue,Bronx,NY,10472,05/02/2025,"(40.824989, -73.874162)","(40.824989, -73.874162)",IS 123 MINISCHOOL BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 125 - BRONX,Bronx,Public School,X125,https://www.schools.nyc.gov/schools/X562,55.0,0.0,55.0,0.0,Yes,55,0,Yes,Yes,Complete,1111 PUGSLEY AVENUE,BRONX,NY,10472,02/21/2025,"(40.829153, -73.857882)","(40.829153, -73.857882)",IS 125 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 125 - QUEENS,Queens,Public School,Q125,https://www.schools.nyc.gov/schools/Q125,99.0,0.0,0.0,99.0,Yes,96,3,Yes,Yes,Ongoing,46-02 47 AVENUE,Queens,NY,11377,03/21/2025,"(40.740452, -73.918762)","(40.740452, -73.918762)",IS 125 QUEENS,,1279.0,1505.0,0.8498338870431894,14.12,0.007308970099667774,0.27043189368770765,0.016611295681063124,0.6504983388704318,0.04584717607973422,0.0019933554817275745,0.006644518272425249
2023-2025,NYC DOE,I.S. 126 - QUEENS,Queens,Public School,Q126,https://www.schools.nyc.gov/schools/Q126,65.0,0.0,65.0,0.0,Yes,63,2,Yes,Yes,Ongoing,31-51 21 STREET,QUEENS,NY,11106,03/08/2024,"(40.766008, -73.92999)","(40.766008, -73.92999)",IS 126 QUEENS,,560.0,647.0,0.865533230293663,12.5,0.0061823802163833074,0.16692426584234932,0.0633693972179289,0.5826893353941267,0.15919629057187018,0.017001545595054096,0.00463678516228748
2023-2025,NYC DOE,I.S. 127 - BRONX,Bronx,Public School,X127,https://www.schools.nyc.gov/schools/X127,50.0,0.0,50.0,0.0,Yes,45,5,Yes,Yes,Ongoing,1560 PURDY STREET,BRONX,NY,10462,03/22/2024,"(40.838759, -73.853203)","(40.838759, -73.853203)",IS 127 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 129 (PAIRED W P234) - BRONX,Bronx,Public School,X129,https://www.schools.nyc.gov/schools/X316,122.0,0.0,0.0,122.0,Yes,117,5,Yes,Yes,Ongoing,2055 MAPES AVENUE,Bronx,NY,10460,03/10/2025,"(40.846128, -73.886721)","(40.846128, -73.886721)",IS 129 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 13 - MANHATTAN,Manhattan,Public School,M013,https://www.schools.nyc.gov/schools/M497,90.0,90.0,0.0,0.0,Yes,90,0,Yes,,,1573 MADISON AVENUE,Manhattan,NY,10029,10/10/2023,"(40.793649, -73.948488)","(40.793649, -73.948488)",IS 13 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 131 - BRONX,Bronx,Public School,X131,https://www.schools.nyc.gov/schools/X131,72.0,0.0,72.0,0.0,Yes,72,0,Yes,Yes,Complete,885 BOLTON AVENUE,BRONX,NY,10473,12/27/2024,"(40.822925, -73.859998)","(40.822925, -73.859998)",IS 131 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 131 - MANHATTAN,Manhattan,Public School,M131,https://www.schools.nyc.gov/schools/M131,97.0,0.0,0.0,97.0,Yes,85,12,Yes,Yes,Ongoing,100 HESTER STREET,Manhattan,NY,10002,04/18/2025,"(40.716231, -73.993607)","(40.716231, -73.993607)",IS 131 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 135 - BRONX,Bronx,Public School,X135,https://www.schools.nyc.gov/schools/X468,69.0,0.0,0.0,69.0,Yes,56,13,Yes,Yes,Ongoing,2441 WALLACE AVENUE,Bronx,NY,10467,05/02/2025,"(40.862098, -73.865028)","(40.862098, -73.865028)",IS 135 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 136 - BROOKLYN,Kings,Public School,K136,https://www.schools.nyc.gov/schools/K136,43.0,0.0,0.0,43.0,Yes,39,4,Yes,Yes,Ongoing,4004 4 AVENUE,Brooklyn,NY,11232,03/21/2025,"(40.652127, -74.007596)","(40.652127, -74.007596)",IS 136 BROOKLYN,,463.0,523.0,0.8852772466539197,9.41,0.0019120458891013384,0.06500956022944551,0.022944550669216062,0.8317399617590823,0.06309751434034416,0.0,0.01338432122370937
2023-2025,NYC DOE,I.S. 136 - MANHATTAN,Manhattan,Public School,M136,https://www.schools.nyc.gov/schools/M973,39.0,0.0,0.0,39.0,Yes,39,0,Yes,Yes,Complete,6 EDGECOMBE AVENUE,Manhattan,NY,10030,07/11/2025,"(40.817228, -73.947151)","(40.817228, -73.947151)",IS 136 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 14 - BROOKLYN,Kings,Public School,K014,https://www.schools.nyc.gov/schools/K014,48.0,0.0,48.0,0.0,Yes,43,5,Yes,Yes,Ongoing,2424 BATCHELDER STREET,BROOKLYN,NY,11235,03/22/2024,"(40.593232, -73.938107)","(40.593232, -73.938107)",IS 14 BROOKLYN,,158.0,185.0,0.8540540540540541,13.21,0.0,0.04864864864864865,0.2864864864864865,0.5567567567567567,0.06486486486486487,0.005405405405405406,0.03783783783783784
2023-2025,NYC DOE,I.S. 141 - QUEENS,Queens,Public School,Q141,https://www.schools.nyc.gov/schools/Q141,35.0,35.0,0.0,0.0,Yes,35,0,Yes,Yes,Complete,37-11 21 AVENUE,Queens,NY,11105,08/17/2023,"(40.775766, -73.904508)","(40.775766, -73.904508)",IS 141 QUEENS,,702.0,1008.0,0.6964285714285714,12.79,0.00992063492063492,0.1378968253968254,0.03571428571428571,0.375,0.40476190476190477,0.001984126984126984,0.034722222222222224
2023-2025,NYC DOE,I.S. 142 - BRONX,Bronx,Public School,X142,https://www.schools.nyc.gov/schools/X532,40.0,0.0,0.0,40.0,Yes,40,0,Yes,,,3750 BAYCHESTER AVENUE,Bronx,NY,10466,03/21/2025,"(40.886002, -73.839682)","(40.886002, -73.839682)",IS 142 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 143 - BRONX,Bronx,Public School,X143,https://www.schools.nyc.gov/schools/X237,52.0,52.0,0.0,0.0,Yes,52,0,Yes,Yes,Complete,120 WEST 231 STREET,Bronx,NY,10463,12/15/2023,"(40.875636, -73.901565)","(40.875636, -73.901565)",IS 143 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 143 - MANHATTAN,Manhattan,Public School,M143,https://www.schools.nyc.gov/schools/M348,113.0,0.0,113.0,0.0,Yes,113,0,Yes,Yes,Complete,511 WEST 182ND STREET,MANHATTAN,NY,10033,07/25/2025,"(40.849311, -73.930991)","(40.849311, -73.930991)",IS 143 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 143 MINISCHOOL - MANHATTAN,Manhattan,Public School,M859,https://www.schools.nyc.gov/schools/M348,6.0,0.0,6.0,0.0,Yes,6,0,Yes,,,511 WEST 182ND STREET,MANHATTAN,NY,10033,06/28/2024,"(40.849, -73.9311)","(40.849, -73.9311)",IS 143 MINISCHOOL MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 144 - BRONX,Bronx,Public School,X144,https://www.schools.nyc.gov/schools/X566,93.0,0.0,93.0,0.0,Yes,93,0,Yes,Yes,Complete,2545 GUNTHER AVENUE,BRONX,NY,10469,07/11/2025,"(40.863842, -73.836525)","(40.863842, -73.836525)",IS 144 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 145 - BRONX,Bronx,Public School,X145,https://www.schools.nyc.gov/schools/X328,77.0,77.0,0.0,0.0,Yes,77,0,Yes,Yes,Complete,1000 TELLER AVENUE,Bronx,NY,10456,09/08/2023,"(40.827438, -73.914067)","(40.827438, -73.914067)",IS 145 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 145 - QUEENS,Queens,Public School,Q145,https://www.schools.nyc.gov/schools/Q145,48.0,0.0,0.0,48.0,Yes,45,3,Yes,Yes,Ongoing,33-34 80 STREET,Queens,NY,11372,02/21/2025,"(40.754389, -73.887523)","(40.754389, -73.887523)",IS 145 QUEENS,,1395.0,1525.0,0.9147540983606557,14.35,0.0045901639344262295,0.05311475409836065,0.007213114754098361,0.9226229508196722,0.010491803278688525,0.0013114754098360656,0.0006557377049180328
2023-2025,NYC DOE,I.S. 151 - BRONX,Bronx,Public School,X151,https://www.schools.nyc.gov/schools/X031,95.0,0.0,95.0,0.0,Yes,95,0,Yes,,,250 EAST 156 STREET,BRONX,NY,10451,05/03/2024,"(40.822574, -73.92114)","(40.822574, -73.92114)",IS 151 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 158 - BRONX,Bronx,Public School,X158,https://www.schools.nyc.gov/schools/X479,80.0,0.0,0.0,80.0,Yes,76,4,Yes,Yes,Ongoing,800 HOME STREET,Bronx,NY,10456,02/07/2025,"(40.826933, -73.900593)","(40.826933, -73.900593)",IS 158 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 162 - BRONX,Bronx,Public School,X162,https://www.schools.nyc.gov/schools/X010,78.0,0.0,78.0,0.0,Yes,75,3,Yes,Yes,Ongoing,600 SAINT ANN'S AVENUE,BRONX,NY,10455,05/31/2024,"(40.814857, -73.912038)","(40.814857, -73.912038)",IS 162 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 162 - BROOKLYN,Kings,Public School,K162,https://www.schools.nyc.gov/schools/K162,27.0,0.0,0.0,27.0,Yes,25,2,Yes,Yes,Ongoing,1390 Willoughby Avenue,Brooklyn,NY,11237,05/02/2025,"(40.706816, -73.919643)","(40.706816, -73.919643)",IS 162 BROOKLYN,,720.0,929.0,0.77502691065662,15.75,0.0032292787944025836,0.7707212055974165,0.012917115177610334,0.09364908503767493,0.10871905274488698,0.0032292787944025836,0.007534983853606028
2023-2025,NYC DOE,I.S. 164 - MANHATTAN,Manhattan,Public School,M164,https://www.schools.nyc.gov/schools/M328,26.0,0.0,26.0,0.0,Yes,26,0,Yes,Yes,Complete,401 WEST 164 STREET,MANHATTAN,NY,10032,09/06/2024,"(40.836982, -73.937263)","(40.836982, -73.937263)",IS 164 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 166 - BRONX,Bronx,Public School,X166,https://www.schools.nyc.gov/schools/X324,85.0,85.0,0.0,0.0,Yes,85,0,Yes,Yes,Complete,250 EAST 164 STREET,Bronx,NY,10456,02/22/2024,"(40.828009, -73.917705)","(40.828009, -73.917705)",IS 166 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
2023-2025,NYC DOE,I.S. 166 - BROOKLYN,Kings,Public School,K166,https://www.schools.nyc.gov/schools/K654,65.0,65.0,0.0,0.0,Yes,65,0,Yes,Yes,Complete,800 VAN SICLEN AVE,Brooklyn,NY,11207,11/03/2023,"(40.659934, -73.885704)","(40.659934, -73.885704)",IS 166 BROOKLYN,,,,,32.3,,,,,,,
2023-2025,NYC DOE,I.S. 167 - MANHATTAN,Manhattan,Public School,M167,https://www.schools.nyc.gov/schools/M167,40.0,0.0,0.0,40.0,Yes,37,3,Yes,Yes,Ongoing,220 EAST  76 STREET,Manhattan,NY,10021,01/27/2025,"(40.771541, -73.957827)","(40.771541, -73.957827)",IS 167 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 17 - MANHATTAN,Manhattan,Public School,M017,https://www.schools.nyc.gov/schools/M212,42.0,42.0,0.0,0.0,Yes,42,0,Yes,Yes,Complete,328 WEST  48 STREET,Manhattan,NY,10036,03/22/2024,"(40.761327, -73.988665)","(40.761327, -73.988665)",IS 17 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 171 - BROOKLYN,Kings,Public School,K171,https://www.schools.nyc.gov/schools/K171,37.0,0.0,0.0,37.0,Yes,36,1,Yes,Yes,Ongoing,528 RIDGEWOOD AVENUE,Brooklyn,NY,11208,03/21/2025,"(40.685852, -73.869434)","(40.685852, -73.869434)",IS 171 BROOKLYN,,262.0,278.0,0.9424460431654677,11.67,0.025179856115107913,0.07913669064748201,0.07553956834532374,0.8093525179856115,0.01079136690647482,0.0,0.0
2023-2025,NYC DOE,I.S. 172 (OLD 43) - MANHATTAN,Manhattan,Public School,M043,https://www.schools.nyc.gov/schools/M286,35.0,0.0,35.0,0.0,Yes,35,0,Yes,Yes,Complete,509 WEST 129 STREET,MANHATTAN,NY,10027,01/27/2025,"(40.815747, -73.95552)","(40.815747, -73.95552)",IS 172 MANHATTAN,,126.0,258.0,0.4883720930232558,11.69,0.003875968992248062,0.4186046511627907,0.06976744186046512,0.15891472868217055,0.3023255813953488,0.003875968992248062,0.04263565891472868
2023-2025,NYC DOE,I.S. 174 - BRONX,Bronx,Public School,X174,https://www.schools.nyc.gov/schools/X017,87.0,0.0,0.0,87.0,Yes,81,6,Yes,Yes,Ongoing,456 White Plains Road,Bronx,NY,10473,01/27/2025,"(40.815043, -73.85607)","(40.815043, -73.85607)",IS 174 BRONX,,197.0,204.0,0.9656862745098039,10.02,0.004901960784313725,0.00980392156862745,0.24509803921568626,0.7303921568627451,0.00980392156862745,0.0,0.0
