Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,P.S. 172 - BROOKLYN,Kings,Public School,K172,https://www.schools.nyc.gov/schools/K172,50.0,50.0,0.0,0.0,Yes,50,0,Yes,,,825 4 AVENUE,Brooklyn,NY,11232,08/17/2023,"(40.657682, -74.000191)","(40.657682, -74.000191)",PS 172 BROOKLYN,,347.0,445.0,0.7797752808988764,10.85,0.0044943820224719105,0.08314606741573034,0.06741573033707865,0.6426966292134831,0.17752808988764046,0.0,0.024719101123595506
2023-2025,NYC DOE,P.S. 172 GYM ANNEX - BROOKLYN,Kings,Public School,K477,https://www.schools.nyc.gov/schools/K172,6.0,0.0,0.0,6.0,Yes,6,0,Yes,Yes,,825 4th Avenue,Brooklyn,NY,11232,05/16/2025,"(40.657914, -74.000652)","(40.657914, -74.000652)",PS 172 GYM ANNEX BROOKLYN,,347.0,445.0,0.7797752808988764,10.85,0.0044943820224719105,0.08314606741573034,0.06741573033707865,0.6426966292134831,0.17752808988764046,0.0,0.024719101123595506
2023-2025,NYC DOE,P.S. 173 - MANHATTAN,Manhattan,Public School,M173,https://www.schools.nyc.gov/schools/M173,82.0,82.0,0.0,0.0,Yes,82,0,Yes,,,306 FORT WASHINGTON AVENUE,Manhattan,NY,10033,10/10/2023,"(40.845459, -73.939785)","(40.845459, -73.939785)",PS 173 MANHATTAN,,493.0,566.0,0.8710247349823321,14.09,0.0017667844522968198,0.030035335689045935,0.04063604240282685,0.8798586572438163,0.038869257950530034,0.0017667844522968198,0.007067137809187279
2023-2025,NYC DOE,P.S. 173 - QUEENS,Queens,Public School,Q173,https://www.schools.nyc.gov/schools/Q173,69.0,69.0,0.0,0.0,Yes,69,0,Yes,Yes,Complete,174-10 67 AVENUE,Queens,NY,11365,10/10/2023,"(40.734097, -73.795651)","(40.734097, -73.795651)",PS 173 QUEENS,,614.0,935.0,0.6566844919786097,15.08,0.0106951871657754,0.6010695187165775,0.017112299465240642,0.146524064171123,0.1946524064171123,0.0010695187165775401,0.028877005347593583
2023-2025,NYC DOE,P.S. 174 - BROOKLYN,Kings,Public School,K174,https://www.schools.nyc.gov/schools/K557,55.0,55.0,0.0,0.0,Yes,55,0,Yes,Yes,Complete,574 DUMONT AVENUE,Brooklyn,NY,11207,04/05/2024,"(40.665446, -73.897604)","(40.665446, -73.897604)",PS 174 BROOKLYN,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 174 - QUEENS,Queens,Public School,Q174,https://www.schools.nyc.gov/schools/Q174,76.0,76.0,0.0,0.0,Yes,76,0,Yes,Yes,Complete,65-10 DIETERLE CRESCENT,Queens,NY,11374,12/01/2023,"(40.720583, -73.861462)","(40.720583, -73.861462)",PS 174 QUEENS,,245.0,536.0,0.457089552238806,14.89,0.007462686567164179,0.417910447761194,0.03544776119402985,0.19776119402985073,0.26119402985074625,0.0,0.08022388059701492
2023-2025,NYC DOE,P.S. 175 - BRONX,Bronx,Public School,X175,https://www.schools.nyc.gov/schools/X175,34.0,0.0,34.0,0.0,Yes,34,0,Yes,,,200 CITY ISLAND AVENUE,BRONX,NY,10464,06/28/2024,"(40.844353, -73.78354)","(40.844353, -73.78354)",PS 175 BRONX,,144.0,255.0,0.5647058823529412,12.14,0.00392156862745098,0.058823529411764705,0.12156862745098039,0.47843137254901963,0.30980392156862746,0.0,0.027450980392156862
2023-2025,NYC DOE,P.S. 175 - MANHATTAN,Manhattan,Public School,M175,https://www.schools.nyc.gov/schools/M175,74.0,74.0,0.0,0.0,Yes,74,0,Yes,Yes,Complete,175 WEST 134 STREET,Manhattan,NY,10030,01/26/2024,"(40.814388, -73.942706)","(40.814388, -73.942706)",PS 175 MANHATTAN,,248.0,272.0,0.9117647058823529,12.43,0.003676470588235294,0.01838235294117647,0.4963235294117647,0.39338235294117646,0.0661764705882353,0.007352941176470588,0.014705882352941176
2023-2025,NYC DOE,P.S. 175 - QUEENS,Queens,Public School,Q175,https://www.schools.nyc.gov/schools/Q175,97.0,97.0,0.0,0.0,Yes,97,0,Yes,Yes,Complete,64-35 102 STREET,Queens,NY,11374,10/10/2023,"(40.731016, -73.85221)","(40.731016, -73.85221)",PS 175 QUEENS,,392.0,678.0,0.5781710914454278,16.19,0.0014749262536873156,0.30383480825958703,0.014749262536873156,0.19616519174041297,0.4336283185840708,0.0,0.05014749262536873
2023-2025,NYC DOE,P.S. 175 TRANSPORTABLE - X,Bronx,Public School,X906,https://www.schools.nyc.gov/schools/X175,3.0,0.0,3.0,0.0,Yes,3,0,Yes,,,200 CITY ISLAND AVENUE,BRONX,NY,10464,06/28/2024,"(40.843881, -73.785221)","(40.843881, -73.785221)",PS 175 TRANSPORTABLE X,,144.0,255.0,0.5647058823529412,12.14,0.00392156862745098,0.058823529411764705,0.12156862745098039,0.47843137254901963,0.30980392156862746,0.0,0.027450980392156862
2023-2025,NYC DOE,P.S. 176 - BROOKLYN,Kings,Public School,K176,https://www.schools.nyc.gov/schools/K176,70.0,0.0,70.0,0.0,Yes,70,0,Yes,Yes,Complete,1225 69 STREET,BROOKLYN,NY,11219,07/11/2025,"(40.624835, -74.005205)","(40.624835, -74.005205)",PS 176 BROOKLYN,,957.0,1110.0,0.8621621621621621,14.91,0.007207207207207207,0.6360360360360361,0.007207207207207207,0.23693693693693693,0.10540540540540541,0.0,0.007207207207207207
2023-2025,NYC DOE,P.S. 176 - QUEENS,Queens,Public School,Q176,https://www.schools.nyc.gov/schools/Q176,147.0,147.0,0.0,0.0,Yes,147,0,Yes,Yes,Complete,120-45 235 Street,Queens,NY,11411,03/08/2024,"(40.684987, -73.729226)","(40.684987, -73.729226)",PS 176 QUEENS,,298.0,567.0,0.5255731922398589,17.51,0.037037037037037035,0.04409171075837742,0.8342151675485009,0.054673721340388004,0.008818342151675485,0.003527336860670194,0.01763668430335097
2023-2025,NYC DOE,P.S. 177 - BROOKLYN,Kings,Public School,K177,https://www.schools.nyc.gov/schools/K177,52.0,0.0,52.0,0.0,Yes,52,0,Yes,,,346 AVENUE P,BROOKLYN,NY,11204,05/03/2024,"(40.608169, -73.974425)","(40.608169, -73.974425)",PS 177 BROOKLYN,,789.0,896.0,0.8805803571428571,16.07,0.002232142857142857,0.296875,0.018973214285714284,0.28794642857142855,0.38392857142857145,0.0,0.010044642857142858
2023-2025,NYC DOE,P.S. 177 - QUEENS,Queens,Public School,Q177,https://www.schools.nyc.gov/schools/Q177,39.0,0.0,39.0,0.0,Yes,39,0,Yes,,,56-37 188 STREET,QUEENS,NY,11365,06/28/2024,"(40.7434, -73.787419)","(40.7434, -73.787419)",PS 177 QUEENS,,530.0,615.0,0.8617886178861789,4.97,0.030894308943089432,0.23739837398373984,0.2910569105691057,0.26178861788617885,0.15447154471544716,0.00975609756097561,0.014634146341463415
2023-2025,NYC DOE,P.S. 177 TEMP. C.R. BLDG. - Q,Queens,Public School,Q979,https://www.schools.nyc.gov/schools/Q177,13.0,0.0,0.0,13.0,Yes,13,0,Yes,Yes,,56-37 188 STREET,Queens,NY,11365,05/16/2025,"(40.7434, -73.787419)","(40.7434, -73.787419)",PS 177 TEMP CR BLDG Q,,530.0,615.0,0.8617886178861789,4.97,0.030894308943089432,0.23739837398373984,0.2910569105691057,0.26178861788617885,0.15447154471544716,0.00975609756097561,0.014634146341463415
2023-2025,NYC DOE,P.S. 178 - BRONX,Bronx,Public School,X178,https://www.schools.nyc.gov/schools/X178,101.0,0.0,101.0,0.0,Yes,101,0,Yes,,,850 BAYCHESTER AVENUE,BRONX,NY,10475,07/12/2024,"(40.874035, -73.831669)","(40.874035, -73.831669)",PS 178 BRONX,,256.0,326.0,0.7852760736196319,11.81,0.009202453987730062,0.003067484662576687,0.598159509202454,0.30368098159509205,0.03374233128834356,0.04294478527607362,0.009202453987730062
2023-2025,NYC DOE,P.S. 178 - BROOKLYN,Kings,Public School,K178,https://www.schools.nyc.gov/schools/K077,58.0,0.0,58.0,0.0,Yes,58,0,Yes,Yes,Complete,2163 DEAN STREET,BROOKLYN,NY,11233,07/26/2024,"(40.67538, -73.915337)","(40.67538, -73.915337)",PS 178 BROOKLYN,,284.0,299.0,0.9498327759197325,13.0,0.016722408026755852,0.016722408026755852,0.6187290969899666,0.3076923076923077,0.026755852842809364,0.0033444816053511705,0.010033444816053512
2023-2025,NYC DOE,P.S. 178 - MANHATTAN,Manhattan,Public School,M178,https://www.schools.nyc.gov/schools/M178,100.0,100.0,0.0,0.0,Yes,100,0,Yes,Yes,Complete,12-18 ELLWOOD STREET,Manhattan,NY,10040,03/22/2024,"(40.85924, -73.928301)","(40.85924, -73.928301)",PS 178 MANHATTAN,,61.0,362.0,0.1685082872928177,15.08,0.0,0.17679558011049723,0.03314917127071823,0.1464088397790055,0.580110497237569,0.0,0.06353591160220995
2023-2025,NYC DOE,P.S. 178 - QUEENS,Queens,Public School,Q178,https://www.schools.nyc.gov/schools/Q178,38.0,0.0,38.0,0.0,Yes,38,0,Yes,Yes,Complete,189-10 RADNOR ROAD,QUEENS,NY,11423,11/01/2024,"(40.724061, -73.777314)","(40.724061, -73.777314)",PS 178 QUEENS,,256.0,528.0,0.48484848484848486,10.34,0.013257575757575758,0.20833333333333334,0.06060606060606061,0.15151515151515152,0.5321969696969697,0.001893939393939394,0.032196969696969696
2023-2025,NYC DOE,P.S. 179 - BROOKLYN,Kings,Public School,K179,https://www.schools.nyc.gov/schools/K179,69.0,0.0,0.0,69.0,Yes,69,0,Yes,,,202 AVENUE C,Brooklyn,NY,11218,02/21/2025,"(40.640127, -73.97726)","(40.640127, -73.97726)",PS 179 BROOKLYN,,587.0,672.0,0.8735119047619048,15.61,0.010416666666666666,0.6264880952380952,0.022321428571428572,0.20238095238095238,0.13392857142857142,0.002976190476190476,0.001488095238095238
2023-2025,NYC DOE,P.S. 179 - QUEENS,Queens,Public School,Q179,https://www.schools.nyc.gov/schools/Q004,48.0,0.0,48.0,0.0,Yes,48,0,Yes,,,196-25 PECK AVENUE,QUEENS,NY,11365,06/28/2024,"(40.7417, -73.778118)","(40.7417, -73.778118)",PS 179 QUEENS,,546.0,686.0,0.7959183673469388,14.32,0.38629737609329445,0.2696793002915452,0.0597667638483965,0.21428571428571427,0.02478134110787172,0.02040816326530612,0.02478134110787172
2023-2025,NYC DOE,P.S. 18 - BRONX,Bronx,Public School,X018,https://www.schools.nyc.gov/schools/X018,54.0,0.0,54.0,0.0,Yes,54,0,Yes,,,502 MORRIS AVENUE,BRONX,NY,10451,06/28/2024,"(40.816369, -73.922697)","(40.816369, -73.922697)",PS 18 BRONX,,322.0,325.0,0.9907692307692307,10.48,0.006153846153846154,0.006153846153846154,0.2953846153846154,0.6307692307692307,0.043076923076923075,0.006153846153846154,0.012307692307692308
2023-2025,NYC DOE,P.S. 18 - BROOKLYN,Kings,Public School,K018,https://www.schools.nyc.gov/schools/K018,32.0,32.0,0.0,0.0,Yes,32,0,Yes,Yes,Complete,101 MAUJER STREET,Brooklyn,NY,11206,12/01/2023,"(40.71088, -73.946695)","(40.71088, -73.946695)",PS 18 BROOKLYN,,125.0,165.0,0.7575757575757576,9.17,0.006060606060606061,0.0,0.18181818181818182,0.6606060606060606,0.10909090909090909,0.0,0.04242424242424243
2023-2025,NYC DOE,P.S. 18 - QUEENS,Queens,Public School,Q018,https://www.schools.nyc.gov/schools/Q018,63.0,63.0,0.0,0.0,Yes,63,0,Yes,Yes,Complete,86-35 235 COURT,Queens,NY,11427,03/08/2024,"(40.731853, -73.73229)","(40.731853, -73.73229)",PS 18 QUEENS,,266.0,423.0,0.6288416075650118,14.1,0.014184397163120567,0.5626477541371159,0.1182033096926714,0.2033096926713948,0.08274231678486997,0.002364066193853428,0.016548463356973995
2023-2025,NYC DOE,P.S. 18 - STATEN ISLAND,Richmond,Public School,R018,https://www.schools.nyc.gov/schools/R018,103.0,103.0,0.0,0.0,Yes,103,0,Yes,Yes,Complete,221 Broadway,Staten Island,NY,10310,07/12/2024,"(40.636521, -74.116817)","(40.636521, -74.116817)",PS 18 STATEN ISLAND,,321.0,340.0,0.9441176470588235,10.94,0.011764705882352941,0.014705882352941176,0.3941176470588235,0.5088235294117647,0.058823529411764705,0.0,0.011764705882352941
2023-2025,NYC DOE,P.S. 18 GYM ANNEX - BROOKLYN,Kings,Public School,K673,https://www.schools.nyc.gov/schools/K018,8.0,8.0,0.0,0.0,Yes,8,0,Yes,,,101 MAUJER STREET,Brooklyn,NY,11206,10/10/2023,"(40.710867, -73.946681)","(40.710867, -73.946681)",PS 18 GYM ANNEX BROOKLYN,,125.0,165.0,0.7575757575757576,9.17,0.006060606060606061,0.0,0.18181818181818182,0.6606060606060606,0.10909090909090909,0.0,0.04242424242424243
2023-2025,NYC DOE,P.S. 180 - BROOKLYN,Kings,Public School,K180,https://www.schools.nyc.gov/schools/K231,46.0,0.0,46.0,0.0,Yes,43,3,Yes,Yes,Ongoing,5601 16 AVENUE,BROOKLYN,NY,11204,07/12/2024,"(40.626454, -73.98925)","(40.626454, -73.98925)",PS 180 BROOKLYN,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 180 - MANHATTAN,Manhattan,Public School,M180,https://www.schools.nyc.gov/schools/M180,101.0,0.0,101.0,0.0,Yes,96,5,Yes,Yes,Ongoing,370 WEST 120TH STREET,MANHATTAN,NY,10027,06/28/2024,"(40.80757, -73.955861)","(40.80757, -73.955861)",PS 180 MANHATTAN,,280.0,346.0,0.8092485549132948,9.67,0.0,0.017341040462427744,0.47109826589595377,0.3872832369942196,0.11271676300578035,0.0,0.011560693641618497
2023-2025,NYC DOE,P.S. 181 - BROOKLYN,Kings,Public School,K181,https://www.schools.nyc.gov/schools/K181,202.0,202.0,0.0,0.0,Yes,202,0,Yes,Yes,Complete,1023 NEW YORK AVENUE,Brooklyn,NY,11203,03/08/2024,"(40.648217, -73.945883)","(40.648217, -73.945883)",PS 181 BROOKLYN,,459.0,562.0,0.8167259786476868,11.26,0.02491103202846975,0.01601423487544484,0.806049822064057,0.10498220640569395,0.030249110320284697,0.0071174377224199285,0.010676156583629894
2023-2025,NYC DOE,P.S. 181 - QUEENS,Queens,Public School,Q181,https://www.schools.nyc.gov/schools/Q181,88.0,88.0,0.0,0.0,Yes,88,0,Yes,Yes,Complete,148-15 230 Street,Queens,NY,11413,04/05/2024,"(40.655674, -73.752948)","(40.655674, -73.752948)",PS 181 QUEENS,,264.0,325.0,0.8123076923076923,9.76,0.033846153846153845,0.06461538461538462,0.676923076923077,0.17846153846153845,0.003076923076923077,0.012307692307692308,0.03076923076923077
2023-2025,NYC DOE,P.S. 182 - BRONX,Bronx,Public School,X182,https://www.schools.nyc.gov/schools/X182,99.0,99.0,0.0,0.0,Yes,99,0,Yes,Yes,Complete,601 STICKBALL BOULEVARD,Bronx,NY,10473,01/12/2024,"(40.818925, -73.856976)","(40.818925, -73.856976)",PS 182 BRONX,,394.0,431.0,0.91415313225058,12.72,0.004640371229698376,0.06264501160092807,0.25986078886310904,0.6310904872389791,0.03480278422273782,0.002320185614849188,0.004640371229698376
2023-2025,NYC DOE,P.S. 182 - QUEENS,Queens,Public School,Q882,https://www.schools.nyc.gov/schools/Q009,20.0,0.0,20.0,0.0,Yes,20,0,Yes,Yes,Complete,90-36 150 STREET,QUEENS,NY,11435,08/09/2024,"(40.702776, -73.805044)","(40.702776, -73.805044)",PS 182 QUEENS,,688.0,740.0,0.9297297297297298,12.28,0.031081081081081083,0.23108108108108108,0.12702702702702703,0.581081081081081,0.005405405405405406,0.00945945945945946,0.014864864864864866
2023-2025,NYC DOE,P.S. 182 - QUEENS,Queens,Public School,Q883,No Website,5.0,0.0,0.0,5.0,Yes,4,1,Yes,Yes,Ongoing,90-40 150 STREET,Queens,NY,11435,05/16/2025,"(40.702776, -73.805044)","(40.702776, -73.805044)",PS 182 QUEENS,,688.0,740.0,0.9297297297297298,12.28,0.031081081081081083,0.23108108108108108,0.12702702702702703,0.581081081081081,0.005405405405405406,0.00945945945945946,0.014864864864864866
2023-2025,NYC DOE,P.S. 183 - BROOKLYN,Kings,Public School,K183,https://www.schools.nyc.gov/schools/K446,57.0,0.0,57.0,0.0,Yes,57,0,Yes,Yes,Complete,76 RIVERDALE AVENUE,BROOKLYN,NY,11212,02/07/2025,"(40.659618, -73.913508)","(40.659618, -73.913508)",PS 183 BROOKLYN,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 183 - MANHATTAN,Manhattan,Public School,M183,https://www.schools.nyc.gov/schools/M183,38.0,38.0,0.0,0.0,Yes,38,0,Yes,Yes,Complete,419 East  66 Street,Manhattan,NY,10065,05/31/2024,"(40.763804, -73.957731)","(40.763804, -73.957731)",PS 183 MANHATTAN,,62.0,534.0,0.11610486891385768,16.18,0.0018726591760299626,0.19850187265917604,0.018726591760299626,0.1104868913857678,0.6086142322097379,0.0018726591760299626,0.0599250936329588
2023-2025,NYC DOE,P.S. 183 - QUEENS,Queens,Public School,Q183,https://www.schools.nyc.gov/schools/Q183,95.0,95.0,0.0,0.0,Yes,85,10,Yes,Yes,Ongoing,2-45 BEACH  79 STREET,Queens,NY,11693,08/17/2023,"(40.58922, -73.805866)","(40.58922, -73.805866)",PS 183 QUEENS,,402.0,421.0,0.9548693586698337,10.31,0.021377672209026127,0.03800475059382423,0.5748218527315915,0.31353919239904987,0.03800475059382423,0.004750593824228029,0.009501187648456057
2023-2025,NYC DOE,P.S. 183 GYM - MANHATTAN,Manhattan,Public School,M390,https://www.schools.nyc.gov/schools/M183,12.0,12.0,0.0,0.0,Yes,12,0,Yes,Yes,Complete,408 East 67th Street,Manhattan,NY,10065,08/17/2023,"(40.764422, -73.957866)","(40.764422, -73.957866)",PS 183 GYM MANHATTAN,,62.0,534.0,0.11610486891385768,16.18,0.0018726591760299626,0.19850187265917604,0.018726591760299626,0.1104868913857678,0.6086142322097379,0.0018726591760299626,0.0599250936329588
2023-2025,NYC DOE,P.S. 184 - BROOKLYN,Kings,Public School,K184,https://www.schools.nyc.gov/schools/K184,75.0,0.0,75.0,0.0,Yes,75,0,Yes,Yes,Complete,273 NEWPORT STREET,BROOKLYN,NY,11212,02/07/2025,"(40.660385, -73.905004)","(40.660385, -73.905004)",PS 184 BROOKLYN,,405.0,421.0,0.9619952494061758,10.74,0.011876484560570071,0.0023752969121140144,0.665083135391924,0.30641330166270786,0.007125890736342043,0.0,0.007125890736342043
2023-2025,NYC DOE,P.S. 184 - QUEENS,Queens,Public School,Q184,https://www.schools.nyc.gov/schools/Q184,84.0,84.0,0.0,0.0,Yes,84,0,Yes,Yes,Complete,163-15 21 ROAD,Queens,NY,11357,09/06/2024,"(40.778334, -73.799158)","(40.778334, -73.799158)",PS 184 QUEENS,,258.0,477.0,0.5408805031446541,15.17,0.0041928721174004195,0.5953878406708596,0.0020964360587002098,0.1509433962264151,0.23689727463312368,0.0020964360587002098,0.008385744234800839
2023-2025,NYC DOE,P.S. 185 - BROOKLYN,Kings,Public School,K185,https://www.schools.nyc.gov/schools/K185,55.0,55.0,0.0,0.0,Yes,55,0,Yes,Yes,Complete,8601 RIDGE BOULEVARD,Brooklyn,NY,11209,05/31/2024,"(40.623598, -74.033429)","(40.623598, -74.033429)",PS 185 BROOKLYN,,263.0,583.0,0.451114922813036,14.09,0.0017152658662092624,0.11149228130360206,0.018867924528301886,0.20240137221269297,0.6260720411663808,0.0017152658662092624,0.03773584905660377
2023-2025,NYC DOE,P.S. 185 (TANDEM M208) - MANHATTAN,Manhattan,Public School,M185,https://www.schools.nyc.gov/schools/M185,75.0,75.0,0.0,0.0,Yes,75,0,Yes,Yes,Complete,20 WEST 112 STREET,Manhattan,NY,10026,01/26/2024,"(40.798461, -73.950146)","(40.798461, -73.950146)",PS 185 MANHATTAN,,61.0,362.0,0.1685082872928177,15.08,0.0,0.17679558011049723,0.03314917127071823,0.1464088397790055,0.580110497237569,0.0,0.06353591160220995
2023-2025,NYC DOE,P.S. 186 - BROOKLYN,Kings,Public School,K186,https://www.schools.nyc.gov/schools/K186,56.0,0.0,56.0,0.0,Yes,56,0,Yes,Yes,Complete,7601 19 AVENUE,BROOKLYN,NY,11214,08/08/2025,"(40.610917, -73.994258)","(40.610917, -73.994258)",PS 186 BROOKLYN,,811.0,990.0,0.8191919191919191,13.74,0.006060606060606061,0.3474747474747475,0.00808080808080808,0.3090909090909091,0.3191919191919192,0.0,0.010101010101010102
2023-2025,NYC DOE,P.S. 186 - QUEENS,Queens,Public School,Q186,https://www.schools.nyc.gov/schools/Q186,80.0,80.0,0.0,0.0,Yes,80,0,Yes,Yes,Complete,252-12 72 AVENUE,Queens,NY,11426,01/12/2024,"(40.749556, -73.721594)","(40.749556, -73.721594)",PS 186 QUEENS,,169.0,346.0,0.4884393063583815,6.07,0.011560693641618497,0.4479768786127168,0.10115606936416185,0.2138728323699422,0.18497109826589594,0.008670520231213872,0.031791907514450865
