Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,P.S. 46 - BROOKLYN,Kings,Public School,K046,https://www.schools.nyc.gov/schools/K046,102.0,102.0,0.0,0.0,Yes,102,0,Yes,Yes,Complete,100 CLERMONT AVENUE,Brooklyn,NY,11205,03/13/2025,"(40.69453, -73.971644)","(40.69453, -73.971644)",PS 46 BROOKLYN,,179.0,222.0,0.8063063063063063,9.61,0.013513513513513514,0.018018018018018018,0.38288288288288286,0.4864864864864865,0.07657657657657657,0.0,0.02252252252252252
2023-2025,NYC DOE,P.S. 46 - MANHATTAN,Manhattan,Public School,M046,https://www.schools.nyc.gov/schools/M046,82.0,0.0,0.0,82.0,Yes,77,5,Yes,Yes,Ongoing,2987 FREDERICK DOUGLASS BOULEVARD,Manhattan,NY,10039,05/16/2025,"(40.8304, -73.9363)","(40.8304, -73.9363)",PS 46 MANHATTAN,,354.0,371.0,0.954177897574124,9.76,0.016172506738544475,0.008086253369272238,0.4474393530997305,0.48247978436657685,0.03504043126684636,0.0026954177897574125,0.008086253369272238
2023-2025,NYC DOE,P.S. 46 - QUEENS,Queens,Public School,Q046,https://www.schools.nyc.gov/schools/Q046,105.0,105.0,0.0,0.0,Yes,105,0,Yes,Yes,Complete,64-45 218 STREET,Queens,NY,11364,05/31/2024,"(40.745744, -73.758042)","(40.745744, -73.758042)",PS 46 QUEENS,,245.0,482.0,0.508298755186722,10.95,0.01037344398340249,0.5933609958506224,0.056016597510373446,0.1991701244813278,0.1037344398340249,0.004149377593360996,0.03319502074688797
2023-2025,NYC DOE,P.S. 46 - STATEN ISLAND,Richmond,Public School,R046,https://www.schools.nyc.gov/schools/R046,32.0,0.0,32.0,0.0,Yes,32,0,Yes,Yes,Complete,41 REID AVENUE,STATEN ISLAND,NY,10305,08/23/2024,"(40.594455, -74.080829)","(40.594455, -74.080829)",PS 46 STATEN ISLAND,,157.0,179.0,0.8770949720670391,9.86,0.00558659217877095,0.11731843575418995,0.2011173184357542,0.3743016759776536,0.24581005586592178,0.0,0.055865921787709494
2023-2025,NYC DOE,P.S. 47 - BRONX,Bronx,Public School,X047,https://www.schools.nyc.gov/schools/X047,41.0,0.0,41.0,0.0,Yes,41,0,Yes,Yes,Complete,1794 EAST 172 STREET,BRONX,NY,10472,07/11/2025,"(40.832529, -73.866974)","(40.832529, -73.866974)",PS 47 BRONX,,787.0,831.0,0.9470517448856799,13.19,0.024067388688327317,0.1552346570397112,0.16004813477737664,0.6293622141997594,0.01684717208182912,0.007220216606498195,0.007220216606498195
2023-2025,NYC DOE,P.S. 48 - BRONX,Bronx,Public School,X048,https://www.schools.nyc.gov/schools/X048,78.0,78.0,0.0,0.0,Yes,78,0,Yes,Yes,Complete,1290 SPOFFORD AVENUE,Bronx,NY,10474,08/17/2023,"(40.814034, -73.886834)","(40.814034, -73.886834)",PS 48 BRONX,,434.0,459.0,0.9455337690631809,11.65,0.006535947712418301,0.008714596949891068,0.20043572984749455,0.7712418300653595,0.008714596949891068,0.002178649237472767,0.002178649237472767
2023-2025,NYC DOE,P.S. 48 - BROOKLYN,Kings,Public School,K048,https://www.schools.nyc.gov/schools/K048,67.0,67.0,0.0,0.0,Yes,67,0,Yes,Yes,Complete,6015 18 AVENUE,Brooklyn,NY,11204,02/09/2024,"(40.621481, -73.987165)","(40.621481, -73.987165)",PS 48 BROOKLYN,,432.0,496.0,0.8709677419354839,10.7,0.006048387096774193,0.36088709677419356,0.006048387096774193,0.4092741935483871,0.20967741935483872,0.0,0.008064516129032258
2023-2025,NYC DOE,P.S. 48 - MANHATTAN,Manhattan,Public School,M048,https://www.schools.nyc.gov/schools/M048,120.0,120.0,0.0,0.0,Yes,120,0,Yes,Yes,Complete,4360-78 BROADWAY,Manhattan,NY,10033,05/31/2024,"(40.853193, -73.933629)","(40.853193, -73.933629)",PS 48 MANHATTAN,,321.0,372.0,0.8629032258064516,7.88,0.0,0.005376344086021506,0.026881720430107527,0.8602150537634409,0.0913978494623656,0.0,0.016129032258064516
2023-2025,NYC DOE,P.S. 48 - QUEENS,Queens,Public School,Q048,https://www.schools.nyc.gov/schools/Q075,34.0,0.0,34.0,0.0,Yes,34,0,Yes,,,155-02 108 AVENUE,QUEENS,NY,11433,06/28/2024,"(40.693736, -73.796358)","(40.693736, -73.796358)",PS 48 QUEENS,,546.0,686.0,0.7959183673469388,14.32,0.38629737609329445,0.2696793002915452,0.0597667638483965,0.21428571428571427,0.02478134110787172,0.02040816326530612,0.02478134110787172
2023-2025,NYC DOE,P.S. 48 - STATEN ISLAND,Richmond,Public School,R048,https://www.schools.nyc.gov/schools/R009,33.0,33.0,0.0,0.0,Yes,33,0,Yes,Yes,Complete,1055 Targee Street,Staten Island,NY,10304,08/23/2024,"(40.60265, -74.090245)","(40.60265, -74.090245)",PS 48 STATEN ISLAND,,506.0,988.0,0.5121457489878543,14.62,0.0,0.28036437246963564,0.0465587044534413,0.18218623481781376,0.4676113360323887,0.0010121457489878543,0.022267206477732792
2023-2025,NYC DOE,P.S. 48 AX (HNTS PNT ECC1)-BRONX,Bronx,Public School,X848,https://www.schools.nyc.gov/schools/X048,21.0,21.0,0.0,0.0,Yes,21,0,Yes,,,659 COSTER STREET,Bronx,NY,10474,08/17/2023,"(40.813637, -73.887579)","(40.813637, -73.887579)",PS 48 AXBRONX,,434.0,459.0,0.9455337690631809,11.65,0.006535947712418301,0.008714596949891068,0.20043572984749455,0.7712418300653595,0.008714596949891068,0.002178649237472767,0.002178649237472767
2023-2025,NYC DOE,P.S. 49 - BRONX,Bronx,Public School,X049,https://www.schools.nyc.gov/schools/X049,122.0,122.0,0.0,0.0,Yes,122,0,Yes,Yes,Complete,383 EAST 139 STREET,Bronx,NY,10454,12/01/2023,"(40.810413, -73.92273)","(40.810413, -73.92273)",PS 49 BRONX,,485.0,494.0,0.9817813765182186,9.98,0.008097165991902834,0.004048582995951417,0.242914979757085,0.7246963562753036,0.012145748987854251,0.0020242914979757085,0.006072874493927126
2023-2025,NYC DOE,P.S. 5 - BRONX,Bronx,Public School,X005,https://www.schools.nyc.gov/schools/X005,100.0,0.0,100.0,0.0,Yes,100,0,Yes,Yes,Complete,564 JACKSON AVENUE,BRONX,NY,10455,07/11/2025,"(40.813896, -73.908358)","(40.813896, -73.908358)",PS 5 BRONX,,611.0,636.0,0.960691823899371,10.63,0.0,0.0047169811320754715,0.24213836477987422,0.7374213836477987,0.014150943396226415,0.0,0.0015723270440251573
2023-2025,NYC DOE,P.S. 5 - BROOKLYN,Kings,Public School,K005,https://www.schools.nyc.gov/schools/K005,119.0,119.0,0.0,0.0,Yes,119,0,Yes,Yes,Complete,820 HANCOCK STREET,Brooklyn,NY,11233,03/08/2024,"(40.685241, -73.92197)","(40.685241, -73.92197)",PS 5 BROOKLYN,,183.0,216.0,0.8472222222222222,10.29,0.004629629629629629,0.018518518518518517,0.6898148148148148,0.16666666666666666,0.08796296296296297,0.0,0.032407407407407406
2023-2025,NYC DOE,P.S. 5 - MANHATTAN,Manhattan,Public School,M005,https://www.schools.nyc.gov/schools/M005,96.0,96.0,0.0,0.0,Yes,96,0,Yes,Yes,Complete,3703 TENTH AVENUE,Manhattan,NY,10034,01/12/2024,"(40.857633, -73.922277)","(40.857633, -73.922277)",PS 5 MANHATTAN,,360.0,385.0,0.935064935064935,11.58,0.0025974025974025974,0.01038961038961039,0.06753246753246753,0.9012987012987013,0.007792207792207792,0.0,0.01038961038961039
2023-2025,NYC DOE,P.S. 5 - STATEN ISLAND,Richmond,Public School,R005,https://www.schools.nyc.gov/schools/R005,15.0,0.0,0.0,15.0,Yes,15,0,Yes,Yes,,348 DEISIUS STREET,Staten Island,NY,10312,04/04/2025,"(40.529389, -74.187276)","(40.529389, -74.187276)",PS 5 STATEN ISLAND,,75.0,309.0,0.24271844660194175,15.12,0.006472491909385114,0.061488673139158574,0.006472491909385114,0.08414239482200647,0.8220064724919094,0.003236245954692557,0.016181229773462782
2023-2025,NYC DOE,P.S. 50 - BRONX,Bronx,Public School,X050,https://www.schools.nyc.gov/schools/X314,38.0,38.0,0.0,0.0,Yes,38,0,Yes,,,1550 VYSE AVENUE,Bronx,NY,10460,11/03/2023,"(40.834188, -73.886995)","(40.834188, -73.886995)",PS 50 BRONX,,432.0,441.0,0.9795918367346939,11.92,0.0,0.0045351473922902496,0.2290249433106576,0.7369614512471655,0.022675736961451247,0.0,0.006802721088435374
2023-2025,NYC DOE,P.S. 50 - QUEENS,Queens,Public School,Q050,https://www.schools.nyc.gov/schools/Q050,150.0,150.0,0.0,0.0,Yes,150,0,Yes,Yes,Complete,143-26 101 AVENUE,Queens,NY,11435,10/18/2024,"(40.694868, -73.806842)","(40.694868, -73.806842)",PS 50 QUEENS,,771.0,904.0,0.8528761061946902,11.64,0.09292035398230089,0.2157079646017699,0.1515486725663717,0.5,0.01991150442477876,0.011061946902654867,0.008849557522123894
2023-2025,NYC DOE,P.S. 50 - STATEN ISLAND,Richmond,Public School,R050,https://www.schools.nyc.gov/schools/R050,99.0,0.0,99.0,0.0,Yes,96,3,Yes,Yes,Ongoing,200 ADELAIDE AVENUE,STATEN ISLAND,NY,10306,06/28/2024,"(40.560954, -74.124332)","(40.560954, -74.124332)",PS 50 STATEN ISLAND,,390.0,715.0,0.5454545454545454,14.75,0.006993006993006993,0.31608391608391606,0.019580419580419582,0.16643356643356644,0.4643356643356643,0.0013986013986013986,0.025174825174825177
2023-2025,NYC DOE,P.S. 50 (UDC) - MANHATTAN,Manhattan,Public School,M050,https://www.schools.nyc.gov/schools/M964,125.0,0.0,125.0,0.0,Yes,125,0,Yes,,,433 EAST 100 STREET,MANHATTAN,NY,10029,05/17/2024,"(40.785559, -73.940919)","(40.785559, -73.940919)",PS 50 MANHATTAN,,61.0,362.0,0.1685082872928177,15.08,0.0,0.17679558011049723,0.03314917127071823,0.1464088397790055,0.580110497237569,0.0,0.06353591160220995
2023-2025,NYC DOE,P.S. 51 - BRONX,Bronx,Public School,X781,https://www.schools.nyc.gov/schools/X051,71.0,71.0,0.0,0.0,Yes,71,0,Yes,Yes,Complete,695 East 182nd Street,Bronx,NY,10457,02/22/2024,"(40.850674, -73.886997)","(40.850674, -73.886997)",PS 51 BRONX,,432.0,441.0,0.9795918367346939,11.92,0.0,0.0045351473922902496,0.2290249433106576,0.7369614512471655,0.022675736961451247,0.0,0.006802721088435374
2023-2025,NYC DOE,P.S. 51 (ECC) - QUEENS,Queens,Public School,Q051,https://www.schools.nyc.gov/schools/Q051,53.0,53.0,0.0,0.0,Yes,53,0,Yes,Yes,Complete,87-45 117 STREET,Queens,NY,11418,01/12/2024,"(40.698286, -73.831532)","(40.698286, -73.831532)",PS 51 QUEENS,,184.0,212.0,0.8679245283018868,13.45,0.04245283018867924,0.27358490566037735,0.10377358490566038,0.4481132075471698,0.11320754716981132,0.0047169811320754715,0.014150943396226415
2023-2025,NYC DOE,P.S. 51 ELIAS HOWE - MANHATTAN,Manhattan,Public School,M338,https://www.schools.nyc.gov/schools/M051,150.0,150.0,0.0,0.0,Yes,150,0,Yes,Yes,Complete,525 WEST 44TH STREET,Manhattan,NY,10036,06/28/2024,"(40.761487, -73.995825)","(40.761487, -73.995825)",PS 51 ELIAS HOWE MANHATTAN,,351.0,468.0,0.75,13.5,0.008547008547008548,0.0811965811965812,0.11538461538461539,0.6047008547008547,0.16025641025641027,0.002136752136752137,0.027777777777777776
2023-2025,NYC DOE,P.S. 516 SUNSET PARK AVENUES ELEMENTARY SCHOOL - B,Kings,Public School,K333,https://www.schools.nyc.gov/schools/K516,98.0,0.0,98.0,0.0,Yes,98,0,Yes,Yes,Complete,4222 4TH AVENUE,BROOKLYN,NY,11232,07/26/2024,"(40.650793, -74.008106)","(40.650793, -74.008106)",PS 516 SUNSET PARK AVENUES ELEMENTARY SCHOOL B,,238.0,643.0,0.3701399688958009,14.18,0.0015552099533437014,0.04043545878693624,0.14152410575427682,0.2223950233281493,0.432348367029549,0.0015552099533437014,0.15707620528771385
2023-2025,NYC DOE,P.S. 52 - BROOKLYN,Kings,Public School,K052,https://www.schools.nyc.gov/schools/K052,73.0,0.0,73.0,0.0,Yes,67,6,Yes,Yes,Ongoing,2675 EAST  29 STREET,BROOKLYN,NY,11235,07/25/2025,"(40.588372, -73.940135)","(40.588372, -73.940135)",PS 52 BROOKLYN,,579.0,686.0,0.8440233236151603,12.82,0.0058309037900874635,0.19096209912536444,0.08892128279883382,0.13411078717201166,0.5553935860058309,0.0014577259475218659,0.023323615160349854
2023-2025,NYC DOE,P.S. 52 - QUEENS,Queens,Public School,Q052,https://www.schools.nyc.gov/schools/Q052,44.0,0.0,44.0,0.0,Yes,44,0,Yes,,,178-37 146 TERRACE,QUEENS,NY,11434,06/28/2024,"(40.661427, -73.767161)","(40.661427, -73.767161)",PS 52 QUEENS,,251.0,277.0,0.9061371841155235,10.77,0.018050541516245487,0.036101083032490974,0.49458483754512633,0.3971119133574007,0.036101083032490974,0.0036101083032490976,0.01444043321299639
2023-2025,NYC DOE,P.S. 52 - STATEN ISLAND,Richmond,Public School,R052,https://www.schools.nyc.gov/schools/R052,101.0,101.0,0.0,0.0,Yes,101,0,Yes,Yes,Complete,450 BUEL AVENUE,Staten Island,NY,10305,07/12/2024,"(40.58255, -74.089012)","(40.58255, -74.089012)",PS 52 STATEN ISLAND,,424.0,616.0,0.6883116883116883,15.79,0.00487012987012987,0.3522727272727273,0.032467532467532464,0.17532467532467533,0.4107142857142857,0.0,0.024350649350649352
2023-2025,NYC DOE,P.S. 527 - East Side School for Social Action,Manhattan,Public School,M816,https://www.schools.nyc.gov/schools/M527,46.0,0.0,0.0,46.0,Yes,46,0,Yes,Yes,Complete,323 EAST 91 STREET,Manhattan,NY,10128,07/25/2025,"(40.780652, -73.947856)","(40.780652, -73.947856)",PS 527 East Side School for Social Action,,90.0,389.0,0.23136246786632392,13.41,0.0,0.16709511568123395,0.04113110539845758,0.16452442159383032,0.506426735218509,0.0,0.12082262210796915
2023-2025,NYC DOE,P.S. 53 - BRONX,Bronx,Public School,X053,https://www.schools.nyc.gov/schools/X053,52.0,0.0,52.0,0.0,Yes,52,0,Yes,,,360 EAST 168 STREET,BRONX,NY,10456,06/28/2024,"(40.832648, -73.911906)","(40.832648, -73.911906)",PS 53 BRONX,,588.0,605.0,0.971900826446281,13.15,0.003305785123966942,0.011570247933884297,0.2528925619834711,0.7140495867768595,0.011570247933884297,0.001652892561983471,0.0049586776859504135
2023-2025,NYC DOE,P.S. 53 - STATEN ISLAND,Richmond,Public School,R053,https://www.schools.nyc.gov/schools/R053,92.0,92.0,0.0,0.0,Yes,92,0,Yes,Yes,Complete,330 DURANT AVENUE,Staten Island,NY,10308,06/13/2024,"(40.551926, -74.13664)","(40.551926, -74.13664)",PS 53 STATEN ISLAND,,162.0,442.0,0.3665158371040724,13.0,0.0,0.05429864253393665,0.013574660633484163,0.21266968325791855,0.7058823529411765,0.0022624434389140274,0.011312217194570135
2023-2025,NYC DOE,P.S. 53 MINISCHOOL #1 - BRONX,Bronx,Public School,X851,https://www.schools.nyc.gov/schools/X053,15.0,0.0,15.0,0.0,Yes,15,0,Yes,,,360 EAST 168 STREET,BRONX,NY,10456,06/28/2024,"(40.832648, -73.911906)","(40.832648, -73.911906)",PS 53 MINISCHOOL #1 BRONX,,588.0,605.0,0.971900826446281,13.15,0.003305785123966942,0.011570247933884297,0.2528925619834711,0.7140495867768595,0.011570247933884297,0.001652892561983471,0.0049586776859504135
2023-2025,NYC DOE,P.S. 53 MINISCHOOL #2 - BRONX,Bronx,Public School,X874,https://www.schools.nyc.gov/schools/X053,18.0,0.0,0.0,18.0,Yes,18,0,Yes,Yes,,360 EAST 168 STREET,Bronx,NY,10456,04/04/2025,"(40.832648, -73.911906)","(40.832648, -73.911906)",PS 53 MINISCHOOL #2 BRONX,,588.0,605.0,0.971900826446281,13.15,0.003305785123966942,0.011570247933884297,0.2528925619834711,0.7140495867768595,0.011570247933884297,0.001652892561983471,0.0049586776859504135
2023-2025,NYC DOE,P.S. 54 - BRONX,Bronx,Public School,X054,https://www.schools.nyc.gov/schools/X054,104.0,104.0,0.0,0.0,Yes,104,0,Yes,Yes,Complete,2703 WEBSTER AVENUE,Bronx,NY,10458,02/09/2024,"(40.864872, -73.88794)","(40.864872, -73.88794)",PS 54 BRONX,,329.0,346.0,0.9508670520231214,12.94,0.005780346820809248,0.011560693641618497,0.18786127167630057,0.7658959537572254,0.011560693641618497,0.014450867052023121,0.002890173410404624
2023-2025,NYC DOE,P.S. 54 - BROOKLYN,Kings,Public School,K054,https://www.schools.nyc.gov/schools/K054,59.0,59.0,0.0,0.0,Yes,59,0,Yes,Yes,Complete,195 SANDFORD STREET,Brooklyn,NY,11205,10/10/2023,"(40.692616, -73.952504)","(40.692616, -73.952504)",PS 54 BROOKLYN,,131.0,171.0,0.7660818713450293,10.69,0.011695906432748537,0.04093567251461988,0.49122807017543857,0.30409356725146197,0.0935672514619883,0.023391812865497075,0.03508771929824561
2023-2025,NYC DOE,P.S. 54 - QUEENS,Queens,Public School,Q054,https://www.schools.nyc.gov/schools/Q054,27.0,27.0,0.0,0.0,Yes,27,0,Yes,Yes,Complete,86-02 127 STREET,Queens,NY,11418,04/19/2024,"(40.702656, -73.824629)","(40.702656, -73.824629)",PS 54 QUEENS,,395.0,443.0,0.891647855530474,12.78,0.03611738148984198,0.2234762979683973,0.056433408577878104,0.600451467268623,0.045146726862302484,0.01805869074492099,0.020316027088036117
2023-2025,NYC DOE,P.S. 54 - STATEN ISLAND,Richmond,Public School,R054,https://www.schools.nyc.gov/schools/R054,109.0,109.0,0.0,0.0,Yes,109,0,Yes,Yes,Complete,1060 WILLOWBROOK ROAD,Staten Island,NY,10314,08/09/2024,"(40.602779, -74.137259)","(40.602779, -74.137259)",PS 54 STATEN ISLAND,,518.0,788.0,0.6573604060913706,13.35,0.0025380710659898475,0.43781725888324874,0.0532994923857868,0.18274111675126903,0.30076142131979694,0.0,0.02284263959390863
2023-2025,NYC DOE,P.S. 54 MINISCHOOL - QUEENS,Queens,Public School,Q864,https://www.schools.nyc.gov/schools/Q054,27.0,27.0,0.0,0.0,Yes,27,0,Yes,,,86-02 127 Street,Queens,NY,11418,08/17/2023,"(40.702656, -73.824629)","(40.702656, -73.824629)",PS 54 MINISCHOOL QUEENS,,395.0,443.0,0.891647855530474,12.78,0.03611738148984198,0.2234762979683973,0.056433408577878104,0.600451467268623,0.045146726862302484,0.01805869074492099,0.020316027088036117
2023-2025,NYC DOE,P.S. 55 - BRONX,Bronx,Public School,X055,https://www.schools.nyc.gov/schools/X055,81.0,81.0,0.0,0.0,Yes,81,0,Yes,Yes,Complete,450 SAINT PAUL'S PLACE,Bronx,NY,10456,04/05/2024,"(40.835934, -73.90497)","(40.835934, -73.90497)",PS 55 BRONX,,477.0,494.0,0.9655870445344129,13.03,0.004048582995951417,0.004048582995951417,0.4331983805668016,0.5425101214574899,0.01417004048582996,0.0,0.0020242914979757085
2023-2025,NYC DOE,P.S. 55 - QUEENS,Queens,Public School,Q055,https://www.schools.nyc.gov/schools/Q055,50.0,50.0,0.0,0.0,Yes,50,0,Yes,Yes,Complete,131-10 97 Avenue,Queens,NY,11419,10/10/2023,"(40.69361, -73.816156)","(40.69361, -73.816156)",PS 55 QUEENS,,396.0,491.0,0.8065173116089613,16.86,0.2973523421588595,0.2505091649694501,0.08961303462321792,0.28716904276985744,0.016293279022403257,0.054989816700611,0.004073319755600814
2023-2025,NYC DOE,P.S. 55 - STATEN ISLAND,Richmond,Public School,R055,https://www.schools.nyc.gov/schools/R055,88.0,88.0,0.0,0.0,Yes,88,0,Yes,Yes,Complete,54 OSBORNE STREET,Staten Island,NY,10312,04/05/2024,"(40.536625, -74.163037)","(40.536625, -74.163037)",PS 55 STATEN ISLAND,,202.0,504.0,0.4007936507936508,13.28,0.001984126984126984,0.10515873015873016,0.0,0.14285714285714285,0.7301587301587301,0.001984126984126984,0.017857142857142856
2023-2025,NYC DOE,P.S. 55 MINISCHOOL - QUEENS,Queens,Public School,Q865,https://www.schools.nyc.gov/schools/Q055,46.0,46.0,0.0,0.0,Yes,46,0,Yes,Yes,Complete,131-10 97 Avenue,Queens,NY,11419,11/03/2023,"(40.69361, -73.816156)","(40.69361, -73.816156)",PS 55 MINISCHOOL QUEENS,,396.0,491.0,0.8065173116089613,16.86,0.2973523421588595,0.2505091649694501,0.08961303462321792,0.28716904276985744,0.016293279022403257,0.054989816700611,0.004073319755600814
2023-2025,NYC DOE,P.S. 56 - BRONX,Bronx,Public School,X056,https://www.schools.nyc.gov/schools/X056,109.0,0.0,0.0,109.0,Yes,101,8,Yes,Yes,Ongoing,341 EAST 207 STREET,Bronx,NY,10467,02/21/2025,"(40.875481, -73.874912)","(40.875481, -73.874912)",PS 56 BRONX,,564.0,626.0,0.9009584664536742,13.49,0.007987220447284345,0.17891373801916932,0.07028753993610223,0.6437699680511182,0.07507987220447285,0.006389776357827476,0.01757188498402556
2023-2025,NYC DOE,P.S. 56 - BROOKLYN,Kings,Public School,K056,https://www.schools.nyc.gov/schools/K351,121.0,0.0,121.0,0.0,Yes,121,0,Yes,Yes,Complete,170 GATES AVENUE,BROOKLYN,NY,11238,03/21/2025,"(40.684286, -73.960536)","(40.684286, -73.960536)",PS 56 BROOKLYN,,101.0,245.0,0.4122448979591837,14.13,0.012244897959183673,0.024489795918367346,0.3346938775510204,0.1510204081632653,0.39591836734693875,0.004081632653061225,0.07755102040816327
