Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,BETHPAGE UNION FREE SCHOOL,CHARLES CAMPAGNE SCHOOL,Nassau,Public School,280521030003,https://www.bethpagecommunity.com/,20.0,,,20.0,Yes,18,2,Yes,Yes,Ongoing,PLAINVIEW RD,BETHPAGE,NY,11714,07/10/2025,,,CHARLES CAMPAGNE SCHOOL,,89.0,385.0,0.23116883116883116,11.79,0.012987012987012988,0.3142857142857143,0.01038961038961039,0.16623376623376623,0.4753246753246753,0.0,0.02077922077922078
2023-2025,BETHPAGE UNION FREE SCHOOL,JOHN F KENNEDY J H S,Nassau,Public School,280521030008,https://www.bethpagecommunity.com/,33.0,,,33.0,Yes,32,1,Yes,Yes,Ongoing,BROADWAY,BETHPAGE,NY,11714,07/10/2025,,,JOHN KENNEDY S,,152.0,1071.0,0.1419234360410831,10.93,0.0018674136321195146,0.08496732026143791,0.031746031746031744,0.1223155929038282,0.7497665732959851,0.0018674136321195146,0.007469654528478058
2023-2025,BETHPAGE UNION FREE SCHOOL,KRAMER ELEMENTARY SCHOOL,Nassau,Public School,280521030004,https://www.bethpagecommunity.com/,15.0,,,15.0,Yes,12,3,Yes,Yes,Ongoing,1 KRAMER LN,PLAINVIEW,NY,11803,07/10/2025,,,KRAMER ELEMENTARY SCHOOL,,70.0,377.0,0.1856763925729443,13.07,0.002652519893899204,0.2838196286472148,0.007957559681697613,0.14323607427055704,0.5119363395225465,0.002652519893899204,0.04774535809018567
2023-2025,BLIND BROOK-RYE UFSD,BLIND BROOK HIGH SCHOOL,Westchester,Public School,661905020002,https://resources.finalsite.net/images/v1718114689/blindbrookorg/s7gjl53nqrovrlwwzwm1/bb108323ih.pdf,53.0,53.0,0.0,0.0,Yes,36,17,Yes,Yes,Complete,KING ST,RYE BROOK,NY,10573,08/07/2025,,,BLIND BROOK HIGH SCHOOL,,,,,9.29,,,,,,,
2023-2025,BLIND BROOK-RYE UFSD,BLIND BROOK-RYE MIDDLE SCHOOL,Westchester,Public School,661905020003,https://resources.finalsite.net/images/v1718114689/blindbrookorg/s7gjl53nqrovrlwwzwm1/bb108323ih.pdf,57.0,57.0,0.0,0.0,Yes,54,3,Yes,Yes,Complete,840 KING ST,RYE BROOK,NY,10573,08/07/2025,,,BLIND BROOKRYE MIDDLE SCHOOL,,,,,9.29,,,,,,,
2023-2025,BLIND BROOK-RYE UFSD,BRUNO M. PONTERIO/RIDGE STREET SCHOOL,Westchester,Public School,661905020001,https://resources.finalsite.net/images/v1718114689/blindbrookorg/s7gjl53nqrovrlwwzwm1/bb108323ih.pdf,129.0,129.0,0.0,0.0,Yes,123,6,Yes,Yes,Complete,N RIDGE ST,RYE BROOK,NY,10573,08/07/2025,,,BRUNO M PONTERIO/RIDGE STREET SCHOOL,,,,,13.68,,,,,,,
2023-2025,BOLTON CENTRAL SCHOOL,BOLTON CENTRAL SCHOOL,Warren,Public School,630101040001,boltoncsd.org,24.0,0.0,24.0,0.0,Yes,24,0,Yes,,,BOLTON CENTRAL SCHOOL,BOLTON LANDING,NY,12814,10/23/2024,,,BOLTON CENTRAL SCHOOL,,56.0,180.0,0.3111111111111111,7.2,0.0,0.027777777777777776,0.03888888888888889,0.022222222222222223,0.9111111111111111,0.0,0.0
2023-2025,BOQUET VALLEY CSD,LAKE VIEW CAMPUS,Essex,Public School,151801040002,boquetvalleycsd.org,15.0,15.0,0.0,0.0,Yes,12,3,Yes,Yes,Complete,PO BOX 408,WESTPORT,NY,12993,01/22/2024,,,LAKE VIEW CAMPUS,,85.0,189.0,0.4497354497354497,7.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-2025,BOQUET VALLEY CSD,MOUNTAIN VIEW CAMPUS,Essex,Public School,151801040001,boquetvalleycsd.org,18.0,18.0,0.0,0.0,Yes,18,0,Yes,,,PO BOX 158,ELIZABETHTOWN,NY,12932,01/22/2024,,,MOUNTAIN VIEW CAMPUS,,114.0,200.0,0.57,6.17,0.0,0.015,0.0,0.0,0.985,0.0,0.0
2023-2025,BRASHER FALLS CENT SCH DIST,ST LAWRENCE ELEM SCHOOL,St.Lawrence,Public School,510101040002,https://www.bfcsd.org/,46.0,0.0,46.0,0.0,Yes,43,3,Yes,Yes,Ongoing,1039 STATE HWY 11C,BRASHER FALLS,NY,13613,06/24/2024,,,ST LAWRENCE  SCHOOL,,199.0,363.0,0.5482093663911846,11.08,0.01652892561983471,0.0,0.005509641873278237,0.008264462809917356,0.9173553719008265,0.0,0.05234159779614325
