Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,ROTTERDAM-MOHONASEN,BRADT PRIMARY SCHOOL,Schenectady,Public School,530515060001,https://www.mohonasen.org/,91.0,91.0,0.0,0.0,Yes,91,0,Yes,Yes,Complete,2072 Curry Rd,SCHENECTADY,NY,12303,01/10/2024,,,BRADT  SCHOOL,,274.0,620.0,0.44193548387096776,12.63,0.012903225806451613,0.02903225806451613,0.03870967741935484,0.11774193548387096,0.7258064516129032,0.0064516129032258064,0.06935483870967742
2023-2025,ROTTERDAM-MOHONASEN,DRAPER MIDDLE SCHOOL,Schenectady,Public School,530515060003,https://www.mohonasen.org/,20.0,20.0,0.0,0.0,Yes,20,0,Yes,No,,2070 CURRY RD,SCHENECTADY,NY,12303,12/07/2023,,,DRAPER MIDDLE SCHOOL,,313.0,680.0,0.4602941176470588,11.68,0.014705882352941176,0.039705882352941174,0.051470588235294115,0.11764705882352941,0.6735294117647059,0.014705882352941176,0.08823529411764706
2023-2025,ROTTERDAM-MOHONASEN,MOHONASEN SHS,Schenectady,Public School,530515060004,https://www.mohonasen.org/,42.0,42.0,0.0,0.0,Yes,42,0,Yes,Yes,Complete,2072 CURRY RD,SCHENECTADY,NY,12303,01/17/2024,,,MOHONASEN,,378.0,890.0,0.4247191011235955,12.74,0.007865168539325843,0.033707865168539325,0.0651685393258427,0.11348314606741573,0.7101123595505618,0.0056179775280898875,0.060674157303370786
2023-2025,ROTTERDAM-MOHONASEN,PINEWOOD INTERMEDIATE SCHOOL,Schenectady,Public School,530515060005,https://www.mohonasen.org/,101.0,101.0,0.0,0.0,Yes,100,1,Yes,Yes,Complete,901 KING'S RD,SCHENECTADY,NY,12303,01/10/2024,,,PINEWOOD INTERMEDIATE SCHOOL,,282.0,604.0,0.46688741721854304,13.25,0.016556291390728478,0.028145695364238412,0.048013245033112585,0.11920529801324503,0.6837748344370861,0.013245033112582781,0.09105960264900662
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,CHARLES H ROTH JUNIOR HIGH SCHOOL,Monroe,Public School,261701060014,www.rhnet.org,31.0,0.0,0.0,31.0,Yes,20,11,Yes,Yes,Ongoing,4000 E HENRIETTA RD,HENRIETTA,NY,14467,05/15/2025,,,CHARLES ROTH JUNIOR HIGH SCHOOL,,328.0,554.0,0.592057761732852,9.77,0.0036101083032490976,0.12454873646209386,0.13357400722021662,0.10288808664259928,0.5487364620938628,0.0,0.08664259927797834
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,DAVID B CRANE ELEM SCHOOL,Monroe,Public School,261701060005,www.rhnet.org,13.0,0.0,0.0,13.0,Yes,9,4,Yes,Yes,Ongoing,85 SHELL EDGE DR,ROCHESTER,NY,14623,05/15/2025,,,DAVID CRANE  SCHOOL,,199.0,358.0,0.5558659217877095,10.38,0.002793296089385475,0.2541899441340782,0.1452513966480447,0.09497206703910614,0.4106145251396648,0.0,0.09217877094972067
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,EMMA E SHERMAN SCHOOL,Monroe,Public School,261701060012,www.rhnet.org,124.0,124.0,95.0,17.0,Yes,14,3,Yes,Yes,Ongoing,50 AUTHORS AVE,HENRIETTA,NY,14467,05/15/2025,,,EMMA SHERMAN SCHOOL,,319.0,581.0,0.5490533562822719,11.21,0.0,0.20137693631669534,0.13253012048192772,0.09982788296041308,0.48709122203098104,0.0017211703958691911,0.0774526678141136
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,ETHEL K FYLE ELEM SCHOOL,Monroe,Public School,261701060002,www.rhnet.org,14.0,0.0,0.0,14.0,Yes,11,3,Yes,Yes,Ongoing,133 VOLLMER PKWY,ROCHESTER,NY,14623,05/15/2025,,,ETHEL FYLE  SCHOOL,,225.0,411.0,0.5474452554744526,10.96,0.004866180048661801,0.24574209245742093,0.1386861313868613,0.11192214111922141,0.38929440389294406,0.0,0.10948905109489052
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,FLOYD S WINSLOW ELEM SCHOOL,Monroe,Public School,261701060006,www.rhnet.org,11.0,0.0,0.0,11.0,Yes,7,4,Yes,Yes,Ongoing,755 PINNACLE RD,HENRIETTA,NY,14467,05/16/2025,,,FLOYD WINSLOW  SCHOOL,,164.0,521.0,0.31477927063339733,13.02,0.003838771593090211,0.1401151631477927,0.07485604606525911,0.08061420345489444,0.5988483685220729,0.0,0.1017274472168906
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,HENRY V BURGER JUNIOR HIGH SCHOOL,Monroe,Public School,261701060015,www.rhnet.org,26.0,0.0,0.0,26.0,Yes,25,1,,Yes,Ongoing,639 ERIE STATION RD,WEST HENRIETTA,NY,14586,05/16/2025,,,HENRY BURGER JUNIOR HIGH SCHOOL,,304.0,665.0,0.45714285714285713,10.84,0.0,0.19548872180451127,0.13233082706766916,0.07819548872180451,0.530827067669173,0.0,0.06315789473684211
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,MARY K VOLLMER ELEMENTARY SCHOOL,Monroe,Public School,261701060016,www.rhnet.org,22.0,0.0,0.0,22.0,Yes,20,2,Yes,Yes,Ongoing,150 TELEPHONE ROAD,WEST HENRIETTA,NY,14586,05/16/2025,,,MARY VOLLMER ELEMENTARY SCHOOL,,304.0,678.0,0.44837758112094395,12.29,0.0029498525073746312,0.23156342182890854,0.11799410029498525,0.08702064896755163,0.47345132743362833,0.0,0.08702064896755163
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,MONICA B LEARY ELEM SCHOOL,Monroe,Public School,261701060004,www.rhnet.org,15.0,0.0,0.0,15.0,Yes,11,4,Yes,Yes,Ongoing,5509 E HENRIETTA RD,RUSH,NY,14543,05/16/2025,,,MONICA LEARY  SCHOOL,,168.0,463.0,0.36285097192224625,10.29,0.0021598272138228943,0.27429805615550756,0.06479481641468683,0.04967602591792657,0.5291576673866091,0.0021598272138228943,0.07775377969762419
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,NINTH GRADE ACADEMY (New Name:  CARLTON O. WEBSTER BUILDING),Monroe,Public School,261701060009,www.rhnet.org,13.0,0.0,0.0,13.0,Yes,7,6,Yes,Yes,Ongoing,2000 LEHIGH STATION RD,HENRIETTA,NY,14467,05/16/2025,,,NINTH GRADE ACADEMY,,,,,,,,,,,,
2023-2025,RUSH HENRIETTA CENTRAL SCHOOL,RUSH HENRIETTA SENIOR HIGH SCHOOL,Monroe,Public School,261701060013,www.rhnet.org,68.0,,,68.0,Yes,47,21,Yes,Yes,Ongoing,1799 LEHIGH STA RD,HENRIETTA,NY,14467,06/04/2025,,,RUSH HENRIETTA SENIOR HIGH SCHOOL,,627.0,1320.0,0.475,12.05,0.0022727272727272726,0.15303030303030302,0.15303030303030302,0.09621212121212121,0.5159090909090909,0.0007575757575757576,0.075
2023-2025,RYE CITY SCHOOL DISTRICT,MIDLAND SCHOOL,Westchester,Public School,661800010001,https://www.ryeschools.org/departments/facilities,19.0,0.0,19.0,0.0,Yes,19,0,Yes,Yes,Complete,MIDLAND AVE,RYE,NY,10580,01/29/2025,,,MIDLAND SCHOOL,,,,,10.33,,,,,,,
2023-2025,RYE CITY SCHOOL DISTRICT,MILTON SCHOOL,Westchester,Public School,661800010002,https://www.ryeschools.org/departments/facilities,21.0,0.0,21.0,0.0,Yes,21,0,Yes,Yes,Complete,HEWLET ST,RYE,NY,10580,01/29/2025,,,MILTON SCHOOL,,,,,10.02,,,,,,,
2023-2025,RYE CITY SCHOOL DISTRICT,OSBORN SCHOOL,Westchester,Public School,661800010003,https://www.ryeschools.org/departments/facilities,29.0,0.0,29.0,0.0,Yes,21,0,Yes,Yes,Complete,10 OSBORN RD,RYE,NY,10580,01/29/2025,,,OSBORN SCHOOL,,,,,9.17,,,,,,,
2023-2025,RYE CITY SCHOOL DISTRICT,RYE H S,Westchester,Public School,661800010004,https://www.ryeschools.org/departments/facilities,48.0,0.0,48.0,0.0,Yes,48,0,Yes,Yes,Complete,PARSONS ST,RYE,NY,10580,01/29/2025,,,RYE S,,,,,10.08,,,,,,,
2023-2025,RYE CITY SCHOOL DISTRICT,RYE MIDDLE SCHOOL,Westchester,Public School,661800010005,https://www.ryeschools.org/departments/facilities,21.0,0.0,21.0,0.0,Yes,21,0,Yes,,Complete,PARSONS ST,RYE,NY,10580,01/29/2025,,,RYE MIDDLE SCHOOL,,,,,8.86,,,,,,,
2023-2025,RYE NECK UNION FREE SCHOOL,DANIEL WARREN ES,Westchester,Public School,661901030005,https://dw.ryeneck.org/,65.0,,,65.0,No,63,2,Yes,Yes,Ongoing,1310 HARRISON AVE,MAMORONECK,NY,10543,05/05/2025,,,DANIEL WARREN,,55.0,314.0,0.1751592356687898,12.25,0.0,0.10509554140127389,0.006369426751592357,0.23885350318471338,0.5732484076433121,0.0,0.07643312101910828
2023-2025,RYE NECK UNION FREE SCHOOL,F E BELLOWS ELEM SCHOOL,Westchester,Public School,661901030001,https://feb.ryeneck.org/,48.0,,,48.0,No,42,6,Yes,Yes,Ongoing,200 CARROLL AVE,MAMARONECK,NY,10543,05/05/2025,,,F BELLOWS  SCHOOL,,48.0,340.0,0.1411764705882353,11.45,0.0,0.10294117647058823,0.020588235294117647,0.20294117647058824,0.5941176470588235,0.0,0.07941176470588235
2023-2025,RYE NECK UNION FREE SCHOOL,RYE NECK MIDDLE SCHOOL,Westchester,Public School,661901030004,https://rnms.ryeneck.org/,21.0,,,21.0,No,18,3,Yes,Yes,Ongoing,300 HORNIDGE RD,MAMARONECK,NY,10543,05/05/2025,,,RYE NECK MIDDLE SCHOOL,,54.0,354.0,0.15254237288135594,9.31,0.002824858757062147,0.09322033898305085,0.011299435028248588,0.1977401129943503,0.635593220338983,0.0,0.059322033898305086
2023-2025,RYE NECK UNION FREE SCHOOL,RYE NECK S H S,Westchester,Public School,661901030002,https://rnhs.ryeneck.org/,71.0,,,71.0,No,65,6,Yes,Yes,Ongoing,300 HORNIDGE RD,MAMARONECK,NY,10543,05/05/2025,,,RYE NECK S,,54.0,354.0,0.15254237288135594,9.31,0.002824858757062147,0.09322033898305085,0.011299435028248588,0.1977401129943503,0.635593220338983,0.0,0.059322033898305086
2023-2025,SACHEM CENT SCH AT HOLBROOK,CAYUGA SCHOOL,Suffolk,Public School,580205060013,https://www.sachem.edu/,12.0,0.0,0.0,12.0,Yes,10,2,Yes,Yes,Ongoing,865 HAWKINS AVE,LAKE RONKONKOMA,NY,11755,08/01/2025,,,CAYUGA SCHOOL,,164.0,505.0,0.32475247524752476,11.86,0.005940594059405941,0.06336633663366337,0.03762376237623762,0.27722772277227725,0.5861386138613861,0.0,0.0297029702970297
2023-2025,SACHEM CENT SCH AT HOLBROOK,CHIPPEWA ELEM SCHOOL,Suffolk,Public School,580205060015,https://www.sachem.edu/,13.0,0.0,0.0,13.0,Yes,10,3,Yes,Yes,Ongoing,31 MORRIS AVENUE,HOLTSVILLE,NY,11742,08/01/2025,,,CHIPPEWA  SCHOOL,,152.0,524.0,0.2900763358778626,12.67,0.0,0.05725190839694656,0.04198473282442748,0.24236641221374045,0.6183206106870229,0.0,0.04007633587786259
2023-2025,SACHEM CENT SCH AT HOLBROOK,GRUNDY AVENUE SCHOOL,Suffolk,Public School,580205060002,https://www.sachem.edu/,14.0,0.0,0.0,14.0,Yes,11,3,Yes,Yes,Ongoing,950 GRUNDY AVE,HOLBROOK,NY,11741,08/01/2025,,,GRUNDY AVENUE SCHOOL,,126.0,460.0,0.27391304347826084,12.97,0.0,0.030434782608695653,0.015217391304347827,0.23695652173913043,0.6695652173913044,0.004347826086956522,0.043478260869565216
2023-2025,SACHEM CENT SCH AT HOLBROOK,HIAWATHA SCHOOL,Suffolk,Public School,580205060003,https://www.sachem.edu/,15.0,0.0,0.0,15.0,Yes,10,5,Yes,Yes,Ongoing,97 PATCHOGUE RD,LAKE RONKONKOMA,NY,11779,08/01/2025,,,HIAWATHA SCHOOL,,265.0,584.0,0.4537671232876712,12.25,0.003424657534246575,0.0976027397260274,0.04965753424657534,0.2962328767123288,0.5136986301369864,0.0017123287671232876,0.03767123287671233
2023-2025,SACHEM CENT SCH AT HOLBROOK,LYNWOOD AVENUE SCHOOL,Suffolk,Public School,580205060004,https://www.sachem.edu/,13.0,0.0,0.0,13.0,Yes,13,0,Yes,,,50 LYNWOOD AVE,FARMINGVILLE,NY,11738,08/01/2025,,,LYNWOOD AVENUE SCHOOL,,253.0,568.0,0.4454225352112676,12.14,0.00528169014084507,0.05457746478873239,0.061619718309859156,0.301056338028169,0.5422535211267606,0.00528169014084507,0.02992957746478873
2023-2025,SACHEM CENT SCH AT HOLBROOK,MERRIMAC SCHOOL,Suffolk,Public School,580205060014,https://www.sachem.edu/,15.0,0.0,0.0,15.0,Yes,12,3,Yes,Yes,Ongoing,1090 BROADWAY AVE,HOLBROOK,NY,11741,08/01/2025,,,MERRIMAC SCHOOL,,93.0,339.0,0.2743362831858407,9.55,0.0029498525073746312,0.02654867256637168,0.0471976401179941,0.15634218289085547,0.7050147492625368,0.0029498525073746312,0.058997050147492625
2023-2025,SACHEM CENT SCH AT HOLBROOK,NOKOMIS SCHOOL,Suffolk,Public School,580205060005,https://www.sachem.edu/,16.0,0.0,0.0,16.0,Yes,9,7,Yes,Yes,,151 HOLBROOK RD,HOLBROOK,NY,11741,08/01/2025,,,NOKOMIS SCHOOL,,140.0,461.0,0.3036876355748373,11.47,0.0021691973969631237,0.04772234273318872,0.039045553145336226,0.279826464208243,0.5878524945770065,0.006507592190889371,0.0368763557483731
2023-2025,SACHEM CENT SCH AT HOLBROOK,SACHEM H S,Suffolk,Public School,580205060019,https://www.sachem.edu/,49.0,0.0,0.0,49.0,Yes,43,6,Yes,Yes,Ongoing,212 SMITH RD,LAKE RONKONKOMA,NY,11779,08/01/2025,,,SACHEM S,,602.0,1979.0,0.3041940373926225,12.06,0.003031834259727135,0.06316321374431531,0.04598281960586155,0.21424962102071754,0.639211723092471,0.0005053057099545225,0.03335017685699848
2023-2025,SACHEM CENT SCH AT HOLBROOK,SACHEM HIGH SCHOOL EAST,Suffolk,Public School,580205060020,https://www.sachem.edu/,49.0,0.0,0.0,49.0,Yes,43,6,Yes,Yes,Ongoing,177 GRANNY RD,FARMINGVILLE,NY,11738,08/01/2025,,,SACHEM HIGH SCHOOL EAST,,669.0,2055.0,0.32554744525547447,12.15,0.00291970802919708,0.054501216545012166,0.03990267639902676,0.23990267639902677,0.6355231143552311,0.0019464720194647203,0.025304136253041364
2023-2025,SACHEM CENT SCH AT HOLBROOK,SAGAMORE J H S,Suffolk,Public School,580205060007,https://www.sachem.edu/,28.0,0.0,0.0,28.0,Yes,20,8,Yes,Yes,Ongoing,57 DIVISION ST,HOLTSVILLE,NY,11742,08/01/2025,,,SAGAMORE S,,311.0,898.0,0.3463251670378619,9.97,0.0022271714922048997,0.05679287305122494,0.043429844097995544,0.27616926503340755,0.5857461024498887,0.0022271714922048997,0.0334075723830735
2023-2025,SACHEM CENT SCH AT HOLBROOK,SAMOSET MIDDLE SCHOOL,Suffolk,Public School,580205060022,https://www.sachem.edu/,59.0,0.0,0.0,59.0,Yes,53,6,Yes,Yes,Ongoing,51 School Street,Lk Ronkonkoma,NY,11779,08/01/2025,,,SAMOSET MIDDLE SCHOOL,,296.0,879.0,0.33674630261660976,9.56,0.0011376564277588168,0.07736063708759955,0.03981797497155859,0.21729237770193402,0.6279863481228669,0.0011376564277588168,0.034129692832764506
2023-2025,SACHEM CENT SCH AT HOLBROOK,SENECA J H S,Suffolk,Public School,580205060011,https://www.sachem.edu/,31.0,0.0,0.0,31.0,Yes,23,8,Yes,Yes,Ongoing,850 Main Street,HOLBROOK,NY,11741,08/01/2025,,,SENECA S,,265.0,974.0,0.2720739219712526,11.11,0.0,0.04620123203285421,0.043121149897330596,0.20123203285420946,0.6735112936344969,0.0,0.03593429158110883
2023-2025,SACHEM CENT SCH AT HOLBROOK,TAMARAC ELEM SCHOOL,Suffolk,Public School,580205060018,https://www.sachem.edu/,20.0,0.0,0.0,20.0,Yes,15,5,Yes,Yes,Ongoing,50 SPENCE AVE,HOLTSVILLE,NY,11742,08/01/2025,,,TAMARAC  SCHOOL,,90.0,424.0,0.21226415094339623,10.82,0.0,0.03773584905660377,0.04481132075471698,0.1792452830188679,0.6886792452830188,0.007075471698113208,0.04245283018867924
2023-2025,SACHEM CENT SCH AT HOLBROOK,WAVERLY AVENUE SCHOOL,Suffolk,Public School,580205060006,https://www.sachem.edu/,18.0,0.0,0.0,18.0,Yes,13,5,Yes,Yes,Ongoing,1111 WAVERLY AVE,HOLTSVILLE,NY,11742,08/01/2025,,,WAVERLY AVENUE SCHOOL,,149.0,470.0,0.3170212765957447,11.46,0.002127659574468085,0.0574468085106383,0.04893617021276596,0.23617021276595745,0.6106382978723405,0.0,0.04468085106382979
2023-2025,SACHEM CENT SCH AT HOLBROOK,WENONAH SCHOOL,Suffolk,Public School,580205060012,https://www.sachem.edu/,15.0,0.0,0.0,15.0,Yes,12,3,Yes,Yes,Ongoing,251 HUDSON AVE,LAKE GROVE,NY,11755,08/01/2025,,,WENONAH SCHOOL,,125.0,473.0,0.2642706131078224,10.65,0.008456659619450317,0.0507399577167019,0.040169133192389,0.23255813953488372,0.6363636363636364,0.0021141649048625794,0.02959830866807611
2023-2025,SACKETS HARBOR CENTRAL SCHOOL - District,SACKETS HARBOR CENTRAL SCHOOL,Jefferson,Public School,221001040001,https://www.sacketspatriots.org/,55.0,0.0,0.0,55.0,Yes,48,7,Yes,Yes,Ongoing,215 S. BROAD ST,SACKETS HARBOR,NY,13685,05/28/2025,,,SACKETS HARBOR CENTRAL SCHOOL,,145.0,399.0,0.3634085213032581,11.57,0.0,0.007518796992481203,0.010025062656641603,0.08020050125313283,0.8796992481203008,0.0,0.020050125313283207
2023-2025,SAG HARBOR UNION FREE SCHOOL DISTRICT,PIERSON H S,Suffolk,Public School,580305020004,https://www.sagharborschools.org/,58.0,0.0,0.0,58.0,Yes,55,3,Yes,Yes,Ongoing,JERMAIN AVE,SAG HARBOR,NY,11963,07/16/2025,,,PIERSON S,,139.0,519.0,0.2678227360308285,7.2,0.0,0.019267822736030827,0.023121387283236993,0.22736030828516376,0.7302504816955684,0.0,0.0
2023-2025,SAG HARBOR UNION FREE SCHOOL DISTRICT,SAG HARBOR ELEM SCHOOL,Suffolk,Public School,580305020001,https://www.sagharborschools.org/,31.0,0.0,0.0,31.0,Yes,30,1,Yes,Yes,Ongoing,68 HAMPTON ST,SAG HARBOR,NY,11963,07/16/2025,,,SAG HARBOR  SCHOOL,,107.0,421.0,0.25415676959619954,8.87,0.0,0.0332541567695962,0.023752969121140142,0.2375296912114014,0.7054631828978623,0.0,0.0
2023-2025,SAG HARBOR UNION FREE SCHOOL DISTRICT,SAG HARBOR LEARNING CENTER,Suffolk,Public School,580305020002,https://www.sagharborschools.org/,21.0,0.0,0.0,21.0,Yes,21,0,Yes,,,35 DIVISION ST,SAG HARBOR,NY,11963,07/16/2025,,,SAG HARBOR LEARNING CENTER,,107.0,421.0,0.25415676959619954,8.87,0.0,0.0332541567695962,0.023752969121140142,0.2375296912114014,0.7054631828978623,0.0,0.0
2023-2025,SAGAPONACK COMMON SCHOOL,SAGAPONACK SCHOOL,Suffolk,Public School,580910080001,www.sagaponackschool.com,0.0,0.0,0.0,0.0,,0,0,,,,MAIN ST,SAGAPONACK,NY,11962,10/15/2024,,,SAGAPONACK SCHOOL,,,,,5.77,,,,,,,
2023-2025,SALAMANCA CITY SCHOOLS,PROSPECT ES,Cattaraugus,Public School,043200050004,https://www.salamancany.org/,103.0,0.0,103.0,0.0,Yes,100,3,Yes,Yes,Ongoing,300 PROSPECT AVE,SALAMANCA,NY,14779,02/03/2025,,,PROSPECT,,311.0,415.0,0.7493975903614458,8.23,0.30843373493975906,0.0,0.004819277108433735,0.09156626506024096,0.41686746987951806,0.0024096385542168677,0.17590361445783131
2023-2025,SALAMANCA CITY SCHOOLS,SALAMANCA JUNIOR SENIOR HIGH SCHOOL,Cattaraugus,Public School,043200050002,https://www.salamancany.org/,77.0,0.0,77.0,0.0,Yes,61,16,Yes,Yes,Ongoing,50 IROQUOIS DR,SALAMANCA,NY,14779,02/03/2025,,,SALAMANCA JUNIOR SENIOR HIGH SCHOOL,,329.0,508.0,0.6476377952755905,9.42,0.37401574803149606,0.003937007874015748,0.007874015748031496,0.0688976377952756,0.46653543307086615,0.0,0.07677165354330709
2023-2025,SALAMANCA CITY SCHOOLS,SENECA ES,Cattaraugus,Public School,043200050005,https://www.salamancany.org/,31.0,0.0,31.0,0.0,Yes,28,3,Yes,Yes,Ongoing,50 Iroquois Drive,SALAMANCA,NY,14779,02/03/2025,,,SENECA,,292.0,384.0,0.7604166666666666,7.3,0.2864583333333333,0.0026041666666666665,0.0026041666666666665,0.0703125,0.4505208333333333,0.0026041666666666665,0.18489583333333334
2023-2025,SALEM CENTRAL SCHOOL,SALEM ELEM SCHOOL,Washington,Public School,641501040002,https://www.salemcsd.org/,52.0,0.0,0.0,52.0,Yes,49,3,Yes,Yes,Ongoing,41 E BROADWAY,SALEM,NY,12865,07/30/2025,,,SALEM  SCHOOL,,157.0,302.0,0.5198675496688742,12.01,0.0,0.0,0.0033112582781456954,0.056291390728476824,0.9238410596026491,0.0,0.016556291390728478
2023-2025,SALEM CENTRAL SCHOOL,SALEM HIGH SCHOOL,Washington,Public School,641501040001,"Christina Bridge, MHS



School Lead in Drinking Water Program



New York State School Environmental Health Program



 



New York State Department of Health



Corning Tower, Empire State Plaza, Albany, NY 12237

https://www.salemcsd.org/",22.0,0.0,0.0,22.0,Yes,20,2,Yes,Yes,Ongoing,41 E BROADWAY,SALEM,NY,12865,07/30/2025,,,SALEM HIGH SCHOOL,,129.0,238.0,0.542016806722689,8.26,0.004201680672268907,0.0,0.0,0.04201680672268908,0.9411764705882353,0.0,0.012605042016806723
2023-2025,SANDY CREEK CENTRAL SCHOOL,SANDY CREEK ELEM SCHOOL,Oswego,Public School,461901040002,www.sandycreekcsd.org,82.0,0.0,82.0,0.0,Yes,80,2,Yes,Yes,Ongoing,SALISBURY ST BOX 248,SANDY CREEK,NY,13145,06/14/2024,,,SANDY CREEK  SCHOOL,,199.0,381.0,0.5223097112860893,13.98,0.005249343832020997,0.005249343832020997,0.0026246719160104987,0.01837270341207349,0.9501312335958005,0.0,0.01837270341207349
