Compliance Period,School District,School,County,Type of Organization,BEDS Code,School Website,Number of Outlets that Require Sampling,Number of Outlets Sampled 2023,Number of Outlets Sampled 2024,Number of Outlets Sampled 2025,Sampling Complete,"Number of Outlets, Result ≤ 5 ppb","Number of Outlets, Result > 5 ppb",All Results Received,Out of Service or Addressed,Remediation Status,School Street,School City,School State,School ZIP Code,Date Survey Updated,County Location,Location,Cleaned_school_name,PS_No,Free_lunch,Total_students,Ratio_free,Student_teacher_ratio,American Indian/Alaska Native,Asian,Black,Hispanic,White,Native Hawaiian/Pacific Islander,Two or More Races
2023-2025,NYC DOE,JOHN BOWNE FARM - QUEENS,Queens,Public School,Q426,https://www.schools.nyc.gov/schools/Q425,4.0,0.0,0.0,4.0,Yes,4,0,Yes,,,63-25 MAIN STREET,Queens,NY,11367,02/07/2025,"(40.737448, -73.823841)","(40.737448, -73.823841)",JOHN BOWNE FARM QUEENS,,2201.0,2741.0,0.8029916089018606,13.14,0.010215249908792412,0.2462604888726742,0.12623130244436337,0.514410798978475,0.04268515140459686,0.0047427946005107625,0.055454213790587376
2023-2025,NYC DOE,JOHN BOWNE HS - QUEENS,Queens,Public School,Q425,https://www.schools.nyc.gov/schools/Q425,72.0,0.0,0.0,72.0,Yes,66,6,Yes,Yes,Ongoing,63-25 MAIN STREET,Queens,NY,11367,02/07/2025,"(40.737448, -73.823841)","(40.737448, -73.823841)",JOHN BOWNE  QUEENS,,2201.0,2741.0,0.8029916089018606,13.14,0.010215249908792412,0.2462604888726742,0.12623130244436337,0.514410798978475,0.04268515140459686,0.0047427946005107625,0.055454213790587376
2023-2025,NYC DOE,JOHN F. KENNEDY HS - X,Bronx,Public School,X475,https://www.schools.nyc.gov/schools/X397,108.0,0.0,0.0,108.0,Yes,96,12,Yes,Yes,Ongoing,99 TERRACE VIEW AVENUE,Bronx,NY,10463,05/02/2025,"(40.877379, -73.912686)","(40.877379, -73.912686)",JOHN F KENNEDY  X,,485.0,689.0,0.7039187227866474,14.96,0.002902757619738752,0.09724238026124818,0.05079825834542816,0.6545718432510885,0.17271407837445574,0.002902757619738752,0.018867924528301886
2023-2025,NYC DOE,JOHN F. KENNEDY JR. SCHOOL - QUEENS,Queens,Public School,Q722,https://www.schools.nyc.gov/schools/Q721,118.0,0.0,0.0,118.0,Yes,118,0,Yes,,,57-12 94 STREET,Queens,NY,11373,02/07/2025,"(40.735613, -73.867882)","(40.735613, -73.867882)",JOHN F KENNEDY JR SCHOOL QUEENS,,479.0,520.0,0.9211538461538461,6.5,0.019230769230769232,0.1596153846153846,0.1596153846153846,0.4846153846153846,0.1576923076923077,0.009615384615384616,0.009615384615384616
2023-2025,NYC DOE,John Jay Educational Campus,Kings,Public School,K460,https://www.schools.nyc.gov/schools/K462,58.0,0.0,0.0,58.0,Yes,56,2,Yes,Yes,Ongoing,237 7 AVENUE,Brooklyn,NY,11215,05/16/2025,"(40.669255, -73.97858)","(40.669255, -73.97858)",John Jay Educational Campus,,375.0,449.0,0.8351893095768375,12.97,0.015590200445434299,0.04899777282850779,0.4766146993318486,0.3897550111358575,0.04899777282850779,0.0022271714922048997,0.017817371937639197
2023-2025,NYC DOE,Jonas Bronck Academy,Bronx,Public School,X283,https://www.schools.nyc.gov/schools/X228,25.0,0.0,0.0,25.0,Yes,24,1,Yes,Yes,Ongoing,400 EAST FORDHAM ROAD,Bronx,NY,10458,04/04/2025,"(40.860987, -73.891562)","(40.860987, -73.891562)",Jonas Bronck Academy,,315.0,339.0,0.9292035398230089,10.87,0.0058997050147492625,0.061946902654867256,0.16519174041297935,0.7374631268436578,0.02359882005899705,0.0029498525073746312,0.0029498525073746312
2023-2025,NYC DOE,JULIA RICHMAN ED. COMPLEX - M,Manhattan,Public School,M480,https://www.schools.nyc.gov/schools/M226,145.0,0.0,145.0,0.0,Yes,145,0,Yes,Yes,Complete,317 EAST  67 STREET,MANHATTAN,NY,10065,02/21/2025,"(40.765638, -73.959777)","(40.765638, -73.959777)",JULIA RICHMAN ED COMPLEX M,,,,,,,,,,,,
2023-2025,NYC DOE,K.GRIMM SCL FOR LDRSHP&SUSTAINABLTY@SANDY GR -S.I.,Richmond,Public School,R062,https://www.schools.nyc.gov/schools/R062,99.0,99.0,0.0,0.0,Yes,99,0,Yes,Yes,Complete,644 Bloomingdale Road,Staten Island,NY,10309,03/22/2024,"(40.541563, -74.217934)","(40.541563, -74.217934)",KGRIMM SCL FOR LDRSHP&SUSTAINABLTY@SANDY GR SI,,,,,,,,,,,,
2023-2025,NYC DOE,K599 – East New York,Kings,Public School,K599,https://www.schools.nyc.gov/schools/K409,56.0,56.0,0.0,0.0,Yes,56,0,Yes,,,760 Van Siclen Avenue,Brooklyn,NY,11207,11/03/2023,"(40.661102, -73.886668)","(40.661102, -73.886668)",K599 – East New York,,,,,,,,,,,,
2023-2025,NYC DOE,KENNEDY AF - BRONX,Bronx,Public School,X476,https://www.schools.nyc.gov/schools/X477,5.0,0.0,0.0,5.0,Yes,5,0,Yes,Yes,Complete,99 Terrace View Avenue,Bronx,NY,10463,08/08/2025,"(40.877379, -73.912686)","(40.877379, -73.912686)",KENNEDY AF BRONX,,,,,,,,,,,,
2023-2025,NYC DOE,LAFAYETTE AF - BROOKLYN,Kings,Public School,K401,https://www.schools.nyc.gov/schools/K337,1.0,0.0,0.0,1.0,Yes,0,1,Yes,Yes,Ongoing,2630 BENSON AVENUE,Brooklyn,NY,11214,01/27/2025,"(40.593028, -73.986313)","(40.593028, -73.986313)",LAFAYETTE AF BROOKLYN,,307.0,335.0,0.9164179104477612,13.34,0.0,0.11641791044776119,0.03880597014925373,0.5402985074626866,0.28955223880597014,0.005970149253731343,0.008955223880597015
2023-2025,NYC DOE,Lafayette Educational Campus,Kings,Public School,K400,https://www.schools.nyc.gov/schools/K559,48.0,0.0,0.0,48.0,Yes,42,6,Yes,Yes,Ongoing,2630 BENSON AVENUE,Brooklyn,NY,11214,07/25/2025,"(40.593028, -73.986313)","(40.593028, -73.986313)",Lafayette Educational Campus,,307.0,335.0,0.9164179104477612,13.34,0.0,0.11641791044776119,0.03880597014925373,0.5402985074626866,0.28955223880597014,0.005970149253731343,0.008955223880597015
2023-2025,NYC DOE,"Leaders of Excellence, Advocacy, and Discovery",Bronx,Public School,X487,https://www.schools.nyc.gov/schools/X359,74.0,0.0,0.0,74.0,Yes,71,3,Yes,Yes,Ongoing,639 St Anns Avenue,Bronx,NY,10455,05/16/2025,"(40.816974, -73.912039)","(40.816974, -73.912039)",Leaders of Excellence,,693.0,733.0,0.9454297407912687,9.45,0.002728512960436562,0.015006821282401092,0.12141882673942701,0.8403819918144612,0.017735334242837655,0.001364256480218281,0.001364256480218281
2023-2025,NYC DOE,LEGACY HS FOR INTEGR. STUDIES - M,Manhattan,Public School,M883,https://www.schools.nyc.gov/schools/M534,13.0,0.0,0.0,13.0,Yes,10,3,Yes,Yes,Ongoing,34 WEST  14 STREET,Manhattan,NY,10011,05/30/2025,"(40.736416, -73.995731)","(40.736416, -73.995731)",LEGACY  FOR INTEGR STUDIES M,,,,,,,,,,,,
2023-2025,NYC DOE,LEHMAN AF - BRONX,Bronx,Public School,X406,https://www.schools.nyc.gov/schools/X405,1.0,0.0,0.0,1.0,Yes,1,0,Yes,Yes,,3000 East Tremont Avenue,Bronx,NY,10461,07/11/2025,"(40.839775, -73.839583)","(40.839775, -73.839583)",LEHMAN AF BRONX,,912.0,1119.0,0.8150134048257373,12.67,0.0160857908847185,0.06970509383378017,0.26720285969615726,0.5612153708668454,0.0741733690795353,0.0035746201966041107,0.0071492403932082215
2023-2025,NYC DOE,LEON GOLDSTEIN HS - BROOKLYN,Kings,Public School,K535,https://www.schools.nyc.gov/schools/K053,39.0,0.0,39.0,0.0,Yes,34,5,Yes,Yes,Ongoing,1830 SHORE BOULEVARD,BROOKLYN,NY,11235,06/28/2024,"(40.578356, -73.934449)","(40.578356, -73.934449)",LEON GOLDSTEIN  BROOKLYN,,606.0,998.0,0.6072144288577155,16.3,0.004008016032064128,0.22945891783567135,0.21042084168336672,0.12725450901803606,0.3997995991983968,0.006012024048096192,0.022044088176352707
2023-2025,NYC DOE,LIBERATION DIPLOMA PLUS H.S. - K,Kings,Public School,K728,https://www.schools.nyc.gov/schools/K728,8.0,0.0,0.0,8.0,Yes,8,0,Yes,Yes,,2865 West 19th Street,Brooklyn,NY,11224,04/04/2025,"(40.576976, -73.985413)","(40.576976, -73.985413)",LIBERATION DIPLOMA PLUS HS K,,143.0,152.0,0.9407894736842105,11.69,0.0,0.046052631578947366,0.40789473684210525,0.4473684210526316,0.09210526315789473,0.0,0.006578947368421052
2023-2025,NYC DOE,LIBERTY HS - MANHATTAN,Manhattan,Public School,M451,https://www.schools.nyc.gov/schools/M550,14.0,0.0,0.0,14.0,Yes,14,0,Yes,Yes,,250 WEST  18 STREET,Manhattan,NY,10011,04/04/2025,"(40.74182, -74.000238)","(40.74182, -74.000238)",LIBERTY  MANHATTAN,,430.0,455.0,0.945054945054945,14.52,0.0,0.041758241758241756,0.1912087912087912,0.7032967032967034,0.06153846153846154,0.002197802197802198,0.0
2023-2025,NYC DOE,LINCOLN AF - BROOKLYN,Kings,Public School,K411,https://www.schools.nyc.gov/schools/K410,7.0,0.0,7.0,0.0,Yes,7,0,Yes,,,2800 OCEAN PARKWAY,BROOKLYN,NY,11235,05/03/2024,"(40.582627, -73.968733)","(40.582627, -73.968733)",LINCOLN AF BROOKLYN,,1766.0,2163.0,0.816458622283865,17.16,0.013407304669440592,0.14193250115580214,0.38095238095238093,0.29819694868238555,0.14331946370781323,0.00785945446139621,0.014331946370781322
2023-2025,NYC DOE,LONG ISLAND CITY AF - QUEENS,Queens,Public School,Q453,https://www.schools.nyc.gov/schools/Q450,2.0,0.0,2.0,0.0,Yes,2,0,Yes,,,14-30 BROADWAY,QUEENS,NY,11106,06/28/2024,"(40.765881, -73.933907)","(40.765881, -73.933907)",LONG ISLAND CITY AF QUEENS,,1597.0,1860.0,0.8586021505376344,11.68,0.002688172043010753,0.07204301075268817,0.0956989247311828,0.7317204301075269,0.07526881720430108,0.003763440860215054,0.01881720430107527
2023-2025,NYC DOE,LONG ISLAND CITY HS(NEW)-Q,Queens,Public School,Q452,https://www.schools.nyc.gov/schools/Q450,114.0,0.0,114.0,0.0,Yes,106,8,Yes,Yes,Ongoing,14-30 BROADWAY,QUEENS,NY,11106,06/28/2024,"(40.765881, -73.933907)","(40.765881, -73.933907)",LONG ISLAND CITY HSQ,,1597.0,1860.0,0.8586021505376344,11.68,0.002688172043010753,0.07204301075268817,0.0956989247311828,0.7317204301075269,0.07526881720430108,0.003763440860215054,0.01881720430107527
2023-2025,NYC DOE,LOUIS D. BRANDEIS HS - MANHATTAN,Manhattan,Public School,M470,https://www.schools.nyc.gov/schools/M402,128.0,0.0,128.0,0.0,Yes,119,9,Yes,Yes,Ongoing,145 WEST  84 STREET,MANHATTAN,NY,10024,10/04/2024,"(40.786134, -73.974483)","(40.786134, -73.974483)",LOUIS D BRANDEIS  MANHATTAN,,,,,,,,,,,,
2023-2025,NYC DOE,LUCRETIA MARCIGLIANO CAMPUS - K,Kings,Public School,K237,https://www.schools.nyc.gov/schools/K682,157.0,157.0,0.0,0.0,Yes,157,0,Yes,Yes,Complete,50 AVENUE P,Brooklyn,NY,11204,01/26/2024,"(40.606994, -73.986678)","(40.606994, -73.986678)",LUCRETIA MARCIGLIANO CAMPUS K,,,,,,,,,,,,
2023-2025,NYC DOE,M.S. 137 - QUEENS,Queens,Public School,Q137,https://www.schools.nyc.gov/schools/Q137,61.0,0.0,0.0,61.0,Yes,59,2,Yes,Yes,Ongoing,109-15 98 STREET,Queens,NY,11417,03/10/2025,"(40.678112, -73.839377)","(40.678112, -73.839377)",MS 137 QUEENS,,1365.0,1648.0,0.8282766990291263,14.02,0.05643203883495146,0.3871359223300971,0.04429611650485437,0.46116504854368934,0.03216019417475728,0.010315533980582525,0.00849514563106796
2023-2025,NYC DOE,M.S./H.S. 141 - BRONX,Bronx,Public School,X141,https://www.schools.nyc.gov/schools/X141,71.0,0.0,0.0,71.0,Yes,59,12,Yes,Yes,Ongoing,660 West 237 Street,Bronx,NY,10463,02/07/2025,"(40.887407, -73.914141)","(40.887407, -73.914141)",MS/HS 141 BRONX,,779.0,1380.0,0.5644927536231884,15.06,0.0036231884057971015,0.0572463768115942,0.08768115942028985,0.5992753623188406,0.2246376811594203,0.002898550724637681,0.02463768115942029
2023-2025,NYC DOE,M.S./H.S. 270 - BRONX,Bronx,Public School,X973,https://www.schools.nyc.gov/schools/X271,25.0,0.0,25.0,0.0,Yes,25,0,Yes,,,1716 SOUTHERN BOULEVARD,BRONX,NY,10460,05/31/2024,"(40.836821, -73.887688)","(40.836821, -73.887688)",MS/HS 270 BRONX,,867.0,964.0,0.8993775933609959,13.27,0.008298755186721992,0.015560165975103735,0.06846473029045644,0.8672199170124482,0.03319502074688797,0.0031120331950207467,0.004149377593360996
2023-2025,NYC DOE,M.S./H.S. 368 - BRONX,Bronx,Public School,X368,https://www.schools.nyc.gov/schools/X368,84.0,0.0,0.0,84.0,Yes,77,7,Yes,Yes,Ongoing,2975 TIBBETT AVENUE,Bronx,NY,10463,02/21/2025,"(40.877935, -73.913694)","(40.877935, -73.913694)",MS/HS 368 BRONX,,867.0,964.0,0.8993775933609959,13.27,0.008298755186721992,0.015560165975103735,0.06846473029045644,0.8672199170124482,0.03319502074688797,0.0031120331950207467,0.004149377593360996
2023-2025,NYC DOE,MADISON AF - BROOKLYN,Kings,Public School,K426,https://www.schools.nyc.gov/schools/K425,2.0,0.0,0.0,2.0,Yes,2,0,Yes,Yes,,3787 Bedford Avenue,Brooklyn,NY,11229,04/04/2025,"(40.610499, -73.947661)","(40.610499, -73.947661)",MADISON AF BROOKLYN,,2742.0,3766.0,0.7280934678704195,16.98,0.0037174721189591076,0.194105151354222,0.10647902283590016,0.16356877323420074,0.5106213489113117,0.0037174721189591076,0.017525225703664365
2023-2025,NYC DOE,MANHATTAN VILLAGE ACADEMY - M,Manhattan,Public School,M873,https://www.schools.nyc.gov/schools/M439,17.0,0.0,0.0,17.0,Yes,17,0,Yes,Yes,Complete,43 WEST  22 STREET,Manhattan,NY,10010,08/08/2025,"(40.741963, -73.991966)","(40.741963, -73.991966)",MANHATTAN VILLAGE ACADEMY M,,279.0,400.0,0.6975,11.01,0.0075,0.17,0.1475,0.5275,0.13,0.005,0.0125
2023-2025,NYC DOE,MANHTN CT FOR MATH & SCI. HS - M,Manhattan,Public School,M435,https://www.schools.nyc.gov/schools/M169,76.0,0.0,76.0,0.0,Yes,64,12,Yes,Yes,Ongoing,260 PLEASANT AVENUE,MANHATTAN,NY,10029,06/28/2024,"(40.794184, -73.932868)","(40.794184, -73.932868)",MANHTN CT FOR MATH & SCI  M,,,,,,,,,,,,
2023-2025,NYC DOE,"MARTIN LUTHER KING, JR. HS - M",Manhattan,Public School,M490,https://www.schools.nyc.gov/schools/M494,108.0,0.0,108.0,0.0,Yes,108,0,Yes,Yes,Complete,122 AMSTERDAM AVENUE,MANHATTAN,NY,10023,10/04/2024,"(40.774891, -73.985608)","(40.774891, -73.985608)",MARTIN LUTHER KING,,,,,,,,,,,,
2023-2025,NYC DOE,MARTIN VAN BUREN HS - QUEENS,Queens,Public School,Q435,https://www.schools.nyc.gov/schools/Q315,74.0,74.0,0.0,0.0,Yes,74,0,Yes,Yes,Complete,230-17 HILLSIDE AVENUE,Queens,NY,11427,05/31/2024,"(40.733888, -73.739726)","(40.733888, -73.739726)",MARTIN VAN BUREN  QUEENS,,831.0,1129.0,0.7360496014171833,13.12,0.049601417183348095,0.30823737821080605,0.3534100974313552,0.224977856510186,0.03277236492471213,0.008857395925597875,0.022143489813994686
2023-2025,NYC DOE,MARY MITCHELL- X,Bronx,Public School,X989,NO WEBSITE,6.0,0.0,0.0,6.0,Yes,6,0,Yes,Yes,,2007 MAPES AVE.,Bronx,NY,10460,04/18/2025,"(40.844943, -73.88741)","(40.844943, -73.88741)",MARY MITCHELL X,,,,,,,,,,,,
2023-2025,NYC DOE,MASPETH HIGH SCHOOL - QUEENS,Queens,Public School,Q585,https://www.schools.nyc.gov/schools/Q585,75.0,0.0,0.0,75.0,Yes,65,10,Yes,Yes,Ongoing,54-40 74TH STREET,Queens,NY,11373,02/21/2025,"(40.729104, -73.887909)","(40.729104, -73.887909)",MASPETH HIGH SCHOOL QUEENS,,763.0,1023.0,0.7458455522971652,13.49,0.002932551319648094,0.18670576735092864,0.02346041055718475,0.5943304007820137,0.187683284457478,0.0039100684261974585,0.0009775171065493646
2023-2025,NYC DOE,MELROSE ACADEMY,Kings,Public School,K799,NO WEBSITE,5.0,0.0,0.0,5.0,Yes,3,2,Yes,Yes,Ongoing,271 MELROSE STREET,Brooklyn,NY,11206,04/18/2025,"(40.702332, -73.929693)","(40.702332, -73.929693)",MELROSE ACADEMY,,,,,,,,,,,,
2023-2025,NYC DOE,METROPOLITAN AVENUE CAMPUS - QUEENS,Queens,Public School,Q686,https://www.schools.nyc.gov/schools/Q686,191.0,0.0,191.0,0.0,Yes,175,16,Yes,Yes,Ongoing,91-30 METROPOLITAN AVENUE,QUEENS,NY,11375,07/12/2024,"(40.708431, -73.855543)","(40.708431, -73.855543)",METROPOLITAN AVENUE CAMPUS QUEENS,,562.0,833.0,0.6746698679471789,12.02,0.04801920768307323,0.21008403361344538,0.1056422569027611,0.460984393757503,0.11884753901560624,0.01680672268907563,0.03841536614645858
2023-2025,NYC DOE,MIDDLE COLLEGE CAMPUS - QUEENS,Queens,Public School,Q520,https://www.schools.nyc.gov/schools/Q520,29.0,0.0,0.0,29.0,Yes,27,2,Yes,Yes,Ongoing,45-35 VAN DAM STREET,Queens,NY,11101,04/04/2025,"(40.743253, -73.933316)","(40.743253, -73.933316)",MIDDLE COLLEGE CAMPUS QUEENS,,357.0,427.0,0.8360655737704918,12.16,0.00234192037470726,0.0936768149882904,0.03747072599531616,0.7681498829039812,0.08196721311475409,0.00936768149882904,0.00702576112412178
2023-2025,NYC DOE,MIDDLE COLLEGE HS - BROOKLYN,Kings,Public School,K590,https://www.schools.nyc.gov/schools/K590,51.0,51.0,0.0,0.0,Yes,51,0,Yes,Yes,Complete,1186 Carroll Street,Brooklyn,NY,11225,04/05/2024,"(40.66679, -73.951823)","(40.66679, -73.951823)",MIDDLE COLLEGE  BROOKLYN,,273.0,282.0,0.9680851063829787,15.14,0.01773049645390071,0.0035460992907801418,0.5390070921985816,0.4148936170212766,0.01773049645390071,0.0,0.0070921985815602835
2023-2025,NYC DOE,MID-MAN ADULT LRNG CTR (81) - M,Manhattan,Public School,M081,https://www.schools.nyc.gov/schools/M481,24.0,0.0,24.0,0.0,Yes,24,0,Yes,Yes,Complete,212 WEST 120 STREET,MANHATTAN,NY,10027,10/04/2024,"(40.805906, -73.95191)","(40.805906, -73.95191)",MIDMAN ADULT LRNG CTR M,,,,,,,,,,,,
2023-2025,NYC DOE,MIDTOWN EAST CAMPUS - MANHATTAN,Manhattan,Public School,M488,https://www.schools.nyc.gov/schools/M630,281.0,0.0,281.0,0.0,Yes,243,38,Yes,Yes,Ongoing,231-249 EAST 56 STREET,MANHATTAN,NY,10022,06/28/2024,"(40.759248, -73.967204)","(40.759248, -73.967204)",MIDTOWN EAST CAMPUS MANHATTAN,,152.0,310.0,0.49032258064516127,15.12,0.0,0.11290322580645161,0.06129032258064516,0.4612903225806452,0.267741935483871,0.0,0.0967741935483871
2023-2025,NYC DOE,MIDWOOD AF (MAIN) - BROOKLYN,Kings,Public School,K406,https://www.schools.nyc.gov/schools/K405,11.0,0.0,0.0,11.0,Yes,11,0,Yes,Yes,,1124 East  17 Street,Brooklyn,NY,11230,05/02/2025,"(40.62174, -73.959399)","(40.62174, -73.959399)",MIDWOOD AF BROOKLYN,,2924.0,3908.0,0.7482088024564995,15.76,0.007676560900716479,0.4186284544524053,0.20496417604913,0.13485158648925283,0.20394063459570114,0.008700102354145343,0.02098259979529171
2023-2025,NYC DOE,MIDWOOD AF NO. 2 - BROOKLYN,Kings,Public School,K407,https://www.schools.nyc.gov/schools/K405,2.0,0.0,0.0,2.0,Yes,2,0,Yes,Yes,,2839 Bedford Avenue,Brooklyn,NY,11210,05/02/2025,"(40.632829, -73.952356)","(40.632829, -73.952356)",MIDWOOD AF NO 2 BROOKLYN,,2924.0,3908.0,0.7482088024564995,15.76,0.007676560900716479,0.4186284544524053,0.20496417604913,0.13485158648925283,0.20394063459570114,0.008700102354145343,0.02098259979529171
2023-2025,NYC DOE,MIDWOOD HS - K,Kings,Public School,K405,https://www.schools.nyc.gov/schools/K405,62.0,0.0,0.0,62.0,Yes,54,8,Yes,Yes,Ongoing,2839 BEDFORD AVENUE,Brooklyn,NY,11210,02/07/2025,"(40.632829, -73.952356)","(40.632829, -73.952356)",MIDWOOD  K,,2924.0,3908.0,0.7482088024564995,15.76,0.007676560900716479,0.4186284544524053,0.20496417604913,0.13485158648925283,0.20394063459570114,0.008700102354145343,0.02098259979529171
2023-2025,NYC DOE,MIDWOOD HS ADDITION - BROOKLYN,Kings,Public School,K705,https://www.schools.nyc.gov/schools/K405,14.0,0.0,0.0,14.0,Yes,14,0,Yes,Yes,Complete,2886 Bedford Avenue,Brooklyn,NY,11210,07/11/2025,"(40.632449, -73.952801)","(40.632449, -73.952801)",MIDWOOD  ADDITION BROOKLYN,,2924.0,3908.0,0.7482088024564995,15.76,0.007676560900716479,0.4186284544524053,0.20496417604913,0.13485158648925283,0.20394063459570114,0.008700102354145343,0.02098259979529171
2023-2025,NYC DOE,MILLENNIUM HS - MANHATTAN,Manhattan,Public School,M824,https://www.schools.nyc.gov/schools/M418,64.0,0.0,0.0,64.0,Yes,58,6,Yes,Yes,Ongoing,75 BROAD STREET,Manhattan,NY,10004,01/27/2025,"(40.704697, -74.011202)","(40.704697, -74.011202)",MILLENNIUM  MANHATTAN,,307.0,674.0,0.45548961424332346,16.44,0.001483679525222552,0.4228486646884273,0.05192878338278932,0.16468842729970326,0.3115727002967359,0.010385756676557863,0.037091988130563795
